mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin
47	46	569/4	569/4	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	557										
47	46	563/4	563/4	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	558										
48	47	575/4	575/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	559										
48	47	577/4	577/4	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	560										
48	47	579/4	579/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	561										
48	47	581/4	581/4	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	562										
48	47	581/4	581/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	563										
48	47	583/4	583/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	564										
48	47	585/4	585/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	565										
48	47	575/4	575/4	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	566										
48	47	581/4	581/4	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	567										
49	48	587/4	587/4	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	568										
49	48	591/4	591/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	569										
49	48	148	148	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	570										
49	48	593/4	593/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	571										
49	48	587/4	587/4	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	572										
49	48	593/4	593/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	573										
49	48	597/4	597/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	574										
50	49	599/4	599/4	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	575										
50	49	605/4	605/4	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	576										
50	49	599/4	599/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	577										
50	49	601/4	601/4	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	578										
50	49	603/4	603/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	579		articStaccatoBelow								
50	49	605/4	605/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	580										
50	49	607/4	607/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	581										
50	49	609/4	609/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	582		articStaccatoAbove								
51	50	611/4	611/4	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	583										
51	50	617/4	617/4	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	584										
51	50	611/4	611/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	585										
51	50	613/4	613/4	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	586										
51	50	615/4	615/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	587		articStaccatoAbove								
51	50	617/4	617/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	588										
51	50	619/4	619/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	589										
51	50	621/4	621/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	590		articStaccatoAbove								
52	51	623/4	623/4	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	591										
52	51	629/4	629/4	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	592										
52	51	633/4	633/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	593										
52	51	623/4	623/4	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	594										
52	51	629/4	629/4	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	595										
52	51	623/4	623/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	596										
52	51	625/4	625/4	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	597										
52	51	627/4	627/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	598		articStaccatoBelow								
52	51	629/4	629/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	599										
52	51	631/4	631/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	600										
52	51	633/4	633/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	601		articStaccatoAbove								
53	52	635/4	635/4	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	602										
53	52	639/4	639/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	603										
53	52	641/4	641/4	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	604										
53	52	635/4	635/4	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	605										
53	52	635/4	635/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	606										
53	52	637/4	637/4	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	607										
53	52	639/4	639/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	608		articStaccatoAbove								
53	52	641/4	641/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	609										
53	52	643/4	643/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	610										
53	52	645/4	645/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	611		articStaccatoAbove								
54	53	647/4	647/4	0.0	0	0	Dynamic	6/8	1	1	0					f									
54	53	162	162	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	612										
54	53	649/4	649/4	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	613										
54	53	325/2	325/2	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	614										
54	53	651/4	651/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	615										
54	53	163	163	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	616										
54	53	653/4	653/4	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	617										
54	53	327/2	327/2	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	618										
54	53	655/4	655/4	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	619										
54	53	164	164	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	620										
54	53	657/4	657/4	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	621										
54	53	329/2	329/2	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	622										
54	53	647/4	647/4	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	623										
54	53	651/4	651/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	624										
54	53	653/4	653/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	625										
54	53	655/4	655/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	626										
54	53	657/4	657/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	627										
55	54	659/4	659/4	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	628										
55	54	165	165	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	629										
55	54	661/4	661/4	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	630										
55	54	331/2	331/2	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	631										
55	54	663/4	663/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	632										
55	54	166	166	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	633										
55	54	665/4	665/4	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	634										
55	54	333/2	333/2	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	635										
55	54	667/4	667/4	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	636										
55	54	167	167	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	637										
55	54	669/4	669/4	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	638										
55	54	335/2	335/2	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	639										
55	54	659/4	659/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	640										
55	54	661/4	661/4	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	641										
55	54	663/4	663/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	642										
55	54	665/4	665/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	643										
55	54	667/4	667/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	644										
55	54	669/4	669/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	645										
56	55	168	168	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	646										
56	55	673/4	673/4	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	647										
56	55	337/2	337/2	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	648										
56	55	675/4	675/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	649										
56	55	169	169	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	650										
56	55	677/4	677/4	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	651										
56	55	339/2	339/2	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	652										
56	55	679/4	679/4	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	653										
56	55	170	170	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	654										
56	55	681/4	681/4	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	655										
56	55	341/2	341/2	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	656										
56	55	671/4	671/4	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	657										
56	55	675/4	675/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	658										
56	55	677/4	677/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	659										
56	55	679/4	679/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	660										
56	55	681/4	681/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	661										
57	56	683/4	683/4	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	662										
57	56	171	171	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	663										
57	56	685/4	685/4	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	664										
57	56	343/2	343/2	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	665										
57	56	687/4	687/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	666										
57	56	172	172	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	667										
57	56	689/4	689/4	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	668										
57	56	345/2	345/2	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	669										
57	56	691/4	691/4	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	670										
57	56	173	173	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	671										
57	56	693/4	693/4	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	672										
57	56	347/2	347/2	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	673										
57	56	683/4	683/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	674										
57	56	685/4	685/4	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	675										
57	56	687/4	687/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	676										
57	56	689/4	689/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	677										
57	56	691/4	691/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	678										
57	56	693/4	693/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	679										
58	57	174	174	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	680										
58	57	697/4	697/4	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	681										
58	57	349/2	349/2	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	682										
58	57	699/4	699/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	683										
58	57	175	175	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	684										
58	57	701/4	701/4	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	685										
58	57	351/2	351/2	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	686										
58	57	703/4	703/4	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	687										
58	57	176	176	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	688										
58	57	705/4	705/4	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	689										
58	57	353/2	353/2	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	690										
58	57	695/4	695/4	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	691										
58	57	699/4	699/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	692										
58	57	701/4	701/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	693										
58	57	703/4	703/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	694										
58	57	705/4	705/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	695										
59	58	707/4	707/4	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	696										
59	58	177	177	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	697										
59	58	709/4	709/4	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	698										
59	58	355/2	355/2	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	699										
59	58	711/4	711/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	700										
59	58	178	178	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	701										
59	58	713/4	713/4	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	702										
59	58	357/2	357/2	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	703										
59	58	715/4	715/4	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	704										
59	58	179	179	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	705										
59	58	717/4	717/4	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	706										
59	58	359/2	359/2	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	707										
59	58	707/4	707/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	708										
59	58	709/4	709/4	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	709										
59	58	711/4	711/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	710										
59	58	713/4	713/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	711										
59	58	715/4	715/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	712										
59	58	717/4	717/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	713										
60	59	719/4	719/4	0.0	0	0	Dynamic	6/8	1	1	0					fp									
60	59	180	180	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	714										
60	59	721/4	721/4	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	715										
60	59	361/2	361/2	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	716										
60	59	723/4	723/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	717										
60	59	181	181	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	718										
60	59	725/4	725/4	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	719										
60	59	363/2	363/2	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	720										
60	59	727/4	727/4	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	721										
60	59	182	182	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	722										
60	59	729/4	729/4	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	723										
60	59	365/2	365/2	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	724										
60	59	719/4	719/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	725										
60	59	721/4	721/4	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	726										
60	59	723/4	723/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	727										
60	59	725/4	725/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	728										
60	59	727/4	727/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	729										
60	59	729/4	729/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	730										
61	60	183	183	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	731										
61	60	733/4	733/4	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	732										
61	60	367/2	367/2	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	733										
61	60	735/4	735/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	734										
61	60	184	184	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	735										
61	60	737/4	737/4	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	736										
61	60	369/2	369/2	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	737										
61	60	739/4	739/4	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	738										
61	60	185	185	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	739										
61	60	741/4	741/4	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	740										
61	60	371/2	371/2	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	741										
61	60	731/4	731/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	742										
61	60	733/4	733/4	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	743										
61	60	735/4	735/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	744										
61	60	737/4	737/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	745										
61	60	739/4	739/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	746										
61	60	741/4	741/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	747										
62	61	743/4	743/4	0.0	0	0	Dynamic	6/8	1	1	0					fp									
62	61	186	186	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	748										
62	61	745/4	745/4	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	749										
62	61	373/2	373/2	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	750										
62	61	747/4	747/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	751										
62	61	187	187	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	752										
62	61	749/4	749/4	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	753										
62	61	375/2	375/2	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	754										
62	61	751/4	751/4	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	755										
62	61	188	188	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	756										
62	61	753/4	753/4	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	757										
62	61	377/2	377/2	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	758										
62	61	743/4	743/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	759										
62	61	745/4	745/4	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	760										
62	61	747/4	747/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	761										
62	61	749/4	749/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	762										
62	61	751/4	751/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	763										
62	61	753/4	753/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	764										
63	62	189	189	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	765										
63	62	757/4	757/4	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	766										
63	62	379/2	379/2	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	767										
63	62	759/4	759/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	768										
63	62	190	190	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	769										
63	62	761/4	761/4	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	770										
63	62	381/2	381/2	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	771										
63	62	763/4	763/4	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	772										
63	62	191	191	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	773										
63	62	765/4	765/4	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	774										
63	62	383/2	383/2	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	775										
63	62	755/4	755/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	776										
63	62	757/4	757/4	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	777										
63	62	759/4	759/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	778										
63	62	761/4	761/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	779										
63	62	763/4	763/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	780										
63	62	765/4	765/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	781										
64	63	767/4	767/4	0.0	0	0	Dynamic	6/8	1	1	0					fp									
64	63	192	192	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	782										
64	63	769/4	769/4	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	783										
64	63	385/2	385/2	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	784										
64	63	771/4	771/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	785										
64	63	193	193	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	786										
64	63	773/4	773/4	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	787										
64	63	387/2	387/2	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	788										
64	63	775/4	775/4	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	789										
64	63	194	194	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	790										
64	63	777/4	777/4	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	791										
64	63	389/2	389/2	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	792										
64	63	767/4	767/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	793										
64	63	769/4	769/4	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	794										
64	63	771/4	771/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	795										
64	63	773/4	773/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	796										
64	63	775/4	775/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	797										
64	63	777/4	777/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	798										
65	64	195	195	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	799										
65	64	781/4	781/4	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	800										
65	64	391/2	391/2	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	801										
65	64	783/4	783/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	802										
65	64	196	196	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	803										
65	64	785/4	785/4	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	804										
65	64	393/2	393/2	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	805										
65	64	787/4	787/4	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	806										
65	64	197	197	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	807										
65	64	789/4	789/4	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	808										
65	64	395/2	395/2	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	809										
65	64	779/4	779/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	810										
65	64	781/4	781/4	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	811										
65	64	783/4	783/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	812										
65	64	785/4	785/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	813										
65	64	787/4	787/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	814										
65	64	789/4	789/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	815										
66	65	791/4	791/4	0.0	0	0	Dynamic	6/8	1	1	0					fp									
66	65	198	198	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	816										
66	65	793/4	793/4	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	817										
66	65	397/2	397/2	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	818										
66	65	795/4	795/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	819										
66	65	199	199	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	820										
66	65	797/4	797/4	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	821										
66	65	399/2	399/2	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	822										
66	65	799/4	799/4	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	823										
66	65	200	200	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	824										
66	65	801/4	801/4	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	825										
66	65	401/2	401/2	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	826										
66	65	791/4	791/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	827										
66	65	793/4	793/4	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	828										
66	65	795/4	795/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	829										
66	65	797/4	797/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	830										
66	65	799/4	799/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	831										
66	65	801/4	801/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	832										
67	66	201	201	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	833										
67	66	805/4	805/4	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	834										
67	66	403/2	403/2	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	835										
67	66	807/4	807/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	836										
67	66	202	202	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	837										
67	66	809/4	809/4	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	838										
