mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
22	22	257/4	257/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	287									
22	22	129/2	129/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	288									
23	23	66	66	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	289									
23	23	68	68	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	290									
23	23	137/2	137/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	291									
23	23	66	66	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	292									
23	23	265/4	265/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	293									
23	23	133/2	133/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	294									
23	23	267/4	267/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	295									
23	23	67	67	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	296									
23	23	269/4	269/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	297									
23	23	135/2	135/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	298									
24	24	69	69	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	299									
24	24	143/2	143/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	300									
24	24	69	69	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	301									
24	24	277/4	277/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	302									
24	24	139/2	139/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	303									
24	24	279/4	279/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	304									
24	24	70	70	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	305									
24	24	281/4	281/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	306									
24	24	141/2	141/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	307									
25	25	72	72	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	308									
25	25	289/4	289/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	309									
25	25	145/2	145/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	310									
25	25	291/4	291/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	311									
25	25	73	73	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	312									
25	25	293/4	293/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	313									
25	25	147/2	147/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	314									1
25	25	74	74	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	315									1
25	25	149/2	149/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	316									
25	25	72	72	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	317									
25	25	74	74	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	318									
25	25	149/2	149/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	319									
26	26	75	75	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	320									
26	26	301/4	301/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	321									
26	26	151/2	151/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	322									
26	26	303/4	303/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	323									
26	26	76	76	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	324									
26	26	305/4	305/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	325									
26	26	153/2	153/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	326									
26	26	75	75	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	327									
26	26	77	77	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	328									
26	26	155/2	155/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	329									
27	27	78	78	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	330									
27	27	313/4	313/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	331									
27	27	157/2	157/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	332									
27	27	315/4	315/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	333									
27	27	79	79	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	334									
27	27	317/4	317/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	335									
27	27	159/2	159/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	336									2
27	27	80	80	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	337									2
27	27	161/2	161/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	338									
27	27	78	78	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	339									
27	27	80	80	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	340									
27	27	161/2	161/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	341									
28	28	81	81	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	342									
28	28	325/4	325/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	343									
28	28	163/2	163/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	344									
28	28	327/4	327/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	345									
28	28	82	82	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	346									
28	28	329/4	329/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	347									
28	28	165/2	165/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	348									
28	28	81	81	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	349									
28	28	83	83	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	350									
28	28	167/2	167/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	351									
29	29	84	84	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	352									
29	29	337/4	337/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	353									
29	29	169/2	169/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	354									
29	29	339/4	339/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	355									
29	29	85	85	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	356									
29	29	341/4	341/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	357									
29	29	171/2	171/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	358									3
29	29	86	86	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	359									3
29	29	173/2	173/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	360									
29	29	84	84	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	361									
29	29	86	86	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	362									
29	29	173/2	173/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	363									
30	30	87	87	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	364									
30	30	349/4	349/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	365									
30	30	175/2	175/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	366									
30	30	351/4	351/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	367									
30	30	88	88	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	368									
30	30	353/4	353/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	369									
30	30	177/2	177/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	370									
30	30	87	87	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	371									
30	30	89	89	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	372									
30	30	179/2	179/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	373									
31	31	90	90	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	374									
31	31	361/4	361/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	375									
31	31	181/2	181/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	376									
31	31	363/4	363/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	377									
31	31	91	91	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	378									
31	31	365/4	365/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	379									
31	31	183/2	183/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	380									
31	31	92	92	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	381									
31	31	185/2	185/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	382									
31	31	90	90	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	383									
31	31	92	92	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	384									
31	31	185/2	185/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	385									
32	32	93	93	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	386									
32	32	373/4	373/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	387									
32	32	187/2	187/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	388									
32	32	375/4	375/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	389									
32	32	94	94	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	390									
32	32	377/4	377/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	391									
32	32	189/2	189/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	392									
32	32	93	93	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	393									
32	32	95	95	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	394									
32	32	191/2	191/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	395									
33	33	96	96	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	396									
33	33	385/4	385/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	397									
33	33	193/2	193/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	398									
33	33	387/4	387/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	399									
33	33	97	97	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	400									
33	33	389/4	389/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	401									
33	33	195/2	195/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	402									
33	33	391/4	391/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	403									
33	33	98	98	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	404									
33	33	393/4	393/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	405									
33	33	197/2	197/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	406									
33	33	395/4	395/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	407									
33	33	96	96	2.0	0	0	Chord	6/8	2	1	1/2	1/2	1	408									
33	33	197/2	197/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	409									
34	34	99	99	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	410									
34	34	397/4	397/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	411									
34	34	199/2	199/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	412									
34	34	399/4	399/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	413									
34	34	100	100	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	414									
34	34	401/4	401/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	415									
34	34	201/2	201/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	416									
34	34	403/4	403/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	417									
34	34	101	101	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	418									
34	34	405/4	405/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	419									
34	34	203/2	203/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	420									
34	34	407/4	407/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	421									
34	34	99	99	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	422									
34	34	203/2	203/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	423									
35	35	102	102	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	424									
35	35	409/4	409/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	425									
35	35	205/2	205/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	426									
35	35	411/4	411/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	427									
35	35	103	103	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	428									
35	35	413/4	413/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	429									
35	35	207/2	207/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	430									
35	35	415/4	415/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	431									
35	35	104	104	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	432									
35	35	417/4	417/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	433									
35	35	209/2	209/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	434									
35	35	419/4	419/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	435									
35	35	102	102	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	436									
35	35	103	103	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	437									
35	35	207/2	207/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	438									
35	35	209/2	209/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	439									
36	36	105	105	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	440									
36	36	421/4	421/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	441									
36	36	211/2	211/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	442									
36	36	423/4	423/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	443									
36	36	106	106	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	444									
36	36	425/4	425/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	445									
36	36	213/2	213/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	446									
36	36	427/4	427/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	447									
36	36	107	107	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	448									
36	36	429/4	429/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	449									
36	36	215/2	215/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	450									
36	36	431/4	431/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	451									
36	36	105	105	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	452									
36	36	106	106	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	453									
36	36	213/2	213/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	454									
36	36	215/2	215/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	455									
37	37	108	108	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	456									
37	37	433/4	433/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	457									
37	37	217/2	217/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	458									
37	37	435/4	435/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	459									
37	37	109	109	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	460									
37	37	437/4	437/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	461									
37	37	219/2	219/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	462									
37	37	439/4	439/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	463									
37	37	110	110	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	464									
37	37	441/4	441/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	465									
37	37	221/2	221/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	466									
37	37	443/4	443/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	467									
37	37	108	108	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	468									
37	37	109	109	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	469									
37	37	219/2	219/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	470									
37	37	221/2	221/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	471									
38	38	111	111	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	472									
38	38	445/4	445/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	473									
38	38	223/2	223/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	474									
38	38	447/4	447/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	475									
38	38	112	112	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	476									
38	38	449/4	449/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	477									
38	38	225/2	225/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	478									
38	38	451/4	451/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	479									
38	38	113	113	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	480									
38	38	453/4	453/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	481									
38	38	227/2	227/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	482									
38	38	455/4	455/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	483									
38	38	111	111	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	484									
38	38	112	112	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	485									
38	38	225/2	225/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	486									
38	38	227/2	227/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	487									
39	39	114	114	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	488									
39	39	457/4	457/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	489									
39	39	229/2	229/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	490									
39	39	459/4	459/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	491									
39	39	115	115	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	492									
39	39	461/4	461/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	493									
39	39	231/2	231/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	494									
39	39	463/4	463/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	495									
39	39	116	116	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	496									
39	39	465/4	465/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	497									
39	39	233/2	233/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	498									
39	39	467/4	467/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	499									
39	39	114	114	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	500									
39	39	115	115	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	501									
39	39	231/2	231/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	502									
39	39	233/2	233/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	503									
40	40	117	117	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	504									
40	40	469/4	469/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	505									
40	40	235/2	235/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	506									
40	40	471/4	471/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	507									
40	40	118	118	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	508									
40	40	473/4	473/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	509									
40	40	237/2	237/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	510									
40	40	117	117	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	511									
40	40	119	119	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	512									
40	40	239/2	239/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	513									
41	41	120	120	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	514									
41	41	481/4	481/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	515									
41	41	241/2	241/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	516									
41	41	483/4	483/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	517									
41	41	121	121	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	518									
41	41	485/4	485/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	519									
41	41	243/2	243/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	520									
41	41	120	120	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	521									
41	41	122	122	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	522									
41	41	245/2	245/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	523									
42	42	123	123	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	524									
42	42	493/4	493/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	525									
42	42	247/2	247/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	526									
42	42	495/4	495/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	527									
42	42	124	124	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	528									
42	42	497/4	497/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	529									
42	42	249/2	249/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	530									
42	42	123	123	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	531									
42	42	125	125	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	532									
42	42	251/2	251/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	533									
43	43	126	126	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	534									
43	43	505/4	505/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	535									
43	43	253/2	253/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	536									
43	43	507/4	507/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	537									
43	43	127	127	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	538									
43	43	509/4	509/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	539									
43	43	255/2	255/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	540									
43	43	126	126	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	541									
43	43	128	128	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	542									
43	43	257/2	257/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	543									
44	44	129	129	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	544									
44	44	517/4	517/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	545									
44	44	259/2	259/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	546									
44	44	519/4	519/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	547									
44	44	130	130	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	548									
44	44	521/4	521/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	549									
44	44	261/2	261/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	550									
44	44	263/2	263/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	551									
44	44	129	129	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	552									
45	45	132	132	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	553									
45	45	265/2	265/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	554									
45	45	133	133	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	555									
45	45	533/4	533/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	556									
45	45	267/2	267/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	557									
45	45	134	134	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	558									
45	45	269/2	269/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	559									
45	45	539/4	539/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	560									
45	45	132	132	0.5	0	0	Chord	6/8	1	2	1/8	1/8	1	561									
45	45	265/2	265/2	0.5	1/8	1/8	Chord	6/8	1	2	1/8	1/8	1	562									
45	45	133	133	0.5	1/4	1/4	Chord	6/8	1	2	1/8	1/8	1	563									
45	45	267/2	267/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8	1/8	1	564									
45	45	134	134	0.5	1/2	1/2	Chord	6/8	1	2	1/8	1/8	1	565									
45	45	269/2	269/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8	1/8	1	566									
45	45	132	132	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	567									
45	45	529/4	529/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	568									
45	45	265/2	265/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	569									
45	45	531/4	531/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	570									
45	45	133	133	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	571									
45	45	533/4	533/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	572									
45	45	267/2	267/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	573									
45	45	535/4	535/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	574									
45	45	134	134	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	575									
45	45	537/4	537/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	576									
45	45	269/2	269/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	577									
45	45	539/4	539/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	578									
46	46	135	135	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	579									
46	46	271/2	271/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	580									
46	46	136	136	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	581									
