mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin
19	19	147/2	147/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	285										
19	19	295/4	295/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	286										
19	19	74	74	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	287										
19	19	297/4	297/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	288										
19	19	149/2	149/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	289										
19	19	299/4	299/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	290										
19	19	75	75	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	291										
19	19	301/4	301/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	292										
19	19	151/2	151/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	293										
19	19	303/4	303/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	294										
19	19	72	72	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	295										
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	296										
19	19	73	73	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	297										
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	298										
19	19	74	74	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	299										
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	300										
19	19	75	75	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	301										
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	302										
19	19	145/2	145/2	1.5	1/8	1/8	Chord	4/4	2	2	3/8		1/4	3/2	303										
20	20	76	76	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	304										
20	20	305/4	305/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	305										
20	20	153/2	153/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	306										
20	20	307/4	307/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	307										
20	20	77	77	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	308										
20	20	309/4	309/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	309										
20	20	155/2	155/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	310										
20	20	311/4	311/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	311										
20	20	78	78	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	312										
20	20	313/4	313/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	313										
20	20	157/2	157/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	314										
20	20	315/4	315/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	315										
20	20	79	79	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	316										
20	20	317/4	317/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	317										
20	20	159/2	159/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	318										
20	20	319/4	319/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	319										
20	20	76	76	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	320										
20	20	153/2	153/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	321										
20	20	77	77	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	322										
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	323										
20	20	78	78	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	324										
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	325										
20	20	79	79	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	326										
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	327										
20	20	153/2	153/2	1.5	1/8	1/8	Chord	4/4	2	2	3/8		1/4	3/2	328										
20	20	157/2	157/2	1.5	5/8	5/8	Chord	4/4	2	2	3/8		1/4	3/2	329										
21	21	80	80	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	330										
21	21	321/4	321/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	331										
21	21	161/2	161/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	332										
21	21	323/4	323/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	333										
21	21	81	81	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	334										
21	21	325/4	325/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	335										
21	21	163/2	163/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	336										
21	21	327/4	327/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	337										
21	21	82	82	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	338										
21	21	329/4	329/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	339										
21	21	165/2	165/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	340										
21	21	331/4	331/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	341										
21	21	83	83	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	342										
21	21	333/4	333/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	343										
21	21	167/2	167/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	344										
21	21	335/4	335/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	345										
21	21	80	80	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	346										
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	347										
21	21	81	81	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	348										
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	349										
21	21	82	82	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	350										
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	351										
21	21	83	83	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	352										
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	353										
21	21	161/2	161/2	1.5	1/8	1/8	Chord	4/4	2	2	3/8		1/4	3/2	354										
22	22	84	84	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	355										
22	22	171/2	171/2	0.0	3/8	3/8	Dynamic	4/4	1	1	0					p									
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	356										
22	22	86	86	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	357									12	
22	22	173/2	173/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	358									12	
22	22	87	87	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	359									12	
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	360										
22	22	84	84	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	361										
23	23	88	88	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	362									13	
23	23	89	89	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	363										
23	23	90	90	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	364										
23	23	181/2	181/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	365										
23	23	91	91	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	366										
23	23	183/2	183/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	367										
23	23	177/2	177/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	368										
23	23	89	89	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	369										
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	370										
23	23	90	90	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	371										
23	23	181/2	181/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	372										
23	23	91	91	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	373										
23	23	183/2	183/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	374										
24	24	92	92	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	375										
24	24	93	93	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	376										
24	24	92	92	1.5	0	0	Chord	4/4	1	2	3/8		1/4	3/2	377										
24	24	92	92	1.5	0	0	Chord	4/4	2	1	3/8		1/4	3/2	378										
24	24	187/2	187/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	379										
24	24	94	94	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	380										
24	24	189/2	189/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	381										
24	24	95	95	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	382										
24	24	191/2	191/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	383										
25	25	193/2	193/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	384										
25	25	97	97	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	385										
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	386										
25	25	98	98	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	387										
25	25	393/4	393/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	388										
25	25	197/2	197/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	389										
25	25	395/4	395/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	390										
25	25	99	99	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	391										
25	25	397/4	397/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	392										
25	25	199/2	199/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	393										
25	25	399/4	399/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	394										
25	25	96	96	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	395										
25	25	97	97	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	396										
25	25	98	98	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	397										
25	25	197/2	197/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	398										
25	25	99	99	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	399										
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	400										
26	26	100	100	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	401										
26	26	101	101	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	402										
26	26	405/4	405/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	403										
26	26	203/2	203/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	404										
26	26	407/4	407/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	405										
26	26	102	102	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	406										
26	26	205/2	205/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	407										
26	26	103	103	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	408										
26	26	413/4	413/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	409										
26	26	207/2	207/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	410										
26	26	415/4	415/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	411										
26	26	100	100	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	412										
26	26	203/2	203/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	413										
26	26	102	102	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	414										
26	26	205/2	205/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	415										
26	26	207/2	207/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	416										
27	27	104	104	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	417										
27	27	209/2	209/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	418										
27	27	105	105	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	419										
27	27	421/4	421/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	420										
27	27	211/2	211/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	421										
27	27	423/4	423/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	422										
27	27	106	106	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	423										
27	27	213/2	213/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	424										
27	27	107	107	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	425										
27	27	429/4	429/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	426										
27	27	215/2	215/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	427										
27	27	431/4	431/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	428										
27	27	104	104	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	429										
27	27	209/2	209/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	430										
27	27	211/2	211/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	431										
27	27	106	106	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	432										
27	27	213/2	213/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	433										
27	27	215/2	215/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	434										
28	28	108	108	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	435										
28	28	109	109	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	436										
28	28	439/4	439/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	437										
28	28	110	110	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	438									14	
28	28	221/2	221/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	439										
28	28	111	111	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	440										
28	28	447/4	447/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	441										
28	28	108	108	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	442										
28	28	109	109	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	443										
28	28	110	110	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	444										
28	28	111	111	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	445										
29	29	112	112	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	446										
29	29	113	113	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	447										
29	29	453/4	453/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	448										
29	29	114	114	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	449										
29	29	457/4	457/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	450										
29	29	115	115	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	451										
29	29	461/4	461/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	452										
29	29	112	112	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	453										
29	29	113	113	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	454										
29	29	114	114	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	455										
29	29	115	115	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	456										
30	30	116	116	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	457										
30	30	465/4	465/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	458										
30	30	233/2	233/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	459										
30	30	467/4	467/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	460										
30	30	117	117	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	461										
30	30	469/4	469/4	0.0	5/16	5/16	StaffText	4/4	1	1	0							"<font size=""10.5723""/><font face=""Times New Roman""/><i>cresc.</i>"							
30	30	469/4	469/4	0.0	5/16	5/16	Spanner	4/4	1	1	0														0
30	30	469/4	469/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	462										0
30	30	235/2	235/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	463										0
30	30	471/4	471/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	464										0
30	30	118	118	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	465										0
30	30	473/4	473/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	466										0
30	30	237/2	237/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	467										0
30	30	475/4	475/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	468										0
30	30	119	119	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	469										0
30	30	477/4	477/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	470										0
30	30	239/2	239/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	471										0
30	30	479/4	479/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	472										0
30	30	116	116	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	473										
30	30	233/2	233/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	474										
30	30	235/2	235/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	475										
30	30	118	118	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	476		articStaccatoBelow								
30	30	237/2	237/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	477		articStaccatoBelow								
30	30	119	119	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	478		articStaccatoBelow								
30	30	239/2	239/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	479		articStaccatoBelow								
31	31	120	120	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	480										0
31	31	481/4	481/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	481										0
31	31	241/2	241/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	482										0
31	31	483/4	483/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	483										0
31	31	121	121	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	484										0
31	31	485/4	485/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	485										0
31	31	243/2	243/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	486										0
31	31	487/4	487/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	487										0
31	31	122	122	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	488										0
31	31	489/4	489/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	489										0
31	31	245/2	245/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	490										0
31	31	491/4	491/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	491										0
31	31	123	123	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	492										0
31	31	493/4	493/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	493										0
31	31	247/2	247/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	494										0
31	31	495/4	495/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	495										0
31	31	120	120	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	496		articStaccatoBelow								
31	31	241/2	241/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	497		articStaccatoBelow								
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	498										
31	31	122	122	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	499		articStaccatoBelow								
31	31	245/2	245/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	500		articStaccatoBelow								
31	31	123	123	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	501		articStaccatoBelow								
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	502		articStaccatoBelow								
32	32	124	124	0.0	0	0	Dynamic	4/4	1	1	0					f									
32	32	124	124	0.0	0	0	Spanner	4/4	1	1	0														
32	32	124	124	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	503										
32	32	497/4	497/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	504										
32	32	249/2	249/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	505										
32	32	499/4	499/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	506										
32	32	125	125	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	507										
32	32	501/4	501/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	508										
32	32	251/2	251/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	509										
32	32	503/4	503/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	510										
32	32	126	126	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	511										
32	32	505/4	505/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	512										
32	32	253/2	253/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	513										
32	32	507/4	507/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	514										
32	32	127	127	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	515										
32	32	509/4	509/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	516										
32	32	255/2	255/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	517										
32	32	511/4	511/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	518										
32	32	124	124	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	519		articStaccatoBelow								
32	32	249/2	249/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	520		articStaccatoBelow								
32	32	251/2	251/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	521										
32	32	126	126	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	522		articStaccatoBelow								
32	32	253/2	253/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	523		articStaccatoBelow								
32	32	127	127	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	524		articStaccatoBelow								
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	525		articStaccatoBelow								
33	33	128	128	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	526										
33	33	513/4	513/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	527										
33	33	257/2	257/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	528										
33	33	515/4	515/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	529										
33	33	129	129	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	530										
33	33	517/4	517/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	531										
33	33	259/2	259/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	532										
33	33	519/4	519/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	533										
33	33	130	130	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	534										
33	33	521/4	521/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	535										
33	33	261/2	261/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	536										
33	33	523/4	523/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	537										
33	33	131	131	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	538										
33	33	525/4	525/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	539										
33	33	263/2	263/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	540										
33	33	527/4	527/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	541										
33	33	128	128	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	542										
33	33	129	129	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	543										
33	33	130	130	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	544										
33	33	131	131	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	545										
34	34	132	132	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	546										
34	34	529/4	529/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	547										
34	34	265/2	265/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	548										
34	34	531/4	531/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	549										
34	34	133	133	0.0	1/4	1/4	Dynamic	4/4	1	1	0					p									
34	34	133	133	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	550										
34	34	533/4	533/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	551										
34	34	267/2	267/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	552										
34	34	535/4	535/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	553										
34	34	134	134	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	554										
34	34	537/4	537/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	555										
34	34	269/2	269/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	556										
34	34	539/4	539/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	557										
34	34	135	135	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	558										
34	34	541/4	541/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	559										
34	34	271/2	271/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	560										
34	34	543/4	543/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	561										
34	34	132	132	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	562										
34	34	133	133	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	563										
34	34	134	134	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	564										
34	34	135	135	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	565										
35	35	136	136	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	566										
35	35	545/4	545/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	567										
35	35	273/2	273/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	568										
