mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin
137	136	271	271	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	1147										
137	136	1085/4	1085/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	1148										
137	136	543/2	543/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	1149										
137	136	1087/4	1087/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	1150										
137	136	272	272	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	1151										
137	136	1089/4	1089/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1152										
138	137	545/2	545/2	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	1153										
138	137	1091/4	1091/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	1154										
138	137	273	273	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	1155										
138	137	1093/4	1093/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	1156										
138	137	547/2	547/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	1157										
138	137	1095/4	1095/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	1158										
138	137	274	274	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	1159										
138	137	1097/4	1097/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1160										
138	137	545/2	545/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1161										
138	137	547/2	547/2	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	1162										
138	137	545/2	545/2	2.0	0	0	Chord	2/4	2	2	1/2			1/2	1	1163										
139	138	549/2	549/2	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	1164										
139	138	1099/4	1099/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	1165										
139	138	275	275	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	1166										
139	138	1101/4	1101/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	1167										
139	138	551/2	551/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	1168										
139	138	1103/4	1103/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	1169										
139	138	276	276	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	1170										
139	138	1105/4	1105/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1171										
139	138	549/2	549/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1172										
139	138	551/2	551/2	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	1173										
139	138	549/2	549/2	2.0	0	0	Chord	2/4	2	2	1/2			1/2	1	1174										
140	139	553/2	553/2	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	1175										
140	139	1107/4	1107/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	1176										
140	139	277	277	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	1177										
140	139	1109/4	1109/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	1178										
140	139	555/2	555/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	1179										
140	139	1111/4	1111/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	1180										
140	139	278	278	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	1181										
140	139	1113/4	1113/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1182										
140	139	553/2	553/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1183										
140	139	553/2	553/2	1.0	0	0	Chord	2/4	2	2	1/4			1/4	1	1184										
141	140	557/2	557/2	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	1185										
141	140	1115/4	1115/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	1186										
141	140	279	279	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	1187										
141	140	1117/4	1117/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	1188										
141	140	559/2	559/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	1189										
141	140	1119/4	1119/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	1190										
141	140	280	280	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	1191										
141	140	1121/4	1121/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1192										
142	141	561/2	561/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1193										
142	141	281	281	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1194										
142	141	563/2	563/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1195										
142	141	282	282	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1196										
143	142	565/2	565/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1197										
143	142	283	283	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1198										
143	142	567/2	567/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1199										
143	142	284	284	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1200										
144	143	569/2	569/2	0.0	0	0	Dynamic	2/4	1	1	0						f									
144	143	569/2	569/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	1201										
144	143	571/2	571/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	1202										
144	143	1143/4	1143/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	1203										
144	143	286	286	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	1204										
144	143	1145/4	1145/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1205										
144	143	569/2	569/2	2.0	0	0	Chord	2/4	2	1	1/2		r8	1/2	1	1206										
145	144	573/2	573/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	1207										
145	144	575/2	575/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	1208										
145	144	1151/4	1151/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	1209										
145	144	288	288	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	1210										
145	144	1153/4	1153/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1211										
145	144	573/2	573/2	2.0	0	0	Chord	2/4	2	1	1/2		r8	1/2	1	1212										
146	145	577/2	577/2	0.0	0	0	Chord	2/4	1	1	0	grace16		1/16	1	1213										
146	145	577/2	577/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1214										
146	145	289	289	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	1215										
146	145	1157/4	1157/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	1216										
146	145	579/2	579/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	1217										
146	145	1159/4	1159/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	1218										
146	145	290	290	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	1219										
146	145	1161/4	1161/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1220										
146	145	577/2	577/2	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	1221										
147	146	581/2	581/2	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	1222										
147	146	1163/4	1163/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	1223										
147	146	291	291	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	1224										
147	146	1165/4	1165/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	1225										
147	146	583/2	583/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	1226										
147	146	1167/4	1167/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	1227										
147	146	292	292	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	1228										
147	146	1169/4	1169/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1229										
148	147	585/2	585/2	0.0	0	0	Chord	2/4	1	1	0	grace16		1/16	1	1230		ornamentTrill								
148	147	585/2	585/2	0.0	0	0	Chord	2/4	1	1	0	grace16		1/16	1	1231										
148	147	585/2	585/2	2.0	0	0	Chord	2/4	1	1	1/2			1/2	1	1232										
148	147	585/2	585/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	1233										
148	147	293	293	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1234										
148	147	587/2	587/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1235										
148	147	294	294	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1236										
149	148	589/2	589/2	2.0	0	0	Chord	2/4	1	1	1/2			1/2	1	1237										
149	148	589/2	589/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	1238										
149	148	295	295	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1239										
149	148	591/2	591/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1240										
149	148	296	296	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1241										
150	149	593/2	593/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	1242		articStaccatissimoBelow								
150	149	595/2	595/2	1.0	1/4	1/4	Chord	2/4	1	2	1/4			1/4	1	1243										
150	149	593/2	593/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	1244										
150	149	297	297	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1245										
150	149	595/2	595/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1246										
150	149	298	298	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1247										
151	150	597/2	597/2	2.0	0	0	Chord	2/4	1	1	1/2			1/2	1	1248										
151	150	597/2	597/2	1.0	0	0	Chord	2/4	1	2	1/4			1/4	1	1249										
151	150	599/2	599/2	1.0	1/4	1/4	Chord	2/4	1	2	1/4			1/4	1	1250										
151	150	597/2	597/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	1251										
151	150	299	299	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1252										
151	150	599/2	599/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1253										
151	150	300	300	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1254										
152	151	601/2	601/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1255									8	
152	151	301	301	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1256									8	
152	151	603/2	603/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1257										
152	151	302	302	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1258		articStaccatissimoBelow								
152	151	601/2	601/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	1259										
152	151	301	301	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1260										
152	151	603/2	603/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1261										
152	151	302	302	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1262										
153	152	605/2	605/2	0.0	0	0	Dynamic	2/4	1	1	0						sf									
153	152	605/2	605/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	1263									9	
153	152	607/2	607/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1264		articStaccatissimoAbove								
153	152	1217/4	1217/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1265										
153	152	605/2	605/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1266										
153	152	607/2	607/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1267										
154	153	609/2	609/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	1268										
154	153	611/2	611/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1269										
154	153	1225/4	1225/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1270										
154	153	609/2	609/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1271										
154	153	611/2	611/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1272										
155	154	613/2	613/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	1273										
155	154	615/2	615/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1274										
155	154	1233/4	1233/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1275										
155	154	613/2	613/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1276										
155	154	615/2	615/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1277										
156	155	617/2	617/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	1278										
156	155	619/2	619/2	0.0	1/4	1/4	StaffText	2/4	1	1	0								"<font size=""17.8494""/><font face=""Opus""/>"							
156	155	619/2	619/2	0.75	1/4	1/4	Chord	2/4	1	1	3/16			1/8	3/2	1279										
156	155	1241/4	1241/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1280										
156	155	617/2	617/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1281										
156	155	619/2	619/2	0.75	1/4	1/4	Chord	2/4	2	1	3/16			1/8	3/2	1282										
156	155	1241/4	1241/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	1283										
157	156	621/2	621/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	1284										
157	156	312	312	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1285										
157	156	621/2	621/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1286										
158	157	625/2	625/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	1287										
158	157	627/2	627/2	1.0	1/4	1/4	Chord	2/4	1	2	1/4			1/4	1	1288										
158	157	313	313	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1289										
158	157	627/2	627/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1290										
158	157	314	314	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1291										
159	158	629/2	629/2	2.0	0	0	Chord	2/4	1	1	1/2			1/2	1	1292										
159	158	629/2	629/2	1.0	0	0	Chord	2/4	1	2	1/4			1/4	1	1293										
159	158	631/2	631/2	1.0	1/4	1/4	Chord	2/4	1	2	1/4			1/4	1	1294										
159	158	629/2	629/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	1295										
159	158	315	315	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1296										
159	158	631/2	631/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1297										
159	158	316	316	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1298										
160	159	633/2	633/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1299									10	
160	159	317	317	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1300									10	
160	159	635/2	635/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1301										
160	159	318	318	0.5	3/8	3/8	Chord	2/4	1	2	1/8			1/8	1	1302										
160	159	633/2	633/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	1303										
160	159	317	317	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1304										
160	159	635/2	635/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1305										
160	159	318	318	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1306										
161	160	637/2	637/2	2.0	0	0	Chord	2/4	1	1	1/2			1/2	1	1307										
161	160	637/2	637/2	1.0	0	0	Chord	2/4	1	2	1/4			1/4	1	1308										
161	160	639/2	639/2	1.0	1/4	1/4	Chord	2/4	1	2	1/4			1/4	1	1309										
161	160	637/2	637/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	1310										
161	160	319	319	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1311										
161	160	639/2	639/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1312										
161	160	320	320	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1313										
162	161	641/2	641/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1314									11	
162	161	321	321	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1315									11	
162	161	643/2	643/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1316										
162	161	322	322	0.5	3/8	3/8	Chord	2/4	1	2	1/8			1/8	1	1317										
162	161	641/2	641/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	1318										
162	161	321	321	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1319										
162	161	643/2	643/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1320										
162	161	322	322	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1321										
163	162	645/2	645/2	2.0	0	0	Chord	2/4	1	1	1/2			1/2	1	1322										
163	162	645/2	645/2	1.0	0	0	Chord	2/4	1	2	1/4			1/4	1	1323										
163	162	647/2	647/2	1.0	1/4	1/4	Chord	2/4	1	2	1/4			1/4	1	1324										
163	162	645/2	645/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	1325										
163	162	323	323	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1326										
163	162	647/2	647/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1327										
163	162	324	324	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1328										
164	163	649/2	649/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1329									12	
164	163	325	325	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1330									12	
164	163	651/2	651/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1331									12	
164	163	326	326	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1332									12	
164	163	649/2	649/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	1333										
164	163	325	325	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1334										
164	163	651/2	651/2	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	1335										
165	164	653/2	653/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1336									12	
165	164	327	327	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1337									12	
165	164	655/2	655/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1338									12	
165	164	328	328	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1339										
165	164	653/2	653/2	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	1340										
166	165	657/2	657/2	0.0	0	0	StaffText	2/4	1	1	0								"<font size=""10.5723""/><font face=""Times New Roman""/><i>calando</i>"							
166	165	657/2	657/2	0.0	0	0	Spanner	2/4	1	1	0															1
166	165	657/2	657/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1341										1
166	165	329	329	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1342										1
166	165	659/2	659/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1343										1
166	165	330	330	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1344										1
166	165	657/2	657/2	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	1345										
167	166	661/2	661/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1346										1
167	166	331	331	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1347										1
167	166	663/2	663/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1348										1
167	166	332	332	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1349										1
167	166	661/2	661/2	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	1350										
168	167	665/2	665/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1351										1
168	167	333	333	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1352										1
168	167	667/2	667/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1353										1
168	167	334	334	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1354										1
168	167	665/2	665/2	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	1355										
169	168	669/2	669/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1356										1
169	168	335	335	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1357										1
169	168	671/2	671/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1358										1
169	168	336	336	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1359										1
169	168	669/2	669/2	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	1360										
170	169	673/2	673/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1361										1
170	169	337	337	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1362										1
170	169	675/2	675/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1363										1
170	169	338	338	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1364										1
170	169	673/2	673/2	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	1365										
171	170	677/2	677/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1366										1
171	170	339	339	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1367										1
171	170	679/2	679/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1368										1
171	170	340	340	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1369										1
171	170	677/2	677/2	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	1370										
172	171	681/2	681/2	0.0	0	0	Spanner	2/4	1	1	0															
172	171	681/2	681/2	1.5	0	0	Chord	2/4	1	1	3/8			1/4	3/2	1371										
172	171	342	342	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1372										
172	171	341	341	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1373										
172	171	683/2	683/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1374										
173	172	685/2	685/2	1.5	0	0	Chord	2/4	1	1	3/8			1/4	3/2	1375										
173	172	344	344	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1376										
173	172	343	343	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1377										
173	172	687/2	687/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1378										
174	173	689/2	689/2	1.5	0	0	Chord	2/4	1	1	3/8			1/4	3/2	1379										
174	173	346	346	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	1380										
174	173	1385/4	1385/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1381										
174	173	345	345	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1382										
174	173	691/2	691/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1383										
175	174	693/2	693/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1384		articStaccatissimoBelow								
175	174	347	347	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	1385										
175	174	1389/4	1389/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	1386										
175	174	695/2	695/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1387		articStaccatissimoBelow								
175	174	348	348	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	1388										
175	174	1393/4	1393/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1389										
176	175	697/2	697/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	1390										
176	175	350	350	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	1391										
176	175	1401/4	1401/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1392										
176	175	349	349	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1393										
176	175	699/2	699/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1394										
177	176	701/2	701/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1395		articStaccatissimoAbove								
177	176	351	351	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	1396										
177	176	1405/4	1405/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	1397										
177	176	703/2	703/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1398		articStaccatissimoAbove								
177	176	352	352	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	1399										
177	176	1409/4	1409/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1400										
178	177	705/2	705/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	1401										
