mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin
38	36	143/2	143/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	288										
38	36	72	72	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	289										
39	37	145/2	145/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	290										
39	37	293/4	293/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	291										
39	37	147/2	147/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	292										
39	37	74	74	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	293										
39	37	145/2	145/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	294										
40	38	149/2	149/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	295										
40	38	301/4	301/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	296										
40	38	151/2	151/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	297										
40	38	76	76	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	298										
40	38	149/2	149/2	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	299										
41	39	153/2	153/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	300										
41	39	309/4	309/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	301										
41	39	155/2	155/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	302										
41	39	78	78	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	303										
41	39	77	77	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	304										
41	39	155/2	155/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	305										
41	39	78	78	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	306										
42	40	157/2	157/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	307										
42	40	317/4	317/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	308										
42	40	159/2	159/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	309										
42	40	80	80	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	310										
42	40	157/2	157/2	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	311										
43	41	161/2	161/2	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	312										
43	41	82	82	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	313										
43	41	81	81	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	314										
43	41	163/2	163/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	315										
43	41	82	82	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	316										
44	42	165/2	165/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	317										
44	42	333/4	333/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	318										
44	42	167/2	167/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	319										
44	42	84	84	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	320										
44	42	165/2	165/2	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	321										
44	42	84	84	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	322										
45	43	169/2	169/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	323										
45	43	341/4	341/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	324										
45	43	171/2	171/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	325										
45	43	86	86	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	326										
45	43	169/2	169/2	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	327										
45	43	86	86	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	328										
46	44	173/2	173/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	329										
46	44	87	87	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	330										
46	44	175/2	175/2	0.0	1/4	1/4	Chord	2/4	1	1	0	appoggiatura	1/8	1	331										
46	44	175/2	175/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	332										
46	44	88	88	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	333										
46	44	353/4	353/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	334										
46	44	173/2	173/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	335										
46	44	87	87	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	336										
46	44	175/2	175/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	337										
46	44	88	88	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	338										
47	45	177/2	177/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	339										
47	45	355/4	355/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	340										
47	45	89	89	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	341										
47	45	90	90	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	342										
47	45	177/2	177/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	343										
47	45	90	90	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	344										
48	46	181/2	181/2	0.0	0	0	Chord	2/4	1	1	0	appoggiatura	1/8	1	345										
48	46	181/2	181/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	346										
48	46	91	91	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	347										
48	46	183/2	183/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	348										
48	46	92	92	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	349										
48	46	181/2	181/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	350										
48	46	91	91	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	351										
48	46	183/2	183/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	352										
48	46	92	92	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	353										
49	47	185/2	185/2	0.0	0	0	Dynamic	2/4	1	1	0					sf									
49	47	185/2	185/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	354										
49	47	371/4	371/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	355										
49	47	93	93	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	356										
49	47	373/4	373/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	357										
49	47	187/2	187/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	358										
49	47	94	94	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	359										
49	47	185/2	185/2	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	360										
49	47	94	94	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	361										
50	48	189/2	189/2	0.0	0	0	Chord	2/4	1	1	0	appoggiatura	1/8	1	362										
50	48	189/2	189/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	363										
50	48	95	95	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	364										
50	48	191/2	191/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	365										
50	48	96	96	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	366										
50	48	189/2	189/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	367										
50	48	95	95	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	368										
50	48	191/2	191/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	369										
50	48	96	96	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	370										
51	49	193/2	193/2	0.0	0	0	Dynamic	2/4	1	1	0					sf									
51	49	193/2	193/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	371										
51	49	387/4	387/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	372										
51	49	97	97	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	373										
51	49	389/4	389/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	374										
51	49	195/2	195/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	375										
51	49	98	98	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	376										
51	49	393/4	393/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	377										
51	49	193/2	193/2	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	378										
51	49	98	98	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	379										
52	50	197/2	197/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	380										
52	50	99	99	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	381										
52	50	100	100	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	382										
52	50	197/2	197/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	383										
52	50	199/2	199/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	384										
53	51	101	101	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	385										
53	51	102	102	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	386										
53	51	201/2	201/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	387										
53	51	203/2	203/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	388										
54	52	103	103	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	389										
54	52	104	104	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	390										
54	52	205/2	205/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	391										
54	52	207/2	207/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	392										
55	53	209/2	209/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	393										
55	53	211/2	211/2	0.0	1/4	1/4	StaffText	2/4	1	1	0							"<font size=""11.5335""/><font face=""Times New Roman""/><b><i>Majore</i></b>"							
55	53	209/2	209/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	394										
56	53	106	106	0.0	0	3/8	Dynamic	2/4	1	1	0					p									
56	53	106	106	0.5	0	3/8	Chord	2/4	1	1	1/8		1/8	1	395										
57	54	213/2	213/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	396										
57	54	107	107	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	397										
57	54	215/2	215/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	398										
57	54	108	108	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	399										
57	54	213/2	213/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	400										
57	54	427/4	427/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	401										
57	54	107	107	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	402										
57	54	429/4	429/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	403										
57	54	215/2	215/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	404										
57	54	431/4	431/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	405										
57	54	108	108	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	406										
57	54	433/4	433/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	407										
57	54	213/2	213/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	408										
58	55	217/2	217/2	0.0	0	0	Dynamic	2/4	1	1	0					sf									
58	55	217/2	217/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	409										
58	55	219/2	219/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	410										
58	55	439/4	439/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	411										
58	55	110	110	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	412										
58	55	441/4	441/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	413										
58	55	217/2	217/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	414										
58	55	435/4	435/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	415										
58	55	109	109	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	416										
58	55	437/4	437/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	417										
58	55	219/2	219/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	418										
58	55	439/4	439/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	419										
58	55	110	110	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	420										
58	55	441/4	441/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	421										
58	55	217/2	217/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	422										
59	56	221/2	221/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	423										
59	56	111	111	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	424										
59	56	223/2	223/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	425										
59	56	112	112	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	426										
59	56	221/2	221/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	427										
59	56	443/4	443/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	428										
59	56	111	111	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	429										
59	56	445/4	445/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	430										
59	56	223/2	223/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	431										
59	56	447/4	447/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	432										
59	56	112	112	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	433										
59	56	449/4	449/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	434										
59	56	221/2	221/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	435										
60	57	225/2	225/2	0.0	0	0	Dynamic	2/4	1	1	0					sf									
60	57	225/2	225/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	436										
60	57	227/2	227/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	437										
60	57	455/4	455/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	438										
60	57	114	114	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	439										
60	57	457/4	457/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	440										
60	57	225/2	225/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	441										
60	57	451/4	451/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	442										
60	57	113	113	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	443										
60	57	453/4	453/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	444										
60	57	227/2	227/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	445										
60	57	455/4	455/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	446										
60	57	114	114	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	447										
60	57	457/4	457/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	448										
60	57	225/2	225/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	449										
61	58	229/2	229/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	450										
61	58	115	115	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	451										
61	58	231/2	231/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	452										
61	58	116	116	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	453										
61	58	229/2	229/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	454										
61	58	459/4	459/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	455										
61	58	115	115	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	456										
61	58	461/4	461/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	457										
61	58	231/2	231/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	458										
61	58	463/4	463/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	459										
61	58	116	116	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	460										
61	58	465/4	465/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	461										
61	58	229/2	229/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	462										
62	59	233/2	233/2	0.0	0	0	Dynamic	2/4	1	1	0					sf									
62	59	233/2	233/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	463										
62	59	235/2	235/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	464										
62	59	471/4	471/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	465										
62	59	118	118	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	466										
62	59	473/4	473/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	467										
62	59	233/2	233/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	468										
62	59	467/4	467/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	469										
62	59	117	117	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	470										
62	59	469/4	469/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	471										
62	59	235/2	235/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	472										
62	59	471/4	471/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	473										
62	59	118	118	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	474										
62	59	473/4	473/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	475										
62	59	233/2	233/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	476										
63	60	237/2	237/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	477										
63	60	119	119	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	478										
63	60	239/2	239/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	479										
63	60	120	120	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	480										
63	60	481/4	481/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	481										
63	60	237/2	237/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	482										
63	60	475/4	475/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	483										
63	60	119	119	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	484										
63	60	477/4	477/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	485										
63	60	239/2	239/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	486										
63	60	479/4	479/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	487										
63	60	120	120	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	488										
63	60	481/4	481/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	489										
63	60	237/2	237/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	490										
64	61	241/2	241/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	491										
64	61	241/2	241/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	492										
65	61	122	122	0.5	0	3/8	Chord	2/4	1	1	1/8		1/8	1	493										
66	62	245/2	245/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	494										
66	62	123	123	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	495										
66	62	247/2	247/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	496										
66	62	124	124	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	497										
66	62	245/2	245/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	498										
66	62	491/4	491/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	499										
66	62	123	123	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	500										
66	62	493/4	493/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	501										
66	62	247/2	247/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	502										
66	62	495/4	495/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	503										
66	62	124	124	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	504										
66	62	497/4	497/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	505										
66	62	245/2	245/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	506										
67	63	249/2	249/2	0.0	0	0	Dynamic	2/4	1	1	0					sf									
67	63	249/2	249/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	507										
67	63	251/2	251/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	508										
67	63	503/4	503/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	509										
67	63	126	126	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	510										
67	63	505/4	505/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	511										
67	63	249/2	249/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	512										
67	63	499/4	499/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	513										
67	63	125	125	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	514										
67	63	501/4	501/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	515										
67	63	251/2	251/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	516										
67	63	503/4	503/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	517										
67	63	126	126	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	518										
67	63	505/4	505/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	519										
67	63	249/2	249/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	520										
68	64	253/2	253/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	521										
68	64	127	127	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	522										
68	64	255/2	255/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	523										
68	64	128	128	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	524										
68	64	253/2	253/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	525										
68	64	507/4	507/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	526										
68	64	127	127	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	527										
68	64	509/4	509/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	528										
68	64	255/2	255/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	529										
68	64	511/4	511/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	530										
68	64	128	128	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	531										
68	64	513/4	513/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	532										
68	64	253/2	253/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	533										
69	65	257/2	257/2	0.0	0	0	Dynamic	2/4	1	1	0					sf									
69	65	257/2	257/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	534										
69	65	259/2	259/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	535										
69	65	519/4	519/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	536										
69	65	130	130	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	537										
69	65	521/4	521/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	538										
69	65	257/2	257/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	539										
69	65	515/4	515/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	540										
69	65	129	129	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	541										
69	65	517/4	517/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	542										
69	65	259/2	259/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	543										
69	65	519/4	519/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	544										
69	65	130	130	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	545										
69	65	521/4	521/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	546										
69	65	257/2	257/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	547										
70	66	261/2	261/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	548										
70	66	131	131	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	549										
70	66	263/2	263/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	550										
70	66	132	132	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	551										
70	66	261/2	261/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	552										
70	66	523/4	523/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	553										
70	66	131	131	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	554										
70	66	525/4	525/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	555										
70	66	263/2	263/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	556										
70	66	527/4	527/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	557										
70	66	132	132	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	558										
70	66	529/4	529/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	559										
70	66	261/2	261/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	560										
71	67	265/2	265/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	561										
71	67	267/2	267/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	562										
71	67	535/4	535/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	563										
71	67	134	134	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	564										
71	67	537/4	537/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	565										
71	67	265/2	265/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	566										
71	67	531/4	531/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	567										
71	67	133	133	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	568										
71	67	533/4	533/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	569										
71	67	267/2	267/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	570										
71	67	535/4	535/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	571										
71	67	134	134	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	572										
71	67	537/4	537/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	573										
71	67	265/2	265/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	574										
