mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin
27	26	155/2	155/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	282										
27	26	78	78	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	283										
27	26	157/2	157/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	284										
27	26	79	79	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	285										
27	26	153/2	153/2	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	286										
28	27	159/2	159/2	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	287										
28	27	81	81	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	288										
28	27	325/4	325/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	289										
28	27	163/2	163/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	290										
28	27	327/4	327/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	291										
28	27	82	82	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	292										
28	27	329/4	329/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	293										
28	27	159/2	159/2	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	294										
28	27	80	80	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	295										
28	27	161/2	161/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	296										
28	27	81	81	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	297										
28	27	163/2	163/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	298										
28	27	82	82	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	299										
28	27	159/2	159/2	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	300										
29	28	165/2	165/2	0.0	0	0	Chord	3/4	1	1	0	grace16	1/16	1	301									7	
29	28	165/2	165/2	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	302									7	
29	28	169/2	169/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	303		articStaccatissimoAbove								
29	28	165/2	165/2	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	304										
29	28	83	83	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	305										
29	28	167/2	167/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	306										
29	28	84	84	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	307										
29	28	169/2	169/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	308										
29	28	85	85	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	309										
29	28	165/2	165/2	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	310										
30	29	171/2	171/2	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	311										
30	29	173/2	173/2	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	312										
30	29	175/2	175/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	313										
30	29	171/2	171/2	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	314										
30	29	86	86	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	315										
30	29	173/2	173/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	316										
30	29	87	87	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	317										
30	29	175/2	175/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	318										
30	29	88	88	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	319										
30	29	171/2	171/2	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	320										
31	30	177/2	177/2	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	321										
31	30	90	90	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	322										
31	30	181/2	181/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	323		articStaccatissimoAbove								
31	30	177/2	177/2	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	324										
31	30	89	89	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	325										
31	30	179/2	179/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	326										
31	30	90	90	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	327										
31	30	181/2	181/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	328										
31	30	91	91	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	329										
31	30	177/2	177/2	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	330										
32	31	183/2	183/2	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	331										
32	31	185/2	185/2	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	332										
32	31	187/2	187/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	333										
32	31	183/2	183/2	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	334										
32	31	92	92	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	335										
32	31	185/2	185/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	336										
32	31	93	93	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	337										
32	31	187/2	187/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	338										
32	31	94	94	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	339										
32	31	183/2	183/2	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	340										
33	32	189/2	189/2	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	341										
33	32	96	96	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	342										
33	32	193/2	193/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	343		articStaccatissimoAbove								
33	32	189/2	189/2	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	344										
33	32	95	95	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	345										
33	32	191/2	191/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	346										
33	32	96	96	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	347										
33	32	193/2	193/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	348										
33	32	97	97	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	349										
33	32	189/2	189/2	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	350										
34	33	195/2	195/2	0.0	0	0	Chord	3/4	1	1	0	grace16	1/16	1	351										
34	33	195/2	195/2	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	352										
34	33	197/2	197/2	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	353										
34	33	199/2	199/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	354										
34	33	195/2	195/2	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	355										
34	33	98	98	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	356										
34	33	197/2	197/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	357										
34	33	99	99	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	358										
34	33	199/2	199/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	359										
34	33	100	100	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	360										
34	33	195/2	195/2	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	361										
35	34	201/2	201/2	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	362										
35	34	205/2	205/2	0.0	1/2	1/2	Chord	3/4	1	1	0	grace32	1/32	1	363										
35	34	205/2	205/2	0.0	1/2	1/2	Chord	3/4	1	1	0	grace32	1/32	1	364										
35	34	205/2	205/2	0.0	1/2	1/2	Chord	3/4	1	1	0	grace32	1/32	1	365										
35	34	205/2	205/2	0.0	1/2	1/2	Chord	3/4	1	1	0	grace32	1/32	1	366										
35	34	205/2	205/2	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	367										
35	34	413/4	413/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	368										
35	34	201/2	201/2	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	369										
35	34	101	101	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	370										
35	34	203/2	203/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	371										
35	34	102	102	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	372										
35	34	205/2	205/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	373										
35	34	103	103	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	374										
35	34	201/2	201/2	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	375										
35	34	205/2	205/2	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	376										
36	35	207/2	207/2	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	377										
36	35	211/2	211/2	0.0	1/2	1/2	Chord	3/4	1	1	0	appoggiatura	1/8	1	378										
36	35	211/2	211/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	379										
36	35	207/2	207/2	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	380										
36	35	104	104	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	381										
36	35	209/2	209/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	382										
36	35	105	105	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	383										
36	35	211/2	211/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	384										
36	35	106	106	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	385										
36	35	207/2	207/2	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	386										
36	35	211/2	211/2	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	387										
37	36	213/2	213/2	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	388										
37	36	213/2	213/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	389										
37	36	213/2	213/2	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	390										
39	38	225/2	225/2	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	391										
39	38	227/2	227/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	392										
39	38	114	114	0.16666666666666666	3/8	3/8	Chord	3/4	1	1	1/24		1/16	2/3	393									8	
39	38	685/6	685/6	0.16666666666666666	5/12	5/12	Chord	3/4	1	1	1/24		1/16	2/3	394									8	
39	38	343/3	343/3	0.16666666666666666	11/24	11/24	Chord	3/4	1	1	1/24		1/16	2/3	395										
39	38	229/2	229/2	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	396										
39	38	461/4	461/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	397										
39	38	225/2	225/2	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	398										
39	38	113	113	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	399										
39	38	227/2	227/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	400										
39	38	114	114	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	401										
39	38	229/2	229/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	402										
39	38	115	115	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	403										
39	38	225/2	225/2	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	404										
40	39	231/2	231/2	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	405										
40	39	117	117	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	406										
40	39	235/2	235/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	407										
40	39	231/2	231/2	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	408										
40	39	116	116	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	409										
40	39	233/2	233/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	410										
40	39	117	117	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	411										
40	39	235/2	235/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	412										
40	39	118	118	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	413										
40	39	231/2	231/2	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	414										
41	40	237/2	237/2	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	415										
41	40	120	120	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	416										
41	40	481/4	481/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	417										
41	40	241/2	241/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	418										
41	40	483/4	483/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	419										
41	40	121	121	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	420										
41	40	485/4	485/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	421										
41	40	237/2	237/2	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	422										
41	40	119	119	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	423										
41	40	239/2	239/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	424										
41	40	120	120	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	425										
41	40	241/2	241/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	426										
41	40	121	121	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	427										
41	40	237/2	237/2	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	428										
42	41	243/2	243/2	0.0	0	0	Chord	3/4	1	1	0	grace16	1/16	1	429									9	
42	41	243/2	243/2	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	430									9	
42	41	247/2	247/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	431		articStaccatissimoAbove								
42	41	243/2	243/2	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	432										
42	41	122	122	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	433										
42	41	245/2	245/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	434										
42	41	123	123	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	435										
42	41	247/2	247/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	436										
42	41	124	124	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	437										
42	41	243/2	243/2	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	438										
43	42	249/2	249/2	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	439										
43	42	251/2	251/2	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	440										
43	42	253/2	253/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	441										
43	42	249/2	249/2	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	442										
43	42	125	125	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	443										
43	42	251/2	251/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	444										
43	42	126	126	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	445										
43	42	253/2	253/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	446										
43	42	127	127	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	447										
43	42	249/2	249/2	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	448										
44	43	255/2	255/2	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	449										
44	43	259/2	259/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	450										
44	43	255/2	255/2	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	451										
44	43	128	128	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	452										
44	43	257/2	257/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	453										
44	43	129	129	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	454										
44	43	259/2	259/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	455										
44	43	130	130	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	456										
44	43	255/2	255/2	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	457										
45	44	261/2	261/2	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	458										
45	44	263/2	263/2	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	459										
45	44	265/2	265/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	460										
45	44	261/2	261/2	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	461										
45	44	131	131	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	462										
45	44	263/2	263/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	463										
45	44	132	132	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	464										
45	44	265/2	265/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	465										
45	44	133	133	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	466										
45	44	261/2	261/2	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	467										
46	45	267/2	267/2	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	468										
46	45	135	135	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	469									10	
46	45	271/2	271/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	470									10	
46	45	136	136	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	471										
46	45	267/2	267/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	472										
46	45	136	136	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	473										
46	45	267/2	267/2	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	474										
47	46	273/2	273/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	475									11	
47	46	137	137	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	476									11	
47	46	275/2	275/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	477									11	
47	46	138	138	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	478									11	
47	46	277/2	277/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	479									11	
47	46	139	139	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	480										
47	46	273/2	273/2	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	481										
47	46	137	137	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	482										
47	46	275/2	275/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	483										
47	46	138	138	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	484										
47	46	277/2	277/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	485										
47	46	139	139	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	486										
48	47	279/2	279/2	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	487										
48	47	141	141	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	488									12	
48	47	283/2	283/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	489									12	
48	47	142	142	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	490										
48	47	279/2	279/2	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	491										
48	47	140	140	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	492										
48	47	281/2	281/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	493										
48	47	142	142	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	494										
49	48	285/2	285/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	495									13	
49	48	143	143	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	496									13	
49	48	287/2	287/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	497									13	
49	48	144	144	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	498									13	
49	48	289/2	289/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	499									13	
49	48	145	145	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	500										
49	48	285/2	285/2	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	501										
49	48	143	143	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	502										
49	48	287/2	287/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	503										
49	48	144	144	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	504										
49	48	289/2	289/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	505										
49	48	145	145	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	506										
50	49	291/2	291/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	507		articStaccatissimoBelow								
50	49	146	146	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	508										
50	49	585/4	585/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	509										
50	49	293/2	293/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	510										
50	49	587/4	587/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	511										
50	49	147	147	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	512										
50	49	589/4	589/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	513										
50	49	295/2	295/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	514										
50	49	591/4	591/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	515										
50	49	148	148	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	516										
50	49	593/4	593/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	517										
50	49	291/2	291/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	518										
51	50	297/2	297/2	0.0	0	0	Dynamic	3/4	1	1	0					f									
51	50	297/2	297/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	519		articStaccatissimoBelow								
51	50	149	149	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	520										
51	50	597/4	597/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	521										
51	50	299/2	299/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	522										
51	50	599/4	599/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	523										
51	50	150	150	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	524										
51	50	601/4	601/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	525										
51	50	301/2	301/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	526										
51	50	603/4	603/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	527										
51	50	151	151	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	528										
51	50	605/4	605/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	529										
51	50	297/2	297/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	530										
52	51	303/2	303/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	531		articStaccatissimoAbove								
52	51	152	152	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	532										
52	51	609/4	609/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	533										
52	51	305/2	305/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	534										
52	51	611/4	611/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	535										
52	51	153	153	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	536										
52	51	613/4	613/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	537										
52	51	307/2	307/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	538										
52	51	615/4	615/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	539										
52	51	154	154	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	540										
52	51	617/4	617/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	541										
52	51	303/2	303/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	542										
53	52	309/2	309/2	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	543										
53	52	619/4	619/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	544										
53	52	155	155	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	545										
53	52	621/4	621/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	546										
53	52	311/2	311/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	547										
53	52	623/4	623/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	548										
53	52	156	156	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	549										
53	52	625/4	625/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	550										
53	52	313/2	313/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	551										
53	52	627/4	627/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	552										
53	52	157	157	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	553										
53	52	629/4	629/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	554										
54	53	315/2	315/2	0.0	0	0	Dynamic	3/4	1	1	0					sf									
54	53	315/2	315/2	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	555										
54	53	631/4	631/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	556										
54	53	158	158	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	557										
54	53	633/4	633/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	558										
54	53	317/2	317/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	559										
54	53	635/4	635/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	560										
54	53	159	159	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	561										
54	53	637/4	637/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	562										
54	53	319/2	319/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	563										
54	53	639/4	639/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	564										
54	53	160	160	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	565										
54	53	641/4	641/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	566										
54	53	315/2	315/2	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	567										
54	53	159	159	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	568										
54	53	319/2	319/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	569										
54	53	160	160	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	570										
55	54	321/2	321/2	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	571										
