mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
41	41	481/3	481/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	611								
41	41	482/3	482/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	612								
41	41	161	161	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	613								
41	41	484/3	484/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	614								
41	41	485/3	485/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	615								
41	41	162	162	0.3333333333333333	1/2	1/2	Chord	4/4	1	2	1/12		1/8	2/3	616								
41	41	487/3	487/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	617								
41	41	488/3	488/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	618								
41	41	163	163	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	619								
41	41	490/3	490/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	620								
41	41	491/3	491/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	621								
41	41	160	160	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	622								
41	41	163	163	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	623								
42	42	164	164	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	624								
42	42	165	165	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	625								
42	42	166	166	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	626								
42	42	167	167	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	627								
42	42	164	164	0.3333333333333333	0	0	Chord	4/4	1	2	1/12		1/8	2/3	628								
42	42	493/3	493/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	629								
42	42	494/3	494/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	630								
42	42	165	165	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	631								
42	42	496/3	496/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	632								
42	42	497/3	497/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	633								
42	42	166	166	0.3333333333333333	1/2	1/2	Chord	4/4	1	2	1/12		1/8	2/3	634								
42	42	499/3	499/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	635								
42	42	500/3	500/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	636								
42	42	167	167	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	637								
42	42	502/3	502/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	638								
42	42	503/3	503/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	639								
42	42	164	164	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	640								
42	42	167	167	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	641								
43	43	168	168	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	642								
43	43	169	169	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	643								
43	43	170	170	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	644								
43	43	171	171	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	645								
43	43	168	168	0.3333333333333333	0	0	Chord	4/4	1	2	1/12		1/8	2/3	646								
43	43	505/3	505/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	647								
43	43	506/3	506/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	648								
43	43	169	169	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	649								
43	43	508/3	508/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	650								
43	43	509/3	509/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	651								
43	43	170	170	0.3333333333333333	1/2	1/2	Chord	4/4	1	2	1/12		1/8	2/3	652								
43	43	511/3	511/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	653								
43	43	512/3	512/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	654								
43	43	171	171	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	655								
43	43	514/3	514/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	656								
43	43	515/3	515/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	657								
43	43	168	168	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	658								
43	43	169	169	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	659								
43	43	170	170	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	660								
44	44	172	172	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	661								
44	44	173	173	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	662								
44	44	174	174	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	663								
44	44	175	175	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	664								
44	44	172	172	0.3333333333333333	0	0	Chord	4/4	1	2	1/12		1/8	2/3	665								
44	44	517/3	517/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	666								
44	44	518/3	518/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	667								
44	44	173	173	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	668								
44	44	520/3	520/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	669								
44	44	521/3	521/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	670								
44	44	174	174	0.3333333333333333	1/2	1/2	Chord	4/4	1	2	1/12		1/8	2/3	671								
44	44	523/3	523/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	672								
44	44	524/3	524/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	673								
44	44	175	175	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	674								
44	44	526/3	526/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	675								
44	44	527/3	527/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	676								
44	44	172	172	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	677								
44	44	173	173	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	678								
44	44	174	174	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	679								
44	44	175	175	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	680								
45	45	176	176	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	681								
45	45	177	177	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	682								
45	45	178	178	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	683								
45	45	179	179	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	684								
45	45	176	176	0.3333333333333333	0	0	Chord	4/4	1	2	1/12		1/8	2/3	685								
45	45	529/3	529/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	686								
45	45	530/3	530/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	687								
45	45	177	177	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	688								
45	45	532/3	532/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	689								
45	45	533/3	533/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	690								
45	45	178	178	0.3333333333333333	1/2	1/2	Chord	4/4	1	2	1/12		1/8	2/3	691								
45	45	535/3	535/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	692								
45	45	536/3	536/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	693								
45	45	179	179	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	694								
45	45	538/3	538/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	695								
45	45	539/3	539/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	696								
45	45	176	176	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	697								
45	45	177	177	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	698								
45	45	178	178	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	699								
45	45	179	179	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	700								
46	46	180	180	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	701								
46	46	181	181	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	702								
46	46	182	182	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	703								
46	46	183	183	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	704								
46	46	180	180	0.3333333333333333	0	0	Chord	4/4	1	2	1/12		1/8	2/3	705								
46	46	541/3	541/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	706								
46	46	542/3	542/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	707								
46	46	181	181	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	708								
46	46	544/3	544/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	709								
46	46	545/3	545/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	710								
46	46	182	182	0.3333333333333333	1/2	1/2	Chord	4/4	1	2	1/12		1/8	2/3	711								
46	46	547/3	547/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	712								
46	46	548/3	548/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	713								
46	46	183	183	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	714								
46	46	550/3	550/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	715								
46	46	551/3	551/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	716								
46	46	180	180	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	717								
46	46	183	183	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	718								
47	47	184	184	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	719								
47	47	185	185	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	720								
47	47	186	186	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	721								
47	47	187	187	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	722								
47	47	184	184	0.3333333333333333	0	0	Chord	4/4	1	2	1/12		1/8	2/3	723								
47	47	553/3	553/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	724								
47	47	554/3	554/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	725								
47	47	185	185	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	726								
47	47	556/3	556/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	727								
47	47	557/3	557/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	728								
47	47	186	186	0.3333333333333333	1/2	1/2	Chord	4/4	1	2	1/12		1/8	2/3	729								
47	47	559/3	559/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	730								
47	47	560/3	560/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	731								
47	47	187	187	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	732								
47	47	562/3	562/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	733								
47	47	563/3	563/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	734								
47	47	184	184	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	735								
47	47	185	185	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	736								
47	47	186	186	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	737								
47	47	187	187	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	738								
48	48	188	188	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	739								
48	48	190	190	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	740								
48	48	188	188	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	741								
49	49	192	192	0.0	0	0	Dynamic	4/4	1	1	0					p							
49	49	192	192	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	742								
49	49	577/3	577/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	743								
49	49	578/3	578/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	744								
49	49	193	193	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	745								
49	49	580/3	580/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	746								
49	49	581/3	581/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	747								
49	49	194	194	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	748								
49	49	583/3	583/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	749								
49	49	584/3	584/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	750								
49	49	195	195	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	751								
49	49	586/3	586/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	752								
49	49	587/3	587/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	753								
49	49	192	192	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	754								
49	49	193	193	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	755								
49	49	194	194	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	756								
49	49	195	195	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	757								
49	49	192	192	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	758								
49	49	194	194	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	759								
50	50	196	196	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	760								
50	50	589/3	589/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	761								
50	50	590/3	590/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	762								
50	50	197	197	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	763								
50	50	592/3	592/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	764								
50	50	593/3	593/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	765								
50	50	198	198	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	766								
50	50	595/3	595/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	767								
50	50	596/3	596/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	768								
50	50	199	199	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	769								
50	50	598/3	598/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	770								
50	50	599/3	599/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	771								
50	50	196	196	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	772								
50	50	197	197	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	773								
50	50	198	198	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	774								
50	50	199	199	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	775								
50	50	196	196	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	776								
50	50	198	198	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	777								
51	51	200	200	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	778								
51	51	601/3	601/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	779								
51	51	602/3	602/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	780								
51	51	201	201	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	781								
51	51	604/3	604/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	782								
51	51	605/3	605/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	783								
51	51	202	202	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	784								
51	51	607/3	607/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	785								
51	51	608/3	608/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	786								
51	51	203	203	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	787								
51	51	610/3	610/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	788								
51	51	611/3	611/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	789								
51	51	200	200	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	790								
51	51	201	201	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	791								
51	51	202	202	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	792								
51	51	203	203	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	793								
51	51	200	200	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	794								
51	51	202	202	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	795								
52	52	204	204	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	796								
52	52	613/3	613/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	797								
52	52	614/3	614/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	798								
52	52	205	205	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	799								
52	52	616/3	616/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	800								
52	52	617/3	617/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	801								
52	52	206	206	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	802								
52	52	619/3	619/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	803								
52	52	620/3	620/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	804								
52	52	207	207	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	805								
52	52	622/3	622/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	806								
52	52	623/3	623/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	807								
52	52	204	204	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	808								
52	52	205	205	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	809								
52	52	206	206	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	810								
52	52	207	207	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	811								
52	52	204	204	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	812								
52	52	206	206	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	813								
53	53	208	208	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	814								
53	53	209	209	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	815								
53	53	628/3	628/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	816								
53	53	629/3	629/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	817								
53	53	210	210	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	818								
53	53	631/3	631/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	819								
53	53	632/3	632/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	820								
53	53	211	211	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	821								
53	53	634/3	634/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	822								
53	53	635/3	635/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	823								
53	53	208	208	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	824								
53	53	209	209	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	825								
53	53	210	210	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	826								
53	53	211	211	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	827								
53	53	208	208	4.0	0	0	Chord	4/4	2	2	1		1	1	828								
54	54	212	212	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	829								
54	54	637/3	637/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	830								
54	54	638/3	638/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	831								
54	54	213	213	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	832								
54	54	640/3	640/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	833								
54	54	641/3	641/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	834								
54	54	214	214	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	835								
54	54	643/3	643/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	836								
54	54	644/3	644/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	837								
54	54	215	215	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	838								
54	54	646/3	646/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	839								
54	54	647/3	647/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	840								
54	54	212	212	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	841								
54	54	213	213	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	842								
54	54	214	214	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	843								
54	54	215	215	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	844								
54	54	212	212	4.0	0	0	Chord	4/4	2	2	1		1	1	845								
55	55	216	216	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	846								
55	55	217	217	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	847								
55	55	218	218	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	848								
55	55	219	219	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	849								
55	55	216	216	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	850								
55	55	217	217	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	851								
55	55	652/3	652/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	852								
55	55	653/3	653/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	853								
55	55	218	218	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	854								
55	55	655/3	655/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	855								
55	55	656/3	656/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	856								
55	55	219	219	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	857								
55	55	658/3	658/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	858								
55	55	659/3	659/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	859								
56	56	220	220	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	860								
56	56	221	221	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	861								
56	56	222	222	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	862								
56	56	223	223	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	863								
56	56	220	220	0.3333333333333333	0	0	Chord	4/4	2	1	1/12		1/8	2/3	864								
56	56	661/3	661/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	865								
56	56	662/3	662/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	866								
56	56	221	221	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	867								
56	56	664/3	664/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	868								
56	56	665/3	665/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	869								
56	56	222	222	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	870								
56	56	667/3	667/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	871								
56	56	668/3	668/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	872								
56	56	223	223	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	873								
56	56	670/3	670/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	874								
56	56	671/3	671/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	875								
57	57	224	224	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	876								
57	57	225	225	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	877								
57	57	226	226	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	878								
57	57	227	227	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	879								
57	57	455/2	455/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	880								
57	57	224	224	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	881								
57	57	225	225	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	882								
57	57	226	226	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	883								
57	57	227	227	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	884								
