mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
53	53	627/4	627/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	731											
53	53	157	157	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	732											
53	53	629/4	629/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	733											
53	53	315/2	315/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	734											
53	53	631/4	631/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	735											
53	53	158	158	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	736											
53	53	633/4	633/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	737											
53	53	317/2	317/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	738											
53	53	635/4	635/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	739											
54	54	159	159	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	740											
54	54	160	160	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	741											
54	54	321/2	321/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	742									6		
54	54	161	161	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	743											
54	54	323/2	323/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	744											
54	54	159	159	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	745											
54	54	637/4	637/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	746											
54	54	319/2	319/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	747											
54	54	639/4	639/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	748											
54	54	160	160	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	749											
54	54	641/4	641/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	750											
54	54	321/2	321/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	751											
54	54	643/4	643/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	752											
54	54	161	161	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	753											
54	54	645/4	645/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	754											
54	54	323/2	323/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	755											
54	54	647/4	647/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	756											
55	55	162	162	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	757									7		
55	55	325/2	325/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	758											
55	55	163	163	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	759											
55	55	327/2	327/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	760									8		
55	55	164	164	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	761											
55	55	329/2	329/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	762											
55	55	162	162	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	763											
55	55	649/4	649/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	764											
55	55	325/2	325/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	765											
55	55	651/4	651/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	766											
55	55	163	163	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	767											
55	55	653/4	653/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	768											
55	55	327/2	327/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	769											
55	55	655/4	655/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	770											
55	55	164	164	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	771											
55	55	657/4	657/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	772											
55	55	329/2	329/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	773											
55	55	659/4	659/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	774											
56	56	165	165	0.0	0	0	Dynamic	6/8	1	1	0					p										
56	56	165	165	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	775											
56	56	333/2	333/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	776											
56	56	167	167	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	777											
56	56	335/2	335/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	778											
56	56	165	165	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	779											
56	56	333/2	333/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	780											
56	56	165	165	1.5	0	0	Chord	6/8	2	2	3/8		1/4	3/2	781											
56	56	333/2	333/2	1.0	3/8	3/8	Chord	6/8	2	2	1/4		1/4	1	782											
56	56	335/2	335/2	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	783											
57	57	168	168	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	784											
57	57	337/2	337/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	785											
57	57	169	169	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	786											
57	57	339/2	339/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	787											
57	57	170	170	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	788											
57	57	341/2	341/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	789											
57	57	168	168	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	790											
57	57	169	169	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	791											
57	57	339/2	339/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	792											
57	57	341/2	341/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	793											
58	58	171	171	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	794											
58	58	343/2	343/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	795											
58	58	172	172	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	796											
58	58	345/2	345/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	797											
58	58	173	173	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	798											
58	58	347/2	347/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	799											
58	58	171	171	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	800											
58	58	172	172	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	801											
58	58	345/2	345/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	802											
58	58	347/2	347/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	803											
59	59	174	174	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	804											
59	59	351/2	351/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	805											
59	59	174	174	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	806											
59	59	351/2	351/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	807											
59	59	176	176	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	808											
59	59	353/2	353/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	809											
59	59	174	174	2.0	0	0	Chord	6/8	2	2	1/2		1/2	1	810											
60	60	177	177	0.0	0	0	Dynamic	6/8	1	1	0					f										
60	60	177	177	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	811											
60	60	709/4	709/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	812											
60	60	355/2	355/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	813											
60	60	711/4	711/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	814											
60	60	178	178	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	815											
60	60	713/4	713/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	816											
60	60	357/2	357/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	817											
60	60	715/4	715/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	818											
60	60	179	179	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	819											
60	60	717/4	717/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	820											
60	60	359/2	359/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	821											
60	60	719/4	719/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	822											
60	60	177	177	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	823											
60	60	178	178	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	824											
60	60	357/2	357/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	825											
60	60	179	179	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	826											
60	60	359/2	359/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	827											
61	61	180	180	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	828											
61	61	721/4	721/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	829											
61	61	361/2	361/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	830											
61	61	723/4	723/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	831											
61	61	181	181	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	832											
61	61	725/4	725/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	833											
61	61	363/2	363/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	834											
61	61	727/4	727/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	835											
61	61	182	182	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	836											
61	61	729/4	729/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	837											
61	61	365/2	365/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	838											
61	61	731/4	731/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	839											
61	61	180	180	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	840											
61	61	181	181	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	841											
61	61	363/2	363/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	842											
61	61	182	182	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	843											
61	61	365/2	365/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	844											
62	62	183	183	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	845											
62	62	733/4	733/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	846											
62	62	367/2	367/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	847											
62	62	735/4	735/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	848											
62	62	184	184	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	849											
62	62	737/4	737/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	850											
62	62	369/2	369/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	851											
62	62	739/4	739/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	852											
62	62	185	185	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	853											
62	62	741/4	741/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	854											
62	62	371/2	371/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	855											
62	62	743/4	743/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	856											
62	62	183	183	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	857											
62	62	184	184	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	858											
62	62	369/2	369/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	859											
62	62	185	185	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	860											
62	62	371/2	371/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	861											
63	63	186	186	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	862											
63	63	745/4	745/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	863											
63	63	373/2	373/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	864											
63	63	747/4	747/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	865											
63	63	187	187	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	866											
63	63	749/4	749/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	867											
63	63	375/2	375/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	868											
63	63	751/4	751/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	869											
63	63	188	188	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	870											
63	63	753/4	753/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	871											
63	63	377/2	377/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	872											
63	63	755/4	755/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	873											
63	63	186	186	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	874											
63	63	375/2	375/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	875											
64	64	189	189	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	876											
64	64	757/4	757/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	877											
64	64	379/2	379/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	878											
64	64	759/4	759/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	879											
64	64	190	190	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	880											
64	64	761/4	761/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	881											
64	64	381/2	381/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	882											
64	64	763/4	763/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	883											
64	64	191	191	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	884											
64	64	765/4	765/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	885											
64	64	383/2	383/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	886											
64	64	767/4	767/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	887											
64	64	189	189	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	888											
64	64	190	190	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	889											
64	64	381/2	381/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	890											
64	64	383/2	383/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	891											
64	64	381/2	381/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	892											
65	65	192	192	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	893											
65	65	769/4	769/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	894											
65	65	385/2	385/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	895											
65	65	771/4	771/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	896											
65	65	193	193	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	897											
65	65	773/4	773/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	898											
65	65	387/2	387/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	899											
65	65	775/4	775/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	900											
65	65	194	194	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	901											
65	65	777/4	777/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	902											
65	65	389/2	389/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	903											
65	65	779/4	779/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	904											
65	65	192	192	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	905											
65	65	193	193	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	906											
65	65	387/2	387/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	907											
65	65	389/2	389/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	908											
65	65	192	192	1.5	0	0	Chord	6/8	2	2	3/8		1/4	3/2	909											
65	65	387/2	387/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	910											
66	66	195	195	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	911											
66	66	781/4	781/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	912											
66	66	391/2	391/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	913											
66	66	783/4	783/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	914											
66	66	196	196	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	915											
66	66	785/4	785/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	916											
66	66	393/2	393/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	917											
66	66	787/4	787/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	918											
66	66	197	197	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	919											
66	66	789/4	789/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	920											
66	66	395/2	395/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	921											
66	66	791/4	791/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	922											
66	66	195	195	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	923											
66	66	196	196	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	924											
66	66	393/2	393/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	925											
66	66	395/2	395/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	926											
66	66	393/2	393/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	927											
67	67	198	198	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	928											
67	67	793/4	793/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	929											
67	67	397/2	397/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	930											
67	67	795/4	795/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	931											
67	67	199	199	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	932											
67	67	797/4	797/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	933											
67	67	399/2	399/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	934											
67	67	799/4	799/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	935											
67	67	200	200	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	936											
67	67	801/4	801/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	937											
67	67	401/2	401/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	938											
67	67	803/4	803/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	939											
67	67	198	198	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	940											
67	67	199	199	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	941											
67	67	399/2	399/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	942											
67	67	401/2	401/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	943											
67	67	198	198	1.5	0	0	Chord	6/8	2	2	3/8		1/4	3/2	944											
67	67	399/2	399/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	945											
68	68	201	201	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	946											
68	68	805/4	805/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	947											
68	68	403/2	403/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	948											
68	68	807/4	807/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	949											
68	68	202	202	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	950											
68	68	809/4	809/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	951											
68	68	405/2	405/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	952											
68	68	811/4	811/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	953											
68	68	203	203	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	954											
68	68	813/4	813/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	955											
68	68	407/2	407/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	956											
68	68	815/4	815/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	957											
68	68	201	201	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	958											
69	69	204	204	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	959											
69	69	411/2	411/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	960											
69	69	206	206	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	961											
69	69	413/2	413/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	962											
69	69	411/2	411/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	963											
70	70	207	207	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	964											
70	70	415/2	415/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	965											
70	70	208	208	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	966											
70	70	209	209	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	967											
70	70	419/2	419/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	968											
70	70	207	207	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	969											
70	70	417/2	417/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	970											
71	71	210	210	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	971											
71	71	421/2	421/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	972											
71	71	211	211	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	973											
71	71	423/2	423/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	974											
71	71	212	212	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	975											
71	71	425/2	425/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	976											
71	71	210	210	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	977											
71	71	211	211	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	978											
71	71	423/2	423/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	979											
71	71	425/2	425/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	980											
72	72	213	213	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	981											
72	72	214	214	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	982											
72	72	429/2	429/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	983											
72	72	431/2	431/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	984											
72	72	213	213	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	985											
72	72	429/2	429/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	986											
73	73	216	216	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	987											
73	73	217	217	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	988											
73	73	435/2	435/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	989											
73	73	218	218	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	990											
73	73	437/2	437/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	991											
73	73	216	216	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	992											
73	73	865/4	865/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	993											
73	73	433/2	433/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	994											
73	73	867/4	867/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	995											
73	73	217	217	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	996											
73	73	869/4	869/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	997											
73	73	435/2	435/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	998											
73	73	871/4	871/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	999											
73	73	218	218	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	1000											
73	73	873/4	873/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	1001											
73	73	437/2	437/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	1002											
73	73	875/4	875/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	1003											
74	74	219	219	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1004											
74	74	220	220	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1005											
74	74	441/2	441/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1006											
74	74	221	221	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1007											
74	74	443/2	443/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1008											
74	74	219	219	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	1009											
74	74	877/4	877/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	1010											
74	74	439/2	439/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	1011											
74	74	879/4	879/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	1012											
74	74	220	220	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	1013											
74	74	881/4	881/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	1014											
74	74	441/2	441/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	1015											
74	74	883/4	883/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	1016											
74	74	221	221	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	1017											
74	74	885/4	885/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	1018											
74	74	443/2	443/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	1019											
74	74	887/4	887/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	1020											
75	75	222	222	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1021											
75	75	223	223	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1022											
