mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
118	116	0	0	4/4	1	1	V		Bb	I	V	V		V							M	0	0	1, 5, 2		1	1
118	116	1/2	1/2	4/4	1	1	I		Bb	I	V	I		I							M	0	0	0, 4, 1		0	0
119	117	0	0	4/4	1	1	V		Bb	I	V	V		V							M	0	0	1, 5, 2		1	1
119	117	1/2	1/2	4/4	1	1	I		Bb	I	V	I		I							M	0	0	0, 4, 1		0	0
120	118	0	0	4/4	1	1	V]\\		Bb	I	V	V		V						\\	M	0	0	1, 5, 2		1	1
120	118	1/2	1/2	4/4	1	1	V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
121	119	0	0	4/4	1	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
121	119	1/2	1/2	4/4	1	1	V43		Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
122	120	0	0	4/4	1	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
122	120	1/2	1/2	4/4	1	1	V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
123	121	0	0	4/4	1	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
123	121	1/2	1/2	4/4	1	1	V43		Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
124	122	0	0	4/4	1	1	I\\		Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
124	122	1/2	1/2	4/4	1	1	V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
125	123	0	0	4/4	1	1	v.iv6		Bb	v		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
126	124	0	0	4/4	1	1	V7		Bb	v		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
126	124	3/8	3/8	4/4	1	1	ii%43		Bb	v		ii%43		ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
126	124	5/8	5/8	4/4	1	1	V7		Bb	v		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
126	124	7/8	7/8	4/4	1	1	ii%43		Bb	v		ii%43		ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
127	125	0	0	4/4	1	1	V[V7		Bb	v	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
127	125	1/4	1/4	4/4	1	1	#viio43		Bb	v	V	#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
127	125	1/2	1/2	4/4	1	1	i6		Bb	v	V	i6		i		6					m	0	1	-3, 1, 0		0	-3
127	125	3/4	3/4	4/4	1	1	V7]		Bb	v	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
128	126	0	0	4/4	1	1	i.V7		Bb	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
128	126	3/8	3/8	4/4	1	1	iv6		Bb	i		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
128	126	5/8	5/8	4/4	1	1	V7		Bb	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
128	126	7/8	7/8	4/4	1	1	iv6		Bb	i		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
129	127	0	0	4/4	1	1	V[V7		Bb	i	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
129	127	1/4	1/4	4/4	1	1	#viio43		Bb	i	V	#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
129	127	1/2	1/2	4/4	1	1	i6		Bb	i	V	i6		i		6					m	0	1	-3, 1, 0		0	-3
129	127	3/4	3/4	4/4	1	1	V7]		Bb	i	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
130	128	0	0	4/4	1	1	iv.V7		Bb	iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
130	128	3/8	3/8	4/4	1	1	ii%43		Bb	iv		ii%43		ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
130	128	5/8	5/8	4/4	1	1	V7		Bb	iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
130	128	7/8	7/8	4/4	1	1	ii%43		Bb	iv		ii%43		ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
131	129	0	0	4/4	1	1	V[V7		Bb	iv	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
131	129	1/4	1/4	4/4	1	1	#viio43		Bb	iv	V	#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
131	129	1/2	1/2	4/4	1	1	i6		Bb	iv	V	i6		i		6					m	0	1	-3, 1, 0		0	-3
131	129	3/4	3/4	4/4	1	1	V7]		Bb	iv	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
132	130	0	0	4/4	1	1	i		Bb	iv		i		i							m	0	1	0, -3, 1		0	0
132	130	1/4	1/4	4/4	1	1	#viio6		Bb	iv		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
132	130	1/2	1/2	4/4	1	1	i6		Bb	iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
132	130	3/4	3/4	4/4	1	1	I.viio6/V		Bb	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
133	131	0	0	4/4	1	1	V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
133	131	1/4	1/4	4/4	1	1	#viio6/vi		Bb	I		#viio6/vi		#vii	o	6		vi			o	0	0	5, 2, 8		8	5
133	131	1/2	1/2	4/4	1	1	vi6		Bb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
133	131	3/4	3/4	4/4	1	1	viio6		Bb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
134	132	0	0	4/4	1	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
134	132	1/4	1/4	4/4	1	1	#viio6/ii		Bb	I		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
134	132	1/2	1/2	4/4	1	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
134	132	3/4	3/4	4/4	1	1	viio6/IV		Bb	I		viio6/IV		vii	o	6		IV			o	0	0	1, -2, 4		4	1
135	133	0	0	4/4	1	1	IV6		Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
135	133	1/4	1/4	4/4	1	1	V6/vi		Bb	I		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
135	133	1/2	1/2	4/4	1	1	IV6		Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
135	133	3/4	3/4	4/4	1	1	.Ger6		Bb	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
136	134	0	0	4/4	1	1	V(64)		Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
137	135	1/2	1/2	4/4	1	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
138	136	0	0	4/4	1	1	I\\		Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
138	136	1/2	1/2	4/4	1	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
138	136	3/4	3/4	4/4	1	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
139	137	0	0	4/4	1	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
139	137	1/2	1/2	4/4	1	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
139	137	3/4	3/4	4/4	1	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
140	138	0	0	4/4	1	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
140	138	1/2	1/2	4/4	1	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
140	138	3/4	3/4	4/4	1	1	#viio7/vi		Bb	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
141	139	0	0	4/4	1	1	vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
141	139	1/4	1/4	4/4	1	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
141	139	1/2	1/2	4/4	1	1	V(64)		Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
141	139	3/4	3/4	4/4	1	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
142	140	0	0	4/4	1	1	I\\		Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
142	140	1/2	1/2	4/4	1	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
142	140	3/4	3/4	4/4	1	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
143	141	0	0	4/4	1	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
143	141	1/2	1/2	4/4	1	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
143	141	3/4	3/4	4/4	1	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
144	142	0	0	4/4	1	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
144	142	1/2	1/2	4/4	1	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
145	143	0	0	4/4	1	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
145	143	1/2	1/2	4/4	1	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
146	144	0	0	4/4	1	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
146	144	1/2	1/2	4/4	1	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
147	145	0	0	4/4	1	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
147	145	1/2	1/2	4/4	1	1	V(64)		Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
147	145	3/4	3/4	4/4	1	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
148	146	0	0	4/4	1	1	I[I\\		Bb	I	I	I		I						\\	M	0	0	0, 4, 1		0	0
148	146	3/8	3/8	4/4	1	1	I		Bb	I	I	I		I							M	0	0	0, 4, 1		0	0
148	146	1/2	1/2	4/4	1	1	V43		Bb	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
149	147	0	0	4/4	1	1	I		Bb	I	I	I		I							M	0	0	0, 4, 1		0	0
149	147	1/2	1/2	4/4	1	1	V2		Bb	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
150	148	0	0	4/4	1	1	I		Bb	I	I	I		I							M	0	0	0, 4, 1		0	0
150	148	1/2	1/2	4/4	1	1	V43		Bb	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
151	149	0	0	4/4	1	1	I		Bb	I	I	I		I							M	0	0	0, 4, 1		0	0
151	149	1/2	1/2	4/4	1	1	V2]		Bb	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
152	150	0	0	4/4	1	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
152	150	1/2	1/2	4/4	1	1	viio6		Bb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
153	151	0	0	4/4	1	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
153	151	1/2	1/2	4/4	1	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
154	152	0	0	4/4	1	1	I\\		Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
