mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
114	112	3/8	3/8	2/4	2	1	viio		F	I		viio	vii	o						o	0	0	5, 2, -1		5	5
115	113	0	0	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
115	113	1/8	1/8	2/4	2	1	V65/vi		F	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
115	113	1/4	1/4	2/4	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
115	113	3/8	3/8	2/4	2	1	V65/IV		F	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
116	114	0	0	2/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
116	114	1/4	1/4	2/4	2	1	ii6		F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
117	115	0	0	2/4	2	1	V(64)		F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
117	115	1/4	1/4	2/4	2	1	V\\		F	I		V	V						\\	M	0	0	1, 5, 2		1	1
118	116	0	0	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
118	116	3/8	3/8	2/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
119	117	0	0	2/4	2	1	V43		F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
119	117	1/4	1/4	2/4	2	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
120	118	0	0	2/4	2	1	I(#2)		F	I		I(#2)	I			#2				M	0	0	0, 9, 1		0	0
120	118	1/8	1/8	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
120	118	1/4	1/4	2/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
121	119	0	0	2/4	2	1	V2		F	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
121	119	1/8	1/8	2/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
121	119	1/4	1/4	2/4	2	1	V43		F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
121	119	3/8	3/8	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
122	120	0	0	2/4	2	1	V\\		F	I		V	V						\\	M	0	0	1, 5, 2		1	1
122	120	1/4	1/4	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
123	121	0	0	2/4	2	1	V43		F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
123	121	1/4	1/4	2/4	2	1	V65		F	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
124	122	0	0	2/4	2	1	I(#2)		F	I		I(#2)	I			#2				M	0	0	0, 9, 1		0	0
124	122	1/8	1/8	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
124	122	1/4	1/4	2/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
125	123	0	0	2/4	2	1	V43		F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
125	123	1/8	1/8	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
125	123	1/4	1/4	2/4	2	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
125	123	3/8	3/8	2/4	2	1	viio6(+2)/V		F	I		viio6(+2)/V	vii	o	6	+2	V			o	0	0	3, 0, 6	1	6	3
126	124	0	0	2/4	2	1	V\\		F	I		V	V						\\	M	0	0	1, 5, 2		1	1
126	124	1/4	1/4	2/4	2	1	i.V[V		F	i	V	V	V							M	0	1	1, 5, 2		1	1
127	125	0	0	2/4	2	1	VI6	iv64	F	i	V	VI6	VI		6					M	0	1	0, -3, -4		-4	0
127	125	1/8	1/8	2/4	2	1	V		F	i	V	V	V							M	0	1	1, 5, 2		1	1
127	125	1/4	1/4	2/4	2	1	viio6/V		F	i	V	viio6/V	vii	o	6		V			o	0	1	3, 0, 6		6	3
127	125	3/8	3/8	2/4	2	1	V		F	i	V	V	V							M	0	1	1, 5, 2		1	1
128	126	0	0	2/4	2	1	V7		F	i	V	V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
128	126	1/8	1/8	2/4	2	1	i		F	i	V	i	i							m	0	1	0, -3, 1		0	0
128	126	1/4	1/4	2/4	2	1	i6		F	i	V	i6	i		6					m	0	1	-3, 1, 0		0	-3
129	127	0	0	2/4	2	1	V7		F	i	V	V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
129	127	1/8	1/8	2/4	2	1	V		F	i	V	V	V							M	0	1	1, 5, 2		1	1
129	127	1/4	1/4	2/4	2	1	i		F	i	V	i	i							m	0	1	0, -3, 1		0	0
129	127	3/8	3/8	2/4	2	1	viio/V		F	i	V	viio/V	vii	o			V			o	0	1	6, 3, 0		6	6
130	128	0	0	2/4	2	1	V\\		F	i	V	V	V						\\	M	0	1	1, 5, 2		1	1
130	128	1/4	1/4	2/4	2	1	V		F	i	V	V	V							M	0	1	1, 5, 2		1	1
131	129	0	0	2/4	2	1	VI6	iv64	F	i	V	VI6	VI		6					M	0	1	0, -3, -4		-4	0
131	129	1/8	1/8	2/4	2	1	V		F	i	V	V	V							M	0	1	1, 5, 2		1	1
131	129	1/4	1/4	2/4	2	1	viio6/V		F	i	V	viio6/V	vii	o	6		V			o	0	1	3, 0, 6		6	3
131	129	3/8	3/8	2/4	2	1	V		F	i	V	V	V							M	0	1	1, 5, 2		1	1
132	130	0	0	2/4	2	1	V7		F	i	V	V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
132	130	1/8	1/8	2/4	2	1	i		F	i	V	i	i							m	0	1	0, -3, 1		0	0
132	130	1/4	1/4	2/4	2	1	i6		F	i	V	i6	i		6					m	0	1	-3, 1, 0		0	-3
133	131	0	0	2/4	2	1	V7		F	i	V	V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
133	131	1/8	1/8	2/4	2	1	V		F	i	V	V	V							M	0	1	1, 5, 2		1	1
133	131	1/4	1/4	2/4	2	1	i		F	i	V	i	i							m	0	1	0, -3, 1		0	0
133	131	3/8	3/8	2/4	2	1	viio6/V		F	i	V	viio6/V	vii	o	6		V			o	0	1	3, 0, 6		6	3
134	132	0	0	2/4	2	1	V]\\		F	i	V	V	V						\\	M	0	1	1, 5, 2		1	1
135	133	0	0	2/4	2	1	I.I		F	I		I	I							M	0	0	0, 4, 1		0	0
137	135	0	0	2/4	2	1	I6\\		F	I		I6	I		6				\\	M	0	0	4, 1, 0		0	4
138	136	7/16	7/16	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
139	137	0	0	2/4	2	1	IV(#2)		F	I		IV(#2)	IV			#2				M	0	0	-1, 8, 0		-1	-1
139	137	1/4	1/4	2/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
140	138	0	0	2/4	2	1	I6(#4)		F	I		I6(#4)	I		6	#4				M	0	0	4, 6, 0		0	4
140	138	1/4	1/4	2/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
141	139	0	0	2/4	2	1	V7(4)/V		F	I		V7(4)/V	V		7	4	V			Mm7	0	0	2, 1, 3, 0		2	2
141	139	1/4	1/4	2/4	2	1	V7/V		F	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
142	140	0	0	2/4	2	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
142	140	1/4	1/4	2/4	2	1	vi\\		F	I		vi	vi						\\	m	0	0	3, 0, 4		3	3
143	141	0	0	2/4	2	1	ii6		F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
144	142	0	0	2/4	2	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
144	142	1/4	1/4	2/4	2	1	viio2		F	I		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
145	143	0	0	2/4	2	1	V7\\		F	I		V7	V		7				\\	Mm7	0	0	1, 5, 2, -1		1	1
145	143	1/4	1/4	2/4	2	1	V2		F	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
146	144	0	0	2/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
146	144	1/4	1/4	2/4	2	1	V2		F	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
147	145	0	0	2/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
148	146	0	0	2/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
148	146	3/8	3/8	2/4	2	1	IV6		F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
149	147	0	0	2/4	2	1	V(64)		F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
150	148	0	0	2/4	2	1	V(4)		F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
150	148	1/4	1/4	2/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
151	149	0	0	2/4	2	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
151	149	1/8	1/8	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
152	150	1/8	1/8	2/4	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
152	150	1/4	1/4	2/4	2	1	ii6		F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
152	150	3/8	3/8	2/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
153	151	0	0	2/4	2	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
153	151	1/8	1/8	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
154	152	1/8	1/8	2/4	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
154	152	1/4	1/4	2/4	2	1	ii6		F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
154	152	3/8	3/8	2/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
155	153	0	0	2/4	2	1	I[I		F	I	I	I	I							M	0	0	0, 4, 1		0	0
155	153	1/4	1/4	2/4	2	1	V43		F	I	I	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
156	154	0	0	2/4	2	1	I		F	I	I	I	I							M	0	0	0, 4, 1		0	0
156	154	1/4	1/4	2/4	2	1	V43		F	I	I	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
157	155	0	0	2/4	2	1	I]\\		F	I	I	I	I						\\	M	0	0	0, 4, 1		0	0
