mc	mn	onset	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
110	110	3/8	#viio/iv		Eb	iii		#viio/iv	#vii	o			iv		o	0	1	4, 1, -2		4	4
110	110	1/2	iv		Eb	iii		iv	iv						m	0	1	-1, -4, 0		-1	-1
110	110	5/8	#viio6/iv		Eb	iii		#viio6/iv	#vii	o	6		iv		o	0	1	1, -2, 4		4	1
110	110	3/4	iv6		Eb	iii		iv6	iv		6				m	0	1	-4, 0, -1		-1	-4
110	110	7/8	iio6		Eb	iii		iio6	ii	o	6				o	0	1	-1, -4, 2		2	-1
111	111	0	viio7/V		Eb	iii		viio7/V	vii	o	7		V		o7	0	1	6, 3, 0, -3		6	6
113	113	0	V(64)		Eb	iii		V(64)	V			64			M	0	1	1, 0, -3		1	1
113	113	3/4	V7		Eb	iii		V7	V		7				Mm7	0	1	1, 5, 2, -1		1	1
114	114	0	i[i\\		Eb	iii	i	i	i					\\	m	0	1	0, -3, 1		0	0
114	114	1/4	iv		Eb	iii	i	iv	iv						m	0	1	-1, -4, 0		-1	-1
114	114	1/2	i		Eb	iii	i	i	i						m	0	1	0, -3, 1		0	0
114	114	3/4	V43		Eb	iii	i	V43	V		43				Mm7	0	1	2, -1, 1, 5		1	2
115	115	0	i		Eb	iii	i	i	i						m	0	1	0, -3, 1		0	0
115	115	1/4	iv		Eb	iii	i	iv	iv						m	0	1	-1, -4, 0		-1	-1
115	115	1/2	i		Eb	iii	i	i	i						m	0	1	0, -3, 1		0	0
115	115	3/4	V43		Eb	iii	i	V43	V		43				Mm7	0	1	2, -1, 1, 5		1	2
116	116	0	i		Eb	iii	i	i	i						m	0	1	0, -3, 1		0	0
116	116	1/4	V43		Eb	iii	i	V43	V		43				Mm7	0	1	2, -1, 1, 5		1	2
116	116	1/2	i		Eb	iii	i	i	i						m	0	1	0, -3, 1		0	0
116	116	3/4	V43		Eb	iii	i	V43	V		43				Mm7	0	1	2, -1, 1, 5		1	2
117	117	0	i]		Eb	iii	i	i	i						m	0	1	0, -3, 1		0	0
117	117	1/4	V		Eb	iii		V	V						M	0	1	1, 5, 2		1	1
117	117	1/2	i		Eb	iii		i	i						m	0	1	0, -3, 1		0	0
117	117	3/4	vi.V7		Eb	vi		V7	V		7				Mm7	0	1	1, 5, 2, -1		1	1
118	118	0	i		Eb	vi		i	i						m	0	1	0, -3, 1		0	0
118	118	1/4	II.V		Eb	II		V	V						M	0	0	1, 5, 2		1	1
118	118	1/2	I		Eb	II		I	I						M	0	0	0, 4, 1		0	0
118	118	3/4	V.V7		Eb	V		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
119	119	0	I		Eb	V		I	I						M	0	0	0, 4, 1		0	0
119	119	1/4	IV		Eb	V		IV	IV						M	0	0	-1, 3, 0		-1	-1
119	119	1/2	I6		Eb	V		I6	I		6				M	0	0	4, 1, 0		0	4
119	119	3/4	V43		Eb	V		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
120	120	0	I[I		Eb	V	I	I	I						M	0	0	0, 4, 1		0	0
120	120	1/4	IV		Eb	V	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
120	120	1/2	I		Eb	V	I	I	I						M	0	0	0, 4, 1		0	0
120	120	3/4	V43		Eb	V	I	V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
121	121	0	I]		Eb	V	I	I	I						M	0	0	0, 4, 1		0	0
121	121	1/4	V		Eb	V		V	V						M	0	0	1, 5, 2		1	1
121	121	1/2	I		Eb	V		I	I						M	0	0	0, 4, 1		0	0
121	121	3/4	I.V		Eb	I		V	V						M	0	0	1, 5, 2		1	1
122	122	0	I		Eb	I		I	I						M	0	0	0, 4, 1		0	0
122	122	1/4	IV		Eb	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
122	122	1/2	I6		Eb	I		I6	I		6				M	0	0	4, 1, 0		0	4
122	122	3/4	V43		Eb	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
123	123	0	I[I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
123	123	1/4	IV		Eb	I	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
123	123	1/2	I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
123	123	3/4	V43		Eb	I	I	V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
124	124	0	I]		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
124	124	1/4	V6		Eb	I		V6	V		6				M	0	0	5, 2, 1		1	5
124	124	1/2	vi		Eb	I		vi	vi						m	0	0	3, 0, 4		3	3
124	124	3/4	V7/V		Eb	I		V7/V	V		7		V		Mm7	0	0	2, 6, 3, 0		2	2
125	125	0	V[V\\		Eb	I	V	V	V					\\	M	0	0	1, 5, 2		1	1
125	125	1/2	V2/ii		Eb	I	V	V2/ii	V		2		ii		Mm7	0	0	1, 3, 7, 4		3	1
126	126	0	ii	V7	Eb	I	V	ii	ii						m	0	0	2, -1, 3		2	2
126	126	1/4	V7		Eb	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
126	126	1/2	I6		Eb	I	V	I6	I		6				M	0	0	4, 1, 0		0	4
126	126	3/4	vii%43/V		Eb	I	V	vii%43/V	vii	%	43		V		%7	0	0	12, 4, 6, 5		6	12
127	127	0	V		Eb	I	V	V	V						M	0	0	1, 5, 2		1	1
127	127	3/8	V7		Eb	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
127	127	1/2	I6		Eb	I	V	I6	I		6				M	0	0	4, 1, 0		0	4
127	127	3/4	vii%43/V		Eb	I	V	vii%43/V	vii	%	43		V		%7	0	0	12, 4, 6, 5		6	12
128	128	0	V		Eb	I	V	V	V						M	0	0	1, 5, 2		1	1
128	128	3/8	V7		Eb	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
128	128	1/2	I6		Eb	I	V	I6	I		6				M	0	0	4, 1, 0		0	4
128	128	3/4	vii%43/V		Eb	I	V	vii%43/V	vii	%	43		V		%7	0	0	12, 4, 6, 5		6	12
129	129	0	V]\\		Eb	I	V	V	V					\\	M	0	0	1, 5, 2		1	1
129	129	3/8	vii%65		Eb	I		vii%65	vii	%	65				%7	0	0	4, 11, 3, 5		5	4
130	130	0	I[I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
132	132	1/8	IV		Eb	I	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
133	133	1/8	I]		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
134	134	1/8	ii6		Eb	I		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
134	134	1/2	ii		Eb	I		ii	ii						m	0	0	2, -1, 3		2	2
135	135	1/8	viio6		Eb	I		viio6	vii	o	6				o	0	0	2, -1, 5		5	2
135	135	1/2	V6		Eb	I		V6	V		6				M	0	0	5, 2, 1		1	5
136	136	1/8	I		Eb	I		I	I						M	0	0	0, 4, 1		0	0
136	136	1/2	I6		Eb	I		I6	I		6				M	0	0	4, 1, 0		0	4
137	137	0	IV	ii6	Eb	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
137	137	3/8	I6		Eb	I		I6	I		6				M	0	0	4, 1, 0		0	4
137	137	1/2	ii	viio6	Eb	I		ii	ii						m	0	0	2, -1, 3		2	2
137	137	7/8	I		Eb	I		I	I						M	0	0	0, 4, 1		0	0
138	138	0	viio		Eb	I		viio	vii	o					o	0	0	5, 2, -1		5	5
138	138	1/2	viio6		Eb	I		viio6	vii	o	6				o	0	0	2, -1, 5		5	2
139	139	0	iii	I6	Eb	I		iii	iii						m	0	0	4, 1, 5		4	4
139	139	3/8	ii	viio6	Eb	I		ii	ii						m	0	0	2, -1, 3		2	2
139	139	1/2	I		Eb	I		I	I						M	0	0	0, 4, 1		0	0
139	139	7/8	viio		Eb	I		viio	vii	o					o	0	0	5, 2, -1		5	5
140	140	0	vi		Eb	I		vi	vi						m	0	0	3, 0, 4		3	3
140	140	1/2	vi6		Eb	I		vi6	vi		6				m	0	0	0, 4, 3		3	0
141	141	0	ii	viio6	Eb	I		ii	ii						m	0	0	2, -1, 3		2	2
141	141	3/8	I		Eb	I		I	I						M	0	0	0, 4, 1		0	0
141	141	1/2	viio		Eb	I		viio	vii	o					o	0	0	5, 2, -1		5	5
141	141	7/8	vi		Eb	I		vi	vi						m	0	0	3, 0, 4		3	3
142	142	0	V		Eb	I		V	V						M	0	0	1, 5, 2		1	1
142	142	1/2	V6		Eb	I		V6	V		6				M	0	0	5, 2, 1		1	5
143	143	0	I		Eb	I		I	I						M	0	0	0, 4, 1		0	0
143	143	1/2	vi		Eb	I		vi	vi						m	0	0	3, 0, 4		3	3
144	144	0	IV		Eb	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
144	144	3/8	V65/V		Eb	I		V65/V	V		65		V		Mm7	0	0	6, 3, 0, 2		2	6
144	144	1/2	V		Eb	I		V	V						M	0	0	1, 5, 2		1	1
144	144	7/8	V65/vi		Eb	I		V65/vi	V		65		vi		Mm7	0	0	8, 5, 2, 4		4	8
145	145	0	vi		Eb	I		vi	vi						m	0	0	3, 0, 4		3	3
145	145	1/2	viio6/V		Eb	I		viio6/V	vii	o	6		V		o	0	0	3, 0, 6		6	3
146	146	0	V		Eb	I		V	V						M	0	0	1, 5, 2		1	1
146	146	1/4	V2		Eb	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
146	146	3/8	I6		Eb	I		I6	I		6				M	0	0	4, 1, 0		0	4
146	146	1/2	V64		Eb	I		V64	V		64				M	0	0	2, 1, 5		1	2
146	146	5/8	I		Eb	I		I	I						M	0	0	0, 4, 1		0	0
146	146	3/4	V65		Eb	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1	5
146	146	7/8	viio6(+2)/V		Eb	I		viio6(+2)/V	vii	o	6	+2	V		o	0	0	3, 0, 6	1	6	3
147	147	0	V[V		Eb	I	V	V	V						M	0	0	1, 5, 2		1	1
147	147	3/8	vi7		Eb	I	V	vi7	vi		7				mm7	0	0	3, 0, 4, 1		3	3
147	147	1/2	V		Eb	I	V	V	V						M	0	0	1, 5, 2		1	1
147	147	5/8	i		Eb	I	V	i	i						m	0	0	0, -3, 1		0	0
147	147	3/4	V7		Eb	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
147	147	7/8	V		Eb	I	V	V	V						M	0	0	1, 5, 2		1	1
148	148	0	i		Eb	I	V	i	i						m	0	0	0, -3, 1		0	0
148	148	3/8	i6		Eb	I	V	i6	i		6				m	0	0	-3, 1, 0		0	-3
148	148	1/2	i6(#42)		Eb	I	V	i6(#42)	i		6	#42			m	0	0	-3, 6, 2		0	-3
148	148	7/8	i6		Eb	I	V	i6	i		6				m	0	0	-3, 1, 0		0	-3
149	149	0	V7		Eb	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
149	149	3/8	V		Eb	I	V	V	V						M	0	0	1, 5, 2		1	1
149	149	1/2	i		Eb	I	V	i	i						m	0	0	0, -3, 1		0	0
149	149	7/8	viio6/V		Eb	I	V	viio6/V	vii	o	6		V		o	0	0	3, 0, 6		6	3
150	150	0	V]		Eb	I	V	V	V						M	0	0	1, 5, 2		1	1
150	150	1/4	V2		Eb	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
150	150	3/8	I6		Eb	I		I6	I		6				M	0	0	4, 1, 0		0	4
150	150	1/2	V64		Eb	I		V64	V		64				M	0	0	2, 1, 5		1	2
150	150	5/8	I		Eb	I		I	I						M	0	0	0, 4, 1		0	0
150	150	3/4	V65		Eb	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1	5
150	150	7/8	V64(+4)/V		Eb	I		V64(+4)/V	V		64	+4	V		M	0	0	3, 2, 6	1	2	3
151	151	0	V[V		Eb	I	V	V	V						M	0	0	1, 5, 2		1	1
151	151	3/8	vi7		Eb	I	V	vi7	vi		7				mm7	0	0	3, 0, 4, 1		3	3
151	151	1/2	V		Eb	I	V	V	V						M	0	0	1, 5, 2		1	1
151	151	5/8	I		Eb	I	V	I	I						M	0	0	0, 4, 1		0	0
151	151	3/4	V7		Eb	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
151	151	7/8	V]		Eb	I	V	V	V						M	0	0	1, 5, 2		1	1
152	152	0	I[I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
152	152	3/8	ii	viio6	Eb	I	I	ii	ii						m	0	0	2, -1, 3		2	2
152	152	1/2	I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
152	152	5/8	IV		Eb	I	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
152	152	3/4	V7/IV		Eb	I	I	V7/IV	V		7		IV		Mm7	0	0	0, 4, 1, -2		0	0
152	152	7/8	V+/IV		Eb	I	I	V+/IV	V	+			IV		+	0	0	0, 4, 8		0	0
153	153	0	IV		Eb	I	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
153	153	3/8	V+/IV		Eb	I	I	V+/IV	V	+			IV		+	0	0	0, 4, 8		0	0
153	153	1/2	IV		Eb	I	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
153	153	5/8	ii		Eb	I	I	ii	ii						m	0	0	2, -1, 3		2	2
153	153	3/4	I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
153	153	7/8	IV		Eb	I	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
154	154	0	I]		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
154	154	3/8	ii7	viio6(2)	Eb	I		ii7	ii		7				mm7	0	0	2, -1, 3, 0		2	2
154	154	1/2	I6		Eb	I		I6	I		6				M	0	0	4, 1, 0		0	4
154	154	5/8	IV		Eb	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
154	154	3/4	V43/IV		Eb	I		V43/IV	V		43		IV		Mm7	0	0	1, -2, 0, 4		0	1
154	154	7/8	V+6/IV		Eb	I		V+6/IV	V	+	6		IV		+	0	0	4, 8, 0		0	4
155	155	0	IV		Eb	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
155	155	3/8	V+6/IV		Eb	I		V+6/IV	V	+	6		IV		+	0	0	4, 8, 0		0	4
155	155	1/2	IV		Eb	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
155	155	5/8	ii7		Eb	I		ii7	ii		7				mm7	0	0	2, -1, 3, 0		2	2
155	155	3/4	I6		Eb	I		I6	I		6				M	0	0	4, 1, 0		0	4
155	155	7/8	IV		Eb	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
156	156	0	I6		Eb	I		I6	I		6				M	0	0	4, 1, 0		0	4
156	156	7/8	viio64/V		Eb	I		viio64/V	vii	o	64		V		o	0	0	0, 6, 3		6	0
157	157	0	V		Eb	I		V	V						M	0	0	1, 5, 2		1	1
157	157	1/4	V7/V		Eb	I		V7/V	V		7		V		Mm7	0	0	2, 6, 3, 0		2	2
157	157	1/2	V		Eb	I		V	V						M	0	0	1, 5, 2		1	1
157	157	3/4	V7/V		Eb	I		V7/V	V		7		V		Mm7	0	0	2, 6, 3, 0		2	2
158	158	0	V\\		Eb	I		V	V					\\	M	0	0	1, 5, 2		1	1
158	158	3/8	ii		Eb	I		ii	ii						m	0	0	2, -1, 3		2	2
159	159	0	I		Eb	I		I	I						M	0	0	0, 4, 1		0	0
161	161	1/8	IV		Eb	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
162	162	1/8	ii		Eb	I		ii	ii						m	0	0	2, -1, 3		2	2
163	163	1/8	viio		Eb	I		viio	vii	o					o	0	0	5, 2, -1		5	5
164	164	1/8	V6		Eb	I		V6	V		6				M	0	0	5, 2, 1		1	5
164	164	1/2	V		Eb	I		V	V						M	0	0	1, 5, 2		1	1
165	165	0	I		Eb	I		I	I						M	0	0	0, 4, 1		0	0
165	165	1/4	I6		Eb	I		I6	I		6				M	0	0	4, 1, 0		0	4
165	165	1/2	IV		Eb	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
165	165	3/4	IV6		Eb	I		IV6	IV		6				M	0	0	3, 0, -1		-1	3
166	166	0	V		Eb	I		V	V						M	0	0	1, 5, 2		1	1
166	166	1/4	V6		Eb	I		V6	V		6				M	0	0	5, 2, 1		1	5
166	166	1/2	I		Eb	I		I	I						M	0	0	0, 4, 1		0	0
166	166	3/4	I6		Eb	I		I6	I		6				M	0	0	4, 1, 0		0	4
167	167	0	ii		Eb	I		ii	ii						m	0	0	2, -1, 3		2	2
167	167	1/4	V+6		Eb	I		V+6	V	+	6				+	0	0	5, 9, 1		1	5
167	167	1/2	I		Eb	I		I	I						M	0	0	0, 4, 1		0	0
167	167	3/4	V		Eb	I		V	V						M	0	0	1, 5, 2		1	1
168	168	0	vi		Eb	I		vi	vi						m	0	0	3, 0, 4		3	3
168	168	1/4	V+6/IV		Eb	I		V+6/IV	V	+	6		IV		+	0	0	4, 8, 0		0	4
168	168	1/2	IV		Eb	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
168	168	3/4	viio7/V		Eb	I		viio7/V	vii	o	7		V		o7	0	0	6, 3, 0, -3		6	6
169	169	0	V[I		Eb	I	V	I	I						M	0	0	0, 4, 1		0	0
171	171	0	V7		Eb	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
172	172	0	I		Eb	I	V	I	I						M	0	0	0, 4, 1		0	0
173	173	0	V7]		Eb	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
174	174	0	vi		Eb	I		vi	vi						m	0	0	3, 0, 4		3	3
174	174	1/2	V7/vi		Eb	I		V7/vi	V		7		vi		Mm7	0	0	4, 8, 5, 2		4	4
175	175	0	IV		Eb	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
175	175	1/2	V7/IV		Eb	I		V7/IV	V		7		IV		Mm7	0	0	0, 4, 1, -2		0	0
176	176	0	ii		Eb	I		ii	ii						m	0	0	2, -1, 3		2	2
176	176	1/4	V7		Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
176	176	1/2	vi		Eb	I		vi	vi						m	0	0	3, 0, 4		3	3
176	176	3/4	viio7/V		Eb	I		viio7/V	vii	o	7		V		o7	0	0	6, 3, 0, -3		6	6
177	177	0	V(64)		Eb	I		V(64)	V			64			M	0	0	1, 0, 4		1	1
180	180	0	V(4)		Eb	I		V(4)	V			4			M	0	0	1, 0, 2		1	1
180	180	1/2	V		Eb	I		V	V						M	0	0	1, 5, 2		1	1
181	181	0	I[I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
182	182	0	V2		Eb	I	I	V2	V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
183	183	0	I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
184	184	0	V2		Eb	I	I	V2	V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
185	185	0	I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
185	185	1/2	V2		Eb	I	I	V2	V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
186	186	0	I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
186	186	1/2	V2		Eb	I	I	V2	V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
187	187	0	I\\		Eb	I	I	I	I					\\	M	0	0	0, 4, 1		0	0
187	187	1/4	I]		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
187	187	1/2	V		Eb	I		V	V						M	0	0	1, 5, 2		1	1
187	187	3/4	ii		Eb	I		ii	ii						m	0	0	2, -1, 3		2	2
188	188	0	vi		Eb	I		vi	vi						m	0	0	3, 0, 4		3	3
188	188	1/4	IV		Eb	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
188	188	1/2	I		Eb	I		I	I						M	0	0	0, 4, 1		0	0
188	188	3/4	V7		Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
189	189	0	I[I\\		Eb	I	I	I	I					\\	M	0	0	0, 4, 1		0	0
189	189	1/4	IV		Eb	I	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
189	189	1/2	I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
189	189	3/4	V43		Eb	I	I	V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
190	190	0	I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
190	190	1/4	IV		Eb	I	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
190	190	1/2	I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
190	190	3/4	V43		Eb	I	I	V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
191	191	0	I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
191	191	1/4	V43		Eb	I	I	V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
191	191	1/2	I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
191	191	3/4	V43		Eb	I	I	V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
192	192	0	I]		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
192	192	1/4	V		Eb	I		V	V						M	0	0	1, 5, 2		1	1
192	192	1/2	I		Eb	I		I	I						M	0	0	0, 4, 1		0	0
192	192	3/4	V		Eb	I		V	V						M	0	0	1, 5, 2		1	1
193	193	0	I\\		Eb	I		I	I					\\	M	0	0	0, 4, 1		0	0
