mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
82	82	0	0	4/4	1	1	vi		Eb	IV		vi	vi						m	0	0	3, 0, 4		3	3
82	82	1/2	1/2	4/4	1	1	V6		Eb	IV		V6	V		6				M	0	0	5, 2, 1		1	5
82	82	7/8	7/8	4/4	1	1	vii%7		Eb	IV		vii%7	vii	%	7				%7	0	0	5, 2, -1, 3		5	5
83	83	0	0	4/4	1	1	I		Eb	IV		I	I						M	0	0	0, 4, 1		0	0
83	83	3/8	3/8	4/4	1	1	#viio2/iii		Eb	IV		#viio2/iii	#vii	o	2		iii		o7	0	0	0, 9, 6, 3		9	0
83	83	1/2	1/2	4/4	1	1	iii		Eb	IV		iii	iii						m	0	0	4, 1, 5		4	4
83	83	7/8	7/8	4/4	1	1	V7/vi		Eb	IV		V7/vi	V		7		vi		Mm7	0	0	4, 8, 5, 2		4	4
84	84	0	0	4/4	1	1	IV		Eb	IV		IV	IV						M	0	0	-1, 3, 0		-1	-1
84	84	3/8	3/8	4/4	1	1	#viio2/vi		Eb	IV		#viio2/vi	#vii	o	2		vi		o7	0	0	-1, 8, 5, 2		8	-1
84	84	1/2	1/2	4/4	1	1	IV		Eb	IV		IV	IV						M	0	0	-1, 3, 0		-1	-1
84	84	7/8	7/8	4/4	1	1	ii6		Eb	IV		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
85	85	0	0	4/4	1	1	V(64)		Eb	IV		V(64)	V			64			M	0	0	1, 0, 4		1	1
85	85	1/2	1/2	4/4	1	1	V		Eb	IV		V	V						M	0	0	1, 5, 2		1	1
86	86	0	0	4/4	1	1	I[I\\		Eb	IV	I	I	I					\\	M	0	0	0, 4, 1		0	0
86	86	5/16	5/16	4/4	1	1	I		Eb	IV	I	I	I						M	0	0	0, 4, 1		0	0
86	86	3/4	3/4	4/4	1	1	IV6		Eb	IV	I	IV6	IV		6				M	0	0	3, 0, -1		-1	3
87	87	0	0	4/4	1	1	I		Eb	IV	I	I	I						M	0	0	0, 4, 1		0	0
87	87	1/4	1/4	4/4	1	1	#viio2/iii		Eb	IV	I	#viio2/iii	#vii	o	2		iii		o7	0	0	0, 9, 6, 3		9	0
87	87	1/2	1/2	4/4	1	1	I		Eb	IV	I	I	I						M	0	0	0, 4, 1		0	0
87	87	3/4	3/4	4/4	1	1	V7		Eb	IV	I	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
88	88	0	0	4/4	1	1	I		Eb	IV	I	I	I						M	0	0	0, 4, 1		0	0
88	88	3/4	3/4	4/4	1	1	IV		Eb	IV	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
89	89	0	0	4/4	1	1	I		Eb	IV	I	I	I						M	0	0	0, 4, 1		0	0
89	89	1/4	1/4	4/4	1	1	#viio2/iii		Eb	IV	I	#viio2/iii	#vii	o	2		iii		o7	0	0	0, 9, 6, 3		9	0
89	89	1/2	1/2	4/4	1	1	I		Eb	IV	I	I	I						M	0	0	0, 4, 1		0	0
89	89	3/4	3/4	4/4	1	1	viio6		Eb	IV	I	viio6	vii	o	6				o	0	0	2, -1, 5		5	2
90	90	0	0	4/4	1	1	I]\\		Eb	IV	I	I	I					\\	M	0	0	0, 4, 1		0	0
90	90	1/2	1/2	4/4	1	1	IV		Eb	IV		IV	IV						M	0	0	-1, 3, 0		-1	-1
90	90	3/4	3/4	4/4	1	1	#viio7/iii		Eb	IV		#viio7/iii	#vii	o	7		iii		o7	0	0	9, 6, 3, 0		9	9
91	91	0	0	4/4	1	1	I		Eb	IV		I	I						M	0	0	0, 4, 1		0	0
91	91	1/2	1/2	4/4	1	1	IV		Eb	IV		IV	IV						M	0	0	-1, 3, 0		-1	-1
91	91	3/4	3/4	4/4	1	1	#viio7/iii		Eb	IV		#viio7/iii	#vii	o	7		iii		o7	0	0	9, 6, 3, 0		9	9
92	92	0	0	4/4	1	1	I		Eb	IV		I	I						M	0	0	0, 4, 1		0	0
92	92	1/2	1/2	4/4	1	1	IV		Eb	IV		IV	IV						M	0	0	-1, 3, 0		-1	-1
92	92	3/4	3/4	4/4	1	1	i.iv6		Eb	i		iv6	iv		6				m	0	1	-4, 0, -1		-1	-4
93	93	0	0	4/4	1	1	V7(9)		Eb	i		V7(9)	V		7	9			Mm7	0	1	1, 5, 2, -1	-4	1	1
94	94	0	0	4/4	1	1	i		Eb	i		i	i						m	0	1	0, -3, 1		0	0
94	94	1/2	1/2	4/4	1	1	iv6		Eb	i		iv6	iv		6				m	0	1	-4, 0, -1		-1	-4
94	94	3/4	3/4	4/4	1	1	i6		Eb	i		i6	i		6				m	0	1	-3, 1, 0		0	-3
95	95	0	0	4/4	1	1	v.V7(9)		Eb	v		V7(9)	V		7	9			Mm7	0	1	1, 5, 2, -1	-4	1	1
96	96	0	0	4/4	1	1	i		Eb	v		i	i						m	0	1	0, -3, 1		0	0
96	96	1/2	1/2	4/4	1	1	V7(9)/V		Eb	v		V7(9)/V	V		7	9	V		Mm7	0	1	2, 6, 3, 0	4	2	2
97	97	0	0	4/4	1	1	V[V		Eb	v	V	V	V						M	0	1	1, 5, 2		1	1
97	97	1/2	1/2	4/4	1	1	viio43/V		Eb	v	V	viio43/V	vii	o	43		V		o7	0	1	0, -3, 6, 3		6	0
98	98	0	0	4/4	1	1	V		Eb	v	V	V	V						M	0	1	1, 5, 2		1	1
98	98	1/2	1/2	4/4	1	1	viio43/V		Eb	v	V	viio43/V	vii	o	43		V		o7	0	1	0, -3, 6, 3		6	0
99	99	0	0	4/4	1	1	V]\\		Eb	v	V	V	V					\\	M	0	1	1, 5, 2		1	1
102	102	0	0	4/4	1	1	.bVII.I		Eb	bVII		I	I						M	0	0	0, 4, 1		0	0
103	103	0	0	4/4	1	1	i.iio64		Eb	i		iio64	ii	o	64				o	0	1	-4, 2, -1		2	-4
103	103	1/2	1/2	4/4	1	1	V7(4)		Eb	i		V7(4)	V		7	4			Mm7	0	1	1, 0, 2, -1		1	1
103	103	3/4	3/4	4/4	1	1	V7		Eb	i		V7	V		7				Mm7	0	1	1, 5, 2, -1		1	1
104	104	0	0	4/4	1	1	i		Eb	i		i	i						m	0	1	0, -3, 1		0	0
105	105	0	0	4/4	1	1	ii.iio64		Eb	ii		iio64	ii	o	64				o	0	1	-4, 2, -1		2	-4
105	105	1/2	1/2	4/4	1	1	V7(4)		Eb	ii		V7(4)	V		7	4			Mm7	0	1	1, 0, 2, -1		1	1
105	105	3/4	3/4	4/4	1	1	V7		Eb	ii		V7	V		7				Mm7	0	1	1, 5, 2, -1		1	1
106	106	0	0	4/4	1	1	i(+6)		Eb	ii		i(+6)	i			+6			m	0	1	0, -3, 1	-4	0	0
106	106	1/2	1/2	4/4	1	1	V43(+9)		Eb	ii		V43(+9)	V		43	+9			Mm7	0	1	2, -1, 1, 5	-4	1	2
107	107	0	0	4/4	1	1	i6(+6)		Eb	ii		i6(+6)	i		6	+6			m	0	1	-3, 1, 0	-4	0	-3
107	107	1/2	1/2	4/4	1	1	V65(+9)		Eb	ii		V65(+9)	V		65	+9			Mm7	0	1	5, 2, -1, 1	-4	1	5
108	108	0	0	4/4	1	1	i(+6)		Eb	ii		i(+6)	i			+6			m	0	1	0, -3, 1	-4	0	0
108	108	1/2	1/2	4/4	1	1	V43(+9)		Eb	ii		V43(+9)	V		43	+9			Mm7	0	1	2, -1, 1, 5	-4	1	2
109	109	0	0	4/4	1	1	iii.iio		Eb	iii		iio	ii	o					o	0	1	2, -1, -4		2	2
109	109	1/2	1/2	4/4	1	1	V65		Eb	iii		V65	V		65				Mm7	0	1	5, 2, -1, 1		1	5
110	110	0	0	4/4	1	1	i(+6)		Eb	iii		i(+6)	i			+6			m	0	1	0, -3, 1	-4	0	0
110	110	1/2	1/2	4/4	1	1	V65(+9)		Eb	iii		V65(+9)	V		65	+9			Mm7	0	1	5, 2, -1, 1	-4	1	5
111	111	0	0	4/4	1	1	i(+6)		Eb	iii		i(+6)	i			+6			m	0	1	0, -3, 1	-4	0	0
111	111	1/2	1/2	4/4	1	1	V43(+9)		Eb	iii		V43(+9)	V		43	+9			Mm7	0	1	2, -1, 1, 5	-4	1	2
112	112	0	0	4/4	1	1	i(+6)		Eb	iii		i(+6)	i			+6			m	0	1	0, -3, 1	-4	0	0
112	112	1/2	1/2	4/4	1	1	V65(+9)		Eb	iii		V65(+9)	V		65	+9			Mm7	0	1	5, 2, -1, 1	-4	1	5
113	113	0	0	4/4	1	1	i(+6)		Eb	iii		i(+6)	i			+6			m	0	1	0, -3, 1	-4	0	0
113	113	1/2	1/2	4/4	1	1	V\\		Eb	iii		V	V					\\	M	0	1	1, 5, 2		1	1
114	114	0	0	4/4	1	1	i[i		Eb	iii	i	i	i						m	0	1	0, -3, 1		0	0
114	114	1/4	1/4	4/4	1	1	#viio		Eb	iii	i	#viio	#vii	o					o	0	1	5, 2, -1		5	5
114	114	1/2	1/2	4/4	1	1	i		Eb	iii	i	i	i						m	0	1	0, -3, 1		0	0
114	114	3/4	3/4	4/4	1	1	ii.i		Eb	ii	ii	i	i						m	0	1	0, -3, 1		0	0
115	115	0	0	4/4	1	1	#viio		Eb	ii	ii	#viio	#vii	o					o	0	1	5, 2, -1		5	5
115	115	1/4	1/4	4/4	1	1	i		Eb	ii	ii	i	i						m	0	1	0, -3, 1		0	0
115	115	1/2	1/2	4/4	1	1	vi.V7		Eb	vi	v	V7	V		7				Mm7	0	1	1, 5, 2, -1		1	1
115	115	3/4	3/4	4/4	1	1	V]		Eb	vi	v	V	V						M	0	1	1, 5, 2		1	1
116	116	0	0	4/4	1	1	i[i		Eb	vi	i	i	i						m	0	1	0, -3, 1		0	0
116	116	1/4	1/4	4/4	1	1	#viio		Eb	vi	i	#viio	#vii	o					o	0	1	5, 2, -1		5	5
116	116	1/2	1/2	4/4	1	1	i		Eb	vi	i	i	i						m	0	1	0, -3, 1		0	0
116	116	3/4	3/4	4/4	1	1	v.i		Eb	v	ii	i	i						m	0	1	0, -3, 1		0	0
117	117	0	0	4/4	1	1	#viio		Eb	v	ii	#viio	#vii	o					o	0	1	5, 2, -1		5	5
117	117	1/4	1/4	4/4	1	1	i		Eb	v	ii	i	i						m	0	1	0, -3, 1		0	0
117	117	1/2	1/2	4/4	1	1	ii.V7		Eb	ii	v	V7	V		7				Mm7	0	1	1, 5, 2, -1		1	1
117	117	3/4	3/4	4/4	1	1	V]		Eb	ii	v	V	V						M	0	1	1, 5, 2		1	1
118	118	0	0	4/4	1	1	i		Eb	ii		i	i						m	0	1	0, -3, 1		0	0
118	118	1/4	1/4	4/4	1	1	i6		Eb	ii		i6	i		6				m	0	1	-3, 1, 0		0	-3
118	118	1/2	1/2	4/4	1	1	vi.V		Eb	vi		V	V						M	0	1	1, 5, 2		1	1
118	118	3/4	3/4	4/4	1	1	#viio		Eb	vi		#viio	#vii	o					o	0	1	5, 2, -1		5	5
119	119	0	0	4/4	1	1	i		Eb	vi		i	i						m	0	1	0, -3, 1		0	0
119	119	1/4	1/4	4/4	1	1	i6		Eb	vi		i6	i		6				m	0	1	-3, 1, 0		0	-3
119	119	1/2	1/2	4/4	1	1	V/V		Eb	vi		V/V	V				V		M	0	1	2, 6, 3		2	2
119	119	3/4	3/4	4/4	1	1	viio/V		Eb	vi		viio/V	vii	o			V		o	0	1	6, 3, 0		6	6
120	120	0	0	4/4	1	1	V\\		Eb	vi		V	V					\\	M	0	1	1, 5, 2		1	1
120	120	1/8	1/8	4/4	1	1	V		Eb	vi		V	V						M	0	1	1, 5, 2		1	1
121	121	0	0	4/4	1	1	iio6		Eb	vi		iio6	ii	o	6				o	0	1	-1, -4, 2		2	-1
122	122	0	0	4/4	1	1	i6		Eb	vi		i6	i		6				m	0	1	-3, 1, 0		0	-3
123	123	0	0	4/4	1	1	VI6		Eb	vi		VI6	VI		6				M	0	1	0, -3, -4		-4	0
124	124	0	0	4/4	1	1	ii.iio6		Eb	ii		iio6	ii	o	6				o	0	1	-1, -4, 2		2	-1
125	125	0	0	4/4	1	1	i6		Eb	ii		i6	i		6				m	0	1	-3, 1, 0		0	-3
126	126	0	0	4/4	1	1	vi.#viio43		Eb	vi		#viio43	#vii	o	43				o7	0	1	-1, -4, 5, 2		5	-1
127	127	0	0	4/4	1	1	i6		Eb	vi		i6	i		6				m	0	1	-3, 1, 0		0	-3
127	127	1/4	1/4	4/4	1	1	iio6		Eb	vi		iio6	ii	o	6				o	0	1	-1, -4, 2		2	-1
127	127	1/2	1/2	4/4	1	1	V(64)		Eb	vi		V(64)	V			64			M	0	1	1, 0, -3		1	1
127	127	3/4	3/4	4/4	1	1	V		Eb	vi		V	V						M	0	1	1, 5, 2		1	1
128	128	0	0	4/4	1	1	#viio43		Eb	vi		#viio43	#vii	o	43				o7	0	1	-1, -4, 5, 2		5	-1
131	131	1/2	1/2	4/4	1	1	viio7/V		Eb	vi		viio7/V	vii	o	7		V		o7	0	1	6, 3, 0, -3		6	6
132	132	0	0	4/4	1	1	V(64)		Eb	vi		V(64)	V			64			M	0	1	1, 0, -3		1	1
132	132	1/2	1/2	4/4	1	1	V		Eb	vi		V	V						M	0	1	1, 5, 2		1	1
133	133	0	0	4/4	1	1	i\\		Eb	vi		i	i					\\	m	0	1	0, -3, 1		0	0
133	133	3/8	3/8	4/4	1	1	i		Eb	vi		i	i						m	0	1	0, -3, 1		0	0
134	134	0	0	4/4	1	1	I.V6		Eb	I		V6	V		6				M	0	0	5, 2, 1		1	5
135	135	0	0	4/4	1	1	I[I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
136	136	0	0	4/4	1	1	viio6		Eb	I	I	viio6	vii	o	6				o	0	0	2, -1, 5		5	2
136	136	1/2	1/2	4/4	1	1	I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
138	138	0	0	4/4	1	1	IV		Eb	I	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
138	138	3/8	3/8	4/4	1	1	#viio2/iii		Eb	I	I	#viio2/iii	#vii	o	2		iii		o7	0	0	0, 9, 6, 3		9	0
138	138	1/2	1/2	4/4	1	1	I]		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
139	139	0	0	4/4	1	1	IV		Eb	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
139	139	3/8	3/8	4/4	1	1	ii6		Eb	I		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
139	139	1/2	1/2	4/4	1	1	V(64)		Eb	I		V(64)	V			64			M	0	0	1, 0, 4		1	1
139	139	7/8	7/8	4/4	1	1	V		Eb	I		V	V						M	0	0	1, 5, 2		1	1
140	140	0	0	4/4	1	1	iii		Eb	I		iii	iii						m	0	0	4, 1, 5		4	4
140	140	1/2	1/2	4/4	1	1	vi(64)		Eb	I		vi(64)	vi			64			m	0	0	3, 2, -1		3	3
140	140	7/8	7/8	4/4	1	1	vi		Eb	I		vi	vi						m	0	0	3, 0, 4		3	3
141	141	0	0	4/4	1	1	IV		Eb	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
141	141	1/4	1/4	4/4	1	1	IV6		Eb	I		IV6	IV		6				M	0	0	3, 0, -1		-1	3
141	141	1/2	1/2	4/4	1	1	I		Eb	I		I	I						M	0	0	0, 4, 1		0	0
142	142	0	0	4/4	1	1	IV		Eb	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
142	142	1/4	1/4	4/4	1	1	IV6		Eb	I		IV6	IV		6				M	0	0	3, 0, -1		-1	3
142	142	1/2	1/2	4/4	1	1	I		Eb	I		I	I						M	0	0	0, 4, 1		0	0
143	143	0	0	4/4	1	1	ii		Eb	I		ii	ii						m	0	0	2, -1, 3		2	2
143	143	1/4	1/4	4/4	1	1	ii6		Eb	I		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
143	143	1/2	1/2	4/4	1	1	V2/ii		Eb	I		V2/ii	V		2		ii		Mm7	0	0	1, 3, 7, 4		3	1
143	143	3/4	3/4	4/4	1	1	viio/V		Eb	I		viio/V	vii	o			V		o	0	0	6, 3, 0		6	6
144	144	0	0	4/4	1	1	V2		Eb	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
144	144	1/4	1/4	4/4	1	1	viio/IV		Eb	I		viio/IV	vii	o			IV		o	0	0	4, 1, -2		4	4
144	144	1/2	1/2	4/4	1	1	IVM2		Eb	I		IVM2	IV	M	2				MM7	0	0	4, -1, 3, 0		-1	4
144	144	3/4	3/4	4/4	1	1	ii		Eb	I		ii	ii						m	0	0	2, -1, 3		2	2
145	145	0	0	4/4	1	1	V65		Eb	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1	5
145	145	1/4	1/4	4/4	1	1	I		Eb	I		I	I						M	0	0	0, 4, 1		0	0
145	145	1/2	1/2	4/4	1	1	vi		Eb	I		vi	vi						m	0	0	3, 0, 4		3	3
145	145	3/4	3/4	4/4	1	1	vii%7/V		Eb	I		vii%7/V	vii	%	7		V		%7	0	0	6, 3, 0, 4		6	6
146	146	0	0	4/4	1	1	V\\		Eb	I		V	V					\\	M	0	0	1, 5, 2		1	1
146	146	1/4	1/4	4/4	1	1	V		Eb	I		V	V						M	0	0	1, 5, 2		1	1
146	146	3/8	3/8	4/4	1	1	vi7		Eb	I		vi7	vi		7				mm7	0	0	3, 0, 4, 1		3	3
146	146	1/2	1/2	4/4	1	1	V6		Eb	I		V6	V		6				M	0	0	5, 2, 1		1	5
146	146	5/8	5/8	4/4	1	1	I		Eb	I		I	I						M	0	0	0, 4, 1		0	0
146	146	3/4	3/4	4/4	1	1	V6		Eb	I		V6	V		6				M	0	0	5, 2, 1		1	5
146	146	7/8	7/8	4/4	1	1	vi7		Eb	I		vi7	vi		7				mm7	0	0	3, 0, 4, 1		3	3
147	147	0	0	4/4	1	1	V[V		Eb	I	V	V	V						M	0	0	1, 5, 2		1	1
147	147	3/8	3/8	4/4	1	1	vi6		Eb	I	V	vi6	vi		6				m	0	0	0, 4, 3		3	0
147	147	1/2	1/2	4/4	1	1	V		Eb	I	V	V	V						M	0	0	1, 5, 2		1	1
147	147	5/8	5/8	4/4	1	1	I6		Eb	I	V	I6	I		6				M	0	0	4, 1, 0		0	4
147	147	3/4	3/4	4/4	1	1	V		Eb	I	V	V	V						M	0	0	1, 5, 2		1	1
147	147	7/8	7/8	4/4	1	1	vi6		Eb	I	V	vi6	vi		6				m	0	0	0, 4, 3		3	0
148	148	0	0	4/4	1	1	V]		Eb	I	V	V	V						M	0	0	1, 5, 2		1	1
148	148	3/8	3/8	4/4	1	1	vi7		Eb	I		vi7	vi		7				mm7	0	0	3, 0, 4, 1		3	3
148	148	1/2	1/2	4/4	1	1	V6		Eb	I		V6	V		6				M	0	0	5, 2, 1		1	5
148	148	5/8	5/8	4/4	1	1	I		Eb	I		I	I						M	0	0	0, 4, 1		0	0
148	148	3/4	3/4	4/4	1	1	V6		Eb	I		V6	V		6				M	0	0	5, 2, 1		1	5
148	148	7/8	7/8	4/4	1	1	vi7		Eb	I		vi7	vi		7				mm7	0	0	3, 0, 4, 1		3	3
149	149	0	0	4/4	1	1	V[V		Eb	I	V	V	V						M	0	0	1, 5, 2		1	1
149	149	3/8	3/8	4/4	1	1	vi6		Eb	I	V	vi6	vi		6				m	0	0	0, 4, 3		3	0
149	149	1/2	1/2	4/4	1	1	V		Eb	I	V	V	V						M	0	0	1, 5, 2		1	1
149	149	5/8	5/8	4/4	1	1	I6		Eb	I	V	I6	I		6				M	0	0	4, 1, 0		0	4
149	149	3/4	3/4	4/4	1	1	V		Eb	I	V	V	V						M	0	0	1, 5, 2		1	1
149	149	7/8	7/8	4/4	1	1	vi6		Eb	I	V	vi6	vi		6				m	0	0	0, 4, 3		3	0
150	150	0	0	4/4	1	1	V		Eb	I	V	V	V						M	0	0	1, 5, 2		1	1
150	150	1/4	1/4	4/4	1	1	vi6		Eb	I	V	vi6	vi		6				m	0	0	0, 4, 3		3	0
150	150	1/2	1/2	4/4	1	1	V		Eb	I	V	V	V						M	0	0	1, 5, 2		1	1
150	150	3/4	3/4	4/4	1	1	#viio/ii		Eb	I	V	#viio/ii	#vii	o			ii		o	0	0	7, 4, 1		7	7
151	151	0	0	4/4	1	1	ii	V7	Eb	I	V	ii	ii						m	0	0	2, -1, 3		2	2
151	151	1/4	1/4	4/4	1	1	I6		Eb	I	V	I6	I		6				M	0	0	4, 1, 0		0	4
151	151	1/2	1/2	4/4	1	1	IV		Eb	I	V	IV	IV						M	0	0	-1, 3, 0		-1	-1
151	151	3/4	3/4	4/4	1	1	V7]		Eb	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
152	152	0	0	4/4	1	1	I\\		Eb	I		I	I					\\	M	0	0	0, 4, 1		0	0
152	152	1/4	1/4	4/4	1	1	I		Eb	I		I	I						M	0	0	0, 4, 1		0	0
152	152	3/8	3/8	4/4	1	1	ii7		Eb	I		ii7	ii		7				mm7	0	0	2, -1, 3, 0		2	2
152	152	1/2	1/2	4/4	1	1	I6		Eb	I		I6	I		6				M	0	0	4, 1, 0		0	4
152	152	5/8	5/8	4/4	1	1	IV		Eb	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
152	152	3/4	3/4	4/4	1	1	I6		Eb	I		I6	I		6				M	0	0	4, 1, 0		0	4
152	152	7/8	7/8	4/4	1	1	ii7		Eb	I		ii7	ii		7				mm7	0	0	2, -1, 3, 0		2	2
153	153	0	0	4/4	1	1	I[I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
153	153	3/8	3/8	4/4	1	1	ii6		Eb	I	I	ii6	ii		6				m	0	0	-1, 3, 2		2	-1
153	153	1/2	1/2	4/4	1	1	I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
153	153	5/8	5/8	4/4	1	1	IV6		Eb	I	I	IV6	IV		6				M	0	0	3, 0, -1		-1	3
153	153	3/4	3/4	4/4	1	1	I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
153	153	7/8	7/8	4/4	1	1	ii6		Eb	I	I	ii6	ii		6				m	0	0	-1, 3, 2		2	-1
154	154	0	0	4/4	1	1	I]		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
154	154	3/8	3/8	4/4	1	1	ii7		Eb	I		ii7	ii		7				mm7	0	0	2, -1, 3, 0		2	2
154	154	1/2	1/2	4/4	1	1	I6		Eb	I		I6	I		6				M	0	0	4, 1, 0		0	4
154	154	5/8	5/8	4/4	1	1	IV		Eb	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
154	154	3/4	3/4	4/4	1	1	I6		Eb	I		I6	I		6				M	0	0	4, 1, 0		0	4
154	154	7/8	7/8	4/4	1	1	ii7		Eb	I		ii7	ii		7				mm7	0	0	2, -1, 3, 0		2	2
155	155	0	0	4/4	1	1	I[I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
155	155	3/8	3/8	4/4	1	1	ii6		Eb	I	I	ii6	ii		6				m	0	0	-1, 3, 2		2	-1
155	155	1/2	1/2	4/4	1	1	I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
155	155	5/8	5/8	4/4	1	1	IV6		Eb	I	I	IV6	IV		6				M	0	0	3, 0, -1		-1	3
155	155	3/4	3/4	4/4	1	1	I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
155	155	7/8	7/8	4/4	1	1	ii6		Eb	I	I	ii6	ii		6				m	0	0	-1, 3, 2		2	-1
156	156	0	0	4/4	1	1	I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
156	156	1/4	1/4	4/4	1	1	IV.IV		Eb	IV	V	IV	IV						M	0	0	-1, 3, 0		-1	-1
156	156	1/2	1/2	4/4	1	1	I6		Eb	IV	V	I6	I		6				M	0	0	4, 1, 0		0	4
156	156	3/4	3/4	4/4	1	1	V7]		Eb	IV	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
157	157	0	0	4/4	1	1	I(+9)		Eb	IV		I(+9)	I			+9			M	0	0	0, 4, 1	2	0	0
157	157	1/4	1/4	4/4	1	1	I.V7		Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
157	157	1/2	1/2	4/4	1	1	IV6(+9)		Eb	I		IV6(+9)	IV		6	+9			M	0	0	3, 0, -1	1	-1	3
157	157	3/4	3/4	4/4	1	1	V65		Eb	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1	5
158	158	0	0	4/4	1	1	I(+9)		Eb	I		I(+9)	I			+9			M	0	0	0, 4, 1	2	0	0
158	158	1/4	1/4	4/4	1	1	ii7		Eb	I		ii7	ii		7				mm7	0	0	2, -1, 3, 0		2	2
158	158	1/2	1/2	4/4	1	1	I6(+9)		Eb	I		I6(+9)	I		6	+9			M	0	0	4, 1, 0	2	0	4
158	158	3/4	3/4	4/4	1	1	V65/V		Eb	I		V65/V	V		65		V		Mm7	0	0	6, 3, 0, 2		2	6
159	159	0	0	4/4	1	1	V[V		Eb	I	V	V	V						M	0	0	1, 5, 2		1	1
159	159	1/2	1/2	4/4	1	1	viio43/V		Eb	I	V	viio43/V	vii	o	43		V		o7	0	0	0, -3, 6, 3		6	0
160	160	0	0	4/4	1	1	V		Eb	I	V	V	V						M	0	0	1, 5, 2		1	1
160	160	1/2	1/2	4/4	1	1	viio43/V		Eb	I	V	viio43/V	vii	o	43		V		o7	0	0	0, -3, 6, 3		6	0
161	161	0	0	4/4	1	1	V\\		Eb	I	V	V	V					\\	M	0	0	1, 5, 2		1	1
161	161	3/8	3/8	4/4	1	1	V		Eb	I	V	V	V						M	0	0	1, 5, 2		1	1
162	162	0	0	4/4	1	1	ii6		Eb	I	V	ii6	ii		6				m	0	0	-1, 3, 2		2	-1
163	163	0	0	4/4	1	1	I6		Eb	I	V	I6	I		6				M	0	0	4, 1, 0		0	4
164	164	0	0	4/4	1	1	V7]		Eb	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
165	165	0	0	4/4	1	1	I[I\\		Eb	I	I	I	I					\\	M	0	0	0, 4, 1		0	0
165	165	3/8	3/8	4/4	1	1	IV.V		Eb	IV	V	V	V						M	0	0	1, 5, 2		1	1
166	166	0	0	4/4	1	1	ii6		Eb	IV	V	ii6	ii		6				m	0	0	-1, 3, 2		2	-1
167	167	0	0	4/4	1	1	I6		Eb	IV	V	I6	I		6				M	0	0	4, 1, 0		0	4
168	168	0	0	4/4	1	1	V7]\\		Eb	IV	V	V7	V		7			\\	Mm7	0	0	1, 5, 2, -1		1	1
169	169	0	0	4/4	1	1	I		Eb	IV		I	I						M	0	0	0, 4, 1		0	0
169	169	1/2	1/2	4/4	1	1	viio6		Eb	IV		viio6	vii	o	6				o	0	0	2, -1, 5		5	2
169	169	7/8	7/8	4/4	1	1	ii7		Eb	IV		ii7	ii		7				mm7	0	0	2, -1, 3, 0		2	2
170	170	0	0	4/4	1	1	I.vi		Eb	I		vi	vi						m	0	0	3, 0, 4		3	3
170	170	1/2	1/2	4/4	1	1	V6		Eb	I		V6	V		6				M	0	0	5, 2, 1		1	5
170	170	7/8	7/8	4/4	1	1	vii%7		Eb	I		vii%7	vii	%	7				%7	0	0	5, 2, -1, 3		5	5
171	171	0	0	4/4	1	1	I		Eb	I		I	I						M	0	0	0, 4, 1		0	0
171	171	1/2	1/2	4/4	1	1	V/V		Eb	I		V/V	V				V		M	0	0	2, 6, 3		2	2
171	171	7/8	7/8	4/4	1	1	V7/V		Eb	I		V7/V	V		7		V		Mm7	0	0	2, 6, 3, 0		2	2
172	172	0	0	4/4	1	1	V		Eb	I		V	V						M	0	0	1, 5, 2		1	1
172	172	1/2	1/2	4/4	1	1	viio		Eb	I		viio	vii	o					o	0	0	5, 2, -1		5	5
