mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
102	102	5/8	5/8	6/8	1	1	V65		A	iv		V65	V		65				Mm7	0	1	5, 2, -1, 1		1	5
103	103	0	0	6/8	1	1	i		A	iv		i	i						m	0	1	0, -3, 1		0	0
103	103	1/4	1/4	6/8	1	1	i6		A	iv		i6	i		6				m	0	1	-3, 1, 0		0	-3
103	103	3/8	3/8	6/8	1	1	V43		A	iv		V43	V		43				Mm7	0	1	2, -1, 1, 5		1	2
103	103	1/2	1/2	6/8	1	1	i		A	iv		i	i						m	0	1	0, -3, 1		0	0
103	103	5/8	5/8	6/8	1	1	V6		A	iv		V6	V		6				M	0	1	5, 2, 1		1	5
104	104	0	0	6/8	1	1	i		A	iv		i	i						m	0	1	0, -3, 1		0	0
104	104	1/4	1/4	6/8	1	1	i6		A	iv		i6	i		6				m	0	1	-3, 1, 0		0	-3
104	104	3/8	3/8	6/8	1	1	V43		A	iv		V43	V		43				Mm7	0	1	2, -1, 1, 5		1	2
104	104	1/2	1/2	6/8	1	1	i		A	iv		i	i						m	0	1	0, -3, 1		0	0
104	104	5/8	5/8	6/8	1	1	V6		A	iv		V6	V		6				M	0	1	5, 2, 1		1	5
105	105	0	0	6/8	1	1	i		A	iv		i	i						m	0	1	0, -3, 1		0	0
105	105	1/4	1/4	6/8	1	1	iio-#viio6		A	iv										0	1				
105	105	3/8	3/8	6/8	1	1	i[i		A	iv	i	i	i						m	0	1	0, -3, 1		0	0
105	105	5/8	5/8	6/8	1	1	iv		A	iv	i	iv	iv						m	0	1	-1, -4, 0		-1	-1
106	106	0	0	6/8	1	1	i		A	iv	i	i	i						m	0	1	0, -3, 1		0	0
106	106	1/4	1/4	6/8	1	1	iv		A	iv	i	iv	iv						m	0	1	-1, -4, 0		-1	-1
106	106	3/8	3/8	6/8	1	1	i		A	iv	i	i	i						m	0	1	0, -3, 1		0	0
106	106	5/8	5/8	6/8	1	1	iio-#viio6		A	iv	i									0	1				
107	107	0	0	6/8	1	1	i]		A	iv	i	i	i						m	0	1	0, -3, 1		0	0
107	107	3/8	3/8	6/8	1	1	i.#viio7		A	i		#viio7	#vii	o	7				o7	0	1	5, 2, -1, -4		5	5
107	107	1/2	1/2	6/8	1	1	i6		A	i		i6	i		6				m	0	1	-3, 1, 0		0	-3
107	107	5/8	5/8	6/8	1	1	V7		A	i		V7	V		7				Mm7	0	1	1, 5, 2, -1		1	1
108	108	0	0	6/8	1	1	VI		A	i		VI	VI						M	0	1	-4, 0, -3		-4	-4
108	108	3/8	3/8	6/8	1	1	.bIII.vii%7		A	bIII		vii%7	vii	%	7				%7	0	0	5, 2, -1, 3		5	5
108	108	1/2	1/2	6/8	1	1	I6		A	bIII		I6	I		6				M	0	0	4, 1, 0		0	4
108	108	5/8	5/8	6/8	1	1	V7		A	bIII		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
109	109	0	0	6/8	1	1	vi		A	bIII		vi	vi						m	0	0	3, 0, 4		3	3
109	109	3/8	3/8	6/8	1	1	v.#viio7		A	v		#viio7	#vii	o	7				o7	0	1	5, 2, -1, -4		5	5
109	109	1/2	1/2	6/8	1	1	i6		A	v		i6	i		6				m	0	1	-3, 1, 0		0	-3
109	109	5/8	5/8	6/8	1	1	V7		A	v		V7	V		7				Mm7	0	1	1, 5, 2, -1		1	1
110	110	0	0	6/8	1	1	i		A	v		i	i						m	0	1	0, -3, 1		0	0
110	110	1/4	1/4	6/8	1	1	i6		A	v		i6	i		6				m	0	1	-3, 1, 0		0	-3
110	110	3/8	3/8	6/8	1	1	iv		A	v		iv	iv						m	0	1	-1, -4, 0		-1	-1
110	110	1/2	1/2	6/8	1	1	i6		A	v		i6	i		6				m	0	1	-3, 1, 0		0	-3
110	110	5/8	5/8	6/8	1	1	ii%7		A	v		ii%7	ii	%	7				%7	0	1	2, -1, -4, 0		2	2
111	111	0	0	6/8	1	1	i		A	v		i	i						m	0	1	0, -3, 1		0	0
111	111	1/4	1/4	6/8	1	1	i6		A	v		i6	i		6				m	0	1	-3, 1, 0		0	-3
111	111	3/8	3/8	6/8	1	1	iv		A	v		iv	iv						m	0	1	-1, -4, 0		-1	-1
111	111	1/2	1/2	6/8	1	1	i6		A	v		i6	i		6				m	0	1	-3, 1, 0		0	-3
111	111	5/8	5/8	6/8	1	1	ii%7		A	v		ii%7	ii	%	7				%7	0	1	2, -1, -4, 0		2	2
112	112	0	0	6/8	1	1	i		A	v		i	i						m	0	1	0, -3, 1		0	0
112	112	3/8	3/8	6/8	1	1	V2/iv		A	v		V2/iv	V		2		iv		Mm7	0	1	-2, 0, 4, 1		0	-2
113	113	0	0	6/8	1	1	vi.V7		A	vi		V7	V		7				Mm7	0	1	1, 5, 2, -1		1	1
113	113	3/8	3/8	6/8	1	1	viio7/V		A	vi		viio7/V	vii	o	7		V		o7	0	1	6, 3, 0, -3		6	6
114	114	0	0	6/8	1	1	V[V		A	vi	V	V	V						M	0	1	1, 5, 2		1	1
114	114	1/4	1/4	6/8	1	1	i		A	vi	V	i	i						m	0	1	0, -3, 1		0	0
114	114	3/8	3/8	6/8	1	1	V7		A	vi	V	V7	V		7				Mm7	0	1	1, 5, 2, -1		1	1
114	114	5/8	5/8	6/8	1	1	i6		A	vi	V	i6	i		6				m	0	1	-3, 1, 0		0	-3
115	115	0	0	6/8	1	1	ii6		A	vi	V	ii6	ii		6				m	0	1	-1, 3, 2		2	-1
115	115	1/4	1/4	6/8	1	1	i6		A	vi	V	i6	i		6				m	0	1	-3, 1, 0		0	-3
115	115	3/8	3/8	6/8	1	1	V7		A	vi	V	V7	V		7				Mm7	0	1	1, 5, 2, -1		1	1
115	115	5/8	5/8	6/8	1	1	i		A	vi	V	i	i						m	0	1	0, -3, 1		0	0
116	116	0	0	6/8	1	1	V		A	vi	V	V	V						M	0	1	1, 5, 2		1	1
116	116	1/4	1/4	6/8	1	1	i		A	vi	V	i	i						m	0	1	0, -3, 1		0	0
116	116	3/8	3/8	6/8	1	1	V7		A	vi	V	V7	V		7				Mm7	0	1	1, 5, 2, -1		1	1
116	116	5/8	5/8	6/8	1	1	i6		A	vi	V	i6	i		6				m	0	1	-3, 1, 0		0	-3
117	117	0	0	6/8	1	1	ii6		A	vi	V	ii6	ii		6				m	0	1	-1, 3, 2		2	-1
117	117	1/4	1/4	6/8	1	1	i6		A	vi	V	i6	i		6				m	0	1	-3, 1, 0		0	-3
117	117	3/8	3/8	6/8	1	1	V7		A	vi	V	V7	V		7				Mm7	0	1	1, 5, 2, -1		1	1
117	117	5/8	5/8	6/8	1	1	i		A	vi	V	i	i						m	0	1	0, -3, 1		0	0
118	118	0	0	6/8	1	1	V		A	vi	V	V	V						M	0	1	1, 5, 2		1	1
118	118	3/8	3/8	6/8	1	1	V7]\\		A	vi	V	V7	V		7			\\	Mm7	0	1	1, 5, 2, -1		1	1
120	120	0	0	6/8	1	1	i		A	vi		i	i						m	0	1	0, -3, 1		0	0
121	121	0	0	6/8	1	1	VI		A	vi		VI	VI						M	0	1	-4, 0, -3		-4	-4
122	122	0	0	6/8	1	1	iv		A	vi		iv	iv						m	0	1	-1, -4, 0		-1	-1
122	122	1/4	1/4	6/8	1	1	iio		A	vi		iio	ii	o					o	0	1	2, -1, -4		2	2
122	122	3/8	3/8	6/8	1	1	#viio7		A	vi		#viio7	#vii	o	7				o7	0	1	5, 2, -1, -4		5	5
122	122	1/2	1/2	6/8	1	1	V		A	vi		V	V						M	0	1	1, 5, 2		1	1
122	122	5/8	5/8	6/8	1	1	iio-#viio6		A	vi										0	1				
123	123	0	0	6/8	1	1	i		A	vi		i	i						m	0	1	0, -3, 1		0	0
123	123	1/4	1/4	6/8	1	1	i6		A	vi		i6	i		6				m	0	1	-3, 1, 0		0	-3
123	123	3/8	3/8	6/8	1	1	iv		A	vi		iv	iv						m	0	1	-1, -4, 0		-1	-1
123	123	5/8	5/8	6/8	1	1	VI		A	vi		VI	VI						M	0	1	-4, 0, -3		-4	-4
124	124	0	0	6/8	1	1	V7		A	vi		V7	V		7				Mm7	0	1	1, 5, 2, -1		1	1
124	124	1/4	1/4	6/8	1	1	#viio		A	vi		#viio	#vii	o					o	0	1	5, 2, -1		5	5
124	124	3/8	3/8	6/8	1	1	i		A	vi		i	i						m	0	1	0, -3, 1		0	0
124	124	5/8	5/8	6/8	1	1	i6		A	vi		i6	i		6				m	0	1	-3, 1, 0		0	-3
125	125	0	0	6/8	1	1	iv		A	vi		iv	iv						m	0	1	-1, -4, 0		-1	-1
125	125	1/4	1/4	6/8	1	1	iio		A	vi		iio	ii	o					o	0	1	2, -1, -4		2	2
125	125	3/8	3/8	6/8	1	1	V6		A	vi		V6	V		6				M	0	1	5, 2, 1		1	5
125	125	5/8	5/8	6/8	1	1	i		A	vi		i	i						m	0	1	0, -3, 1		0	0
126	126	0	0	6/8	1	1	iv6		A	vi		iv6	iv		6				m	0	1	-4, 0, -1		-1	-4
126	126	1/4	1/4	6/8	1	1	iv		A	vi		iv	iv						m	0	1	-1, -4, 0		-1	-1
126	126	3/8	3/8	6/8	1	1	iv6		A	vi		iv6	iv		6				m	0	1	-4, 0, -1		-1	-4
126	126	5/8	5/8	6/8	1	1	iv		A	vi		iv	iv						m	0	1	-1, -4, 0		-1	-1
127	127	0	0	6/8	1	1	viio65/V		A	vi		viio65/V	vii	o	65		V		o7	0	1	3, 0, -3, 6		6	3
127	127	1/4	1/4	6/8	1	1	viio/V		A	vi		viio/V	vii	o			V		o	0	1	6, 3, 0		6	6
127	127	3/8	3/8	6/8	1	1	viio65/V		A	vi		viio65/V	vii	o	65		V		o7	0	1	3, 0, -3, 6		6	3
127	127	5/8	5/8	6/8	1	1	viio7/V		A	vi		viio7/V	vii	o	7		V		o7	0	1	6, 3, 0, -3		6	6
128	128	0	0	6/8	1	1	V(64)		A	vi		V(64)	V			64			M	0	1	1, 0, -3		1	1
129	129	3/8	3/8	6/8	1	1	V7		A	vi		V7	V		7				Mm7	0	1	1, 5, 2, -1		1	1
130	130	0	0	6/8	1	1	i		A	vi		i	i						m	0	1	0, -3, 1		0	0
130	130	3/8	3/8	6/8	1	1	i6		A	vi		i6	i		6				m	0	1	-3, 1, 0		0	-3
131	131	0	0	6/8	1	1	iio6		A	vi		iio6	ii	o	6				o	0	1	-1, -4, 2		2	-1
131	131	3/8	3/8	6/8	1	1	V7		A	vi		V7	V		7				Mm7	0	1	1, 5, 2, -1		1	1
132	132	0	0	6/8	1	1	VI		A	vi		VI	VI						M	0	1	-4, 0, -3		-4	-4
132	132	3/8	3/8	6/8	1	1	i6		A	vi		i6	i		6				m	0	1	-3, 1, 0		0	-3
133	133	0	0	6/8	1	1	iio6		A	vi		iio6	ii	o	6				o	0	1	-1, -4, 2		2	-1
133	133	3/8	3/8	6/8	1	1	V7		A	vi		V7	V		7				Mm7	0	1	1, 5, 2, -1		1	1
134	134	0	0	6/8	1	1	i		A	vi		i	i						m	0	1	0, -3, 1		0	0
134	134	5/8	5/8	6/8	1	1	i6		A	vi		i6	i		6				m	0	1	-3, 1, 0		0	-3
135	135	0	0	6/8	1	1	iv		A	vi		iv	iv						m	0	1	-1, -4, 0		-1	-1
135	135	5/8	5/8	6/8	1	1	iv6		A	vi		iv6	iv		6				m	0	1	-4, 0, -1		-1	-4
136	136	0	0	6/8	1	1	I.V		A	I		V	V						M	0	0	1, 5, 2		1	1
136	136	5/8	5/8	6/8	1	1	V65		A	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1	5
137	137	0	0	6/8	1	1	I		A	I		I	I						M	0	0	0, 4, 1		0	0
137	137	1/4	1/4	6/8	1	1	I6		A	I		I6	I		6				M	0	0	4, 1, 0		0	4
137	137	3/8	3/8	6/8	1	1	V43		A	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
137	137	1/2	1/2	6/8	1	1	I		A	I		I	I						M	0	0	0, 4, 1		0	0
137	137	5/8	5/8	6/8	1	1	V6		A	I		V6	V		6				M	0	0	5, 2, 1		1	5
138	138	0	0	6/8	1	1	I		A	I		I	I						M	0	0	0, 4, 1		0	0
138	138	1/4	1/4	6/8	1	1	I6		A	I		I6	I		6				M	0	0	4, 1, 0		0	4
138	138	3/8	3/8	6/8	1	1	V43		A	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
138	138	1/2	1/2	6/8	1	1	I		A	I		I	I						M	0	0	0, 4, 1		0	0
138	138	5/8	5/8	6/8	1	1	V6		A	I		V6	V		6				M	0	0	5, 2, 1		1	5
139	139	0	0	6/8	1	1	I		A	I		I	I						M	0	0	0, 4, 1		0	0
139	139	1/4	1/4	6/8	1	1	I6		A	I		I6	I		6				M	0	0	4, 1, 0		0	4
139	139	3/8	3/8	6/8	1	1	IV		A	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
139	139	5/8	5/8	6/8	1	1	IV6		A	I		IV6	IV		6				M	0	0	3, 0, -1		-1	3
140	140	0	0	6/8	1	1	V		A	I		V	V						M	0	0	1, 5, 2		1	1
140	140	1/4	1/4	6/8	1	1	viio		A	I		viio	vii	o					o	0	0	5, 2, -1		5	5
140	140	3/8	3/8	6/8	1	1	I		A	I		I	I						M	0	0	0, 4, 1		0	0
140	140	5/8	5/8	6/8	1	1	I6		A	I		I6	I		6				M	0	0	4, 1, 0		0	4
141	141	0	0	6/8	1	1	V[V7		A	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
141	141	1/4	1/4	6/8	1	1	I		A	I	V	I	I						M	0	0	0, 4, 1		0	0
141	141	3/8	3/8	6/8	1	1	V		A	I	V	V	V						M	0	0	1, 5, 2		1	1
141	141	5/8	5/8	6/8	1	1	I		A	I	V	I	I						M	0	0	0, 4, 1		0	0
142	142	0	0	6/8	1	1	V7		A	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
142	142	1/4	1/4	6/8	1	1	I		A	I	V	I	I						M	0	0	0, 4, 1		0	0
142	142	3/8	3/8	6/8	1	1	V		A	I	V	V	V						M	0	0	1, 5, 2		1	1
142	142	5/8	5/8	6/8	1	1	I		A	I	V	I	I						M	0	0	0, 4, 1		0	0
143	143	0	0	6/8	1	1	V7		A	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
143	143	1/4	1/4	6/8	1	1	V(6#4)		A	I	V	V(6#4)	V			6#4			M	0	0	1, 5, 7, 4		1	1
143	143	3/8	3/8	6/8	1	1	V7		A	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
143	143	5/8	5/8	6/8	1	1	V(6#4)		A	I	V	V(6#4)	V			6#4			M	0	0	1, 5, 7, 4		1	1
144	144	0	0	6/8	1	1	V7		A	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
144	144	1/4	1/4	6/8	1	1	I		A	I	V	I	I						M	0	0	0, 4, 1		0	0
144	144	3/8	3/8	6/8	1	1	V		A	I	V	V	V						M	0	0	1, 5, 2		1	1
144	144	5/8	5/8	6/8	1	1	vi		A	I	V	vi	vi						m	0	0	3, 0, 4		3	3
145	145	0	0	6/8	1	1	V		A	I	V	V	V						M	0	0	1, 5, 2		1	1
145	145	1/4	1/4	6/8	1	1	viio/IV		A	I	V	viio/IV	vii	o			IV		o	0	0	4, 1, -2		4	4
145	145	3/8	3/8	6/8	1	1	ii6		A	I	V	ii6	ii		6				m	0	0	-1, 3, 2		2	-1
145	145	5/8	5/8	6/8	1	1	#viio/ii		A	I	V	#viio/ii	#vii	o			ii		o	0	0	7, 4, 1		7	7
146	146	0	0	6/8	1	1	V7		A	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
146	146	1/4	1/4	6/8	1	1	I		A	I	V	I	I						M	0	0	0, 4, 1		0	0
146	146	3/8	3/8	6/8	1	1	V		A	I	V	V	V						M	0	0	1, 5, 2		1	1
146	146	5/8	5/8	6/8	1	1	V2/V		A	I	V	V2/V	V		2		V		Mm7	0	0	0, 2, 6, 3		2	0
147	147	0	0	6/8	1	1	V		A	I	V	V	V						M	0	0	1, 5, 2		1	1
147	147	1/4	1/4	6/8	1	1	V43/V		A	I	V	V43/V	V		43		V		Mm7	0	0	3, 0, 2, 6		2	3
147	147	3/8	3/8	6/8	1	1	V		A	I	V	V	V						M	0	0	1, 5, 2		1	1
147	147	5/8	5/8	6/8	1	1	V43/V		A	I	V	V43/V	V		43		V		Mm7	0	0	3, 0, 2, 6		2	3
148	148	0	0	6/8	1	1	V]		A	I	V	V	V						M	0	0	1, 5, 2		1	1
148	148	3/8	3/8	6/8	1	1	V2		A	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
149	149	0	0	6/8	1	1	I6		A	I		I6	I		6				M	0	0	4, 1, 0		0	4
149	149	3/8	3/8	6/8	1	1	V64\\		A	I		V64	V		64			\\	M	0	0	2, 1, 5		1	2
150	150	0	0	6/8	1	1	I[I		A	I	I	I	I						M	0	0	0, 4, 1		0	0
152	152	0	0	6/8	1	1	V7		A	I	I	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
153	153	0	0	6/8	1	1	I		A	I	I	I	I						M	0	0	0, 4, 1		0	0
156	156	0	0	6/8	1	1	V7		A	I	I	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
157	157	0	0	6/8	1	1	I\\		A	I	I	I	I					\\	M	0	0	0, 4, 1		0	0
157	157	5/8	5/8	6/8	1	1	V		A	I	I	V	V						M	0	0	1, 5, 2		1	1
158	158	0	0	6/8	1	1	IV		A	I	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
158	158	3/8	3/8	6/8	1	1	IV6		A	I	I	IV6	IV		6				M	0	0	3, 0, -1		-1	3
159	159	0	0	6/8	1	1	I		A	I	I	I	I						M	0	0	0, 4, 1		0	0
160	160	0	0	6/8	1	1	IV		A	I	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
160	160	3/8	3/8	6/8	1	1	IV6		A	I	I	IV6	IV		6				M	0	0	3, 0, -1		-1	3
161	161	0	0	6/8	1	1	I\\		A	I	I	I	I					\\	M	0	0	0, 4, 1		0	0
161	161	5/8	5/8	6/8	1	1	V]		A	I	I	V	V						M	0	0	1, 5, 2		1	1
162	162	0	0	6/8	1	1	IV6		A	I		IV6	IV		6				M	0	0	3, 0, -1		-1	3
163	163	0	0	6/8	1	1	ii6		A	I		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
164	164	0	0	6/8	1	1	V		A	I		V	V						M	0	0	1, 5, 2		1	1
164	164	5/8	5/8	6/8	1	1	V65		A	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1	5
165	165	0	0	6/8	1	1	I		A	I		I	I						M	0	0	0, 4, 1		0	0
165	165	1/4	1/4	6/8	1	1	I6		A	I		I6	I		6				M	0	0	4, 1, 0		0	4
165	165	3/8	3/8	6/8	1	1	V43		A	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
165	165	1/2	1/2	6/8	1	1	I		A	I		I	I						M	0	0	0, 4, 1		0	0
165	165	5/8	5/8	6/8	1	1	V6		A	I		V6	V		6				M	0	0	5, 2, 1		1	5
166	166	0	0	6/8	1	1	I		A	I		I	I						M	0	0	0, 4, 1		0	0
166	166	1/4	1/4	6/8	1	1	I6		A	I		I6	I		6				M	0	0	4, 1, 0		0	4
166	166	3/8	3/8	6/8	1	1	V43		A	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
166	166	1/2	1/2	6/8	1	1	I		A	I		I	I						M	0	0	0, 4, 1		0	0
166	166	5/8	5/8	6/8	1	1	V6		A	I		V6	V		6				M	0	0	5, 2, 1		1	5
167	167	0	0	6/8	1	1	I		A	I		I	I						M	0	0	0, 4, 1		0	0
167	167	3/8	3/8	6/8	1	1	viio6/V		A	I		viio6/V	vii	o	6		V		o	0	0	3, 0, 6		6	3
168	168	0	0	6/8	1	1	V7\\		A	I		V7	V		7			\\	Mm7	0	0	1, 5, 2, -1		1	1
172	172	3/8	3/8	6/8	1	1	V2		A	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
173	173	0	0	6/8	1	1	I6		A	I		I6	I		6				M	0	0	4, 1, 0		0	4
173	173	3/8	3/8	6/8	1	1	V65		A	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1	5
174	174	0	0	6/8	1	1	I\\		A	I		I	I					\\	M	0	0	0, 4, 1		0	0
174	174	3/8	3/8	6/8	1	1	IV6		A	I		IV6	IV		6				M	0	0	3, 0, -1		-1	3
174	174	1/2	1/2	6/8	1	1	V		A	I		V	V						M	0	0	1, 5, 2		1	1
174	174	5/8	5/8	6/8	1	1	IV		A	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
175	175	0	0	6/8	1	1	I[I		A	I	I	I	I						M	0	0	0, 4, 1		0	0
175	175	1/8	1/8	6/8	1	1	IV		A	I	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
175	175	1/4	1/4	6/8	1	1	I		A	I	I	I	I						M	0	0	0, 4, 1		0	0
175	175	3/8	3/8	6/8	1	1	IV		A	I	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
175	175	1/2	1/2	6/8	1	1	I		A	I	I	I	I						M	0	0	0, 4, 1		0	0
175	175	5/8	5/8	6/8	1	1	IV		A	I	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
176	176	0	0	6/8	1	1	I		A	I	I	I	I						M	0	0	0, 4, 1		0	0
176	176	3/8	3/8	6/8	1	1	IV6		A	I	I	IV6	IV		6				M	0	0	3, 0, -1		-1	3
176	176	1/2	1/2	6/8	1	1	V		A	I	I	V	V						M	0	0	1, 5, 2		1	1
176	176	5/8	5/8	6/8	1	1	IV		A	I	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
177	177	0	0	6/8	1	1	I		A	I	I	I	I						M	0	0	0, 4, 1		0	0
177	177	1/8	1/8	6/8	1	1	IV		A	I	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
177	177	1/4	1/4	6/8	1	1	I		A	I	I	I	I						M	0	0	0, 4, 1		0	0
177	177	3/8	3/8	6/8	1	1	IV		A	I	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
177	177	1/2	1/2	6/8	1	1	I		A	I	I	I	I						M	0	0	0, 4, 1		0	0
177	177	5/8	5/8	6/8	1	1	IV		A	I	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
178	178	0	0	6/8	1	1	I]		A	I	I	I	I						M	0	0	0, 4, 1		0	0
178	178	3/8	3/8	6/8	1	1	V65		A	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1	5
178	178	5/8	5/8	6/8	1	1	#viio7/vi		A	I		#viio7/vi	#vii	o	7		vi		o7	0	0	8, 5, 2, -1		8	8
179	179	0	0	6/8	1	1	IV6		A	I		IV6	IV		6				M	0	0	3, 0, -1		-1	3
179	179	1/8	1/8	6/8	1	1	vi		A	I		vi	vi						m	0	0	3, 0, 4		3	3
179	179	1/4	1/4	6/8	1	1	I64		A	I		I64	I		64				M	0	0	1, 0, 4		0	1
179	179	3/8	3/8	6/8	1	1	vii%7/V		A	I		vii%7/V	vii	%	7		V		%7	0	0	6, 3, 0, 4		6	6
179	179	1/2	1/2	6/8	1	1	V65/V		A	I		V65/V	V		65		V		Mm7	0	0	6, 3, 0, 2		2	6
180	180	0	0	6/8	1	1	V		A	I		V	V						M	0	0	1, 5, 2		1	1
180	180	3/8	3/8	6/8	1	1	V2		A	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
181	181	0	0	6/8	1	1	I6		A	I		I6	I		6				M	0	0	4, 1, 0		0	4
181	181	1/4	1/4	6/8	1	1	vi	IV6	A	I		vi	vi						m	0	0	3, 0, 4		3	3
181	181	3/8	3/8	6/8	1	1	V(64)		A	I		V(64)	V			64			M	0	0	1, 0, 4		1	1
181	181	5/8	5/8	6/8	1	1	V		A	I		V	V						M	0	0	1, 5, 2		1	1
182	182	0	0	6/8	1	1	I(4)		A	I		I(4)	I			4			M	0	0	0, -1, 1		0	0
182	182	1/4	1/4	6/8	1	1	I\\		A	I		I	I					\\	M	0	0	0, 4, 1		0	0
182	182	3/8	3/8	6/8	1	1	IV6		A	I		IV6	IV		6				M	0	0	3, 0, -1		-1	3
182	182	1/2	1/2	6/8	1	1	V64(+4)		A	I		V64(+4)	V		64	+4			M	0	0	2, 1, 5	0	1	2
182	182	5/8	5/8	6/8	1	1	IV		A	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
183	183	0	0	6/8	1	1	I6		A	I		I6	I		6				M	0	0	4, 1, 0		0	4
183	183	1/8	1/8	6/8	1	1	IV		A	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
183	183	1/4	1/4	6/8	1	1	I6		A	I		I6	I		6				M	0	0	4, 1, 0		0	4
183	183	3/8	3/8	6/8	1	1	IV		A	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
183	183	1/2	1/2	6/8	1	1	I6		A	I		I6	I		6				M	0	0	4, 1, 0		0	4
183	183	5/8	5/8	6/8	1	1	IV		A	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
184	184	0	0	6/8	1	1	I6		A	I		I6	I		6				M	0	0	4, 1, 0		0	4
184	184	3/8	3/8	6/8	1	1	IV6		A	I		IV6	IV		6				M	0	0	3, 0, -1		-1	3
184	184	1/2	1/2	6/8	1	1	V64(+4)		A	I		V64(+4)	V		64	+4			M	0	0	2, 1, 5	0	1	2
184	184	5/8	5/8	6/8	1	1	IV		A	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
185	185	0	0	6/8	1	1	I6		A	I		I6	I		6				M	0	0	4, 1, 0		0	4
185	185	1/8	1/8	6/8	1	1	IV		A	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
185	185	1/4	1/4	6/8	1	1	I6		A	I		I6	I		6				M	0	0	4, 1, 0		0	4
185	185	3/8	3/8	6/8	1	1	IV		A	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
185	185	1/2	1/2	6/8	1	1	I6		A	I		I6	I		6				M	0	0	4, 1, 0		0	4
185	185	5/8	5/8	6/8	1	1	IV		A	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
186	186	0	0	6/8	1	1	I6		A	I		I6	I		6				M	0	0	4, 1, 0		0	4
186	186	3/8	3/8	6/8	1	1	IV6		A	I		IV6	IV		6				M	0	0	3, 0, -1		-1	3
187	187	0	0	6/8	1	1	I64		A	I		I64	I		64				M	0	0	1, 0, 4		0	1
187	187	3/8	3/8	6/8	1	1	vii%7/V		A	I		vii%7/V	vii	%	7		V		%7	0	0	6, 3, 0, 4		6	6
187	187	1/2	1/2	6/8	1	1	V65/V		A	I		V65/V	V		65		V		Mm7	0	0	6, 3, 0, 2		2	6
188	188	0	0	6/8	1	1	V(4)		A	I		V(4)	V			4			M	0	0	1, 0, 2		1	1
188	188	3/8	3/8	6/8	1	1	V		A	I		V	V						M	0	0	1, 5, 2		1	1
188	188	5/8	5/8	6/8	1	1	#viio7/vi		A	I		#viio7/vi	#vii	o	7		vi		o7	0	0	8, 5, 2, -1		8	8
189	189	0	0	6/8	1	1	IV6		A	I		IV6	IV		6				M	0	0	3, 0, -1		-1	3
189	189	1/8	1/8	6/8	1	1	vi		A	I		vi	vi						m	0	0	3, 0, 4		3	3
189	189	1/4	1/4	6/8	1	1	viio43/V		A	I		viio43/V	vii	o	43		V		o7	0	0	0, -3, 6, 3		6	0
189	189	3/8	3/8	6/8	1	1	V6(#7)		A	I		V6(#7)	V		6	#7			M	0	0	5, 2, 6		1	5
189	189	1/2	1/2	6/8	1	1	V6		A	I		V6	V		6				M	0	0	5, 2, 1		1	5
