mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
19	19	0	0	3/4	2	1	I	F	V	I	I	I							M	0	0	0, 4, 1		0	0
20	20	0	0	3/4	2	1	viio6	F	V	I	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
20	20	1/4	1/4	3/4	2	1	V43	F	V	I	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
21	21	0	0	3/4	2	1	I]	F	V	I	I	I							M	0	0	0, 4, 1		0	0
21	21	7/16	7/16	3/4	2	1	ii	F	V		ii	ii							m	0	0	2, -1, 3		2	2
21	21	1/2	1/2	3/4	2	1	viio/IV	F	V		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
21	21	11/16	11/16	3/4	2	1	viio/V	F	V		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
22	22	0	0	3/4	2	1	v	F	V		v	v							m	0	0	1, -2, 2		1	1
22	22	3/8	3/8	3/4	2	1	V43/IV	F	V		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
22	22	1/2	1/2	3/4	2	1	IV	F	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
22	22	5/8	5/8	3/4	2	1	V+6/IV	F	V		V+6/IV	V	+	6		IV			+	0	0	4, 8, 0		0	4
23	23	0	0	3/4	2	1	IV	F	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
23	23	1/8	1/8	3/4	2	1	ii6	F	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
23	23	1/4	1/4	3/4	2	1	V(64)	F	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
23	23	1/2	1/2	3/4	2	1	V7	F	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	24	0	0	3/4	2	1	I(974)	F	V		I(974)	I			974				M	0	0	0, -1, 1	2, 5	0	0
24	24	1/4	1/4	3/4	2	1	I\\	F	V		I	I						\\	M	0	0	0, 4, 1		0	0
24	24	3/8	3/8	3/4	2	1	ii.iio	F	ii		iio	ii	o						o	0	1	2, -1, -4		2	2
25	25	0	0	3/4	2	1	VI6	F	ii		VI6	VI		6					M	0	1	0, -3, -4		-4	0
25	25	1/4	1/4	3/4	2	1	V6	F	ii		V6	V		6					M	0	1	5, 2, 1		1	5
26	26	0	0	3/4	2	1	i(4)	F	ii		i(4)	i			4				m	0	1	0, -1, 1		0	0
26	26	1/4	1/4	3/4	2	1	i	F	ii		i	i							m	0	1	0, -3, 1		0	0
26	26	3/8	3/8	3/4	2	1	I.iio	F	I		iio	ii	o						o	0	0	2, -1, -4		2	2
27	27	0	0	3/4	2	1	bVI6	F	I		bVI6	bVI		6					M	0	0	0, -3, -4		-4	0
27	27	1/4	1/4	3/4	2	1	V6	F	I		V6	V		6					M	0	0	5, 2, 1		1	5
28	28	0	0	3/4	2	1	I(4)	F	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
28	28	1/4	1/4	3/4	2	1	I\\	F	I		I	I						\\	M	0	0	0, 4, 1		0	0
28	28	3/8	3/8	3/4	2	1	V43/IV	F	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
28	28	1/2	1/2	3/4	2	1	IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
28	28	5/8	5/8	3/4	2	1	V+6/IV	F	I		V+6/IV	V	+	6		IV			+	0	0	4, 8, 0		0	4
29	29	1/4	1/4	3/4	2	1	IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
29	29	3/8	3/8	3/4	2	1	#viio7/ii	F	I		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
29	29	1/2	1/2	3/4	2	1	ii	F	I		ii	ii							m	0	0	2, -1, 3		2	2
29	29	5/8	5/8	3/4	2	1	ii6	F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
30	30	0	0	3/4	2	1	V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
30	30	1/4	1/4	3/4	2	1	viio6\\	F	I		viio6	vii	o	6				\\	o	0	0	2, -1, 5		5	2
30	30	5/16	5/16	3/4	2	1	V[V	F	I	V	V	V							M	0	0	1, 5, 2		1	1
31	31	0	0	3/4	2	1	viio6/V	F	I	V	viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
31	31	1/2	1/2	3/4	2	1	V43/V	F	I	V	V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
32	32	0	0	3/4	2	1	V7]	F	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	34	0	0	3/4	2	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
34	34	1/4	1/4	3/4	2	1	V43	F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
34	34	1/2	1/2	3/4	2	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
35	35	0	0	3/4	2	1	V65	F	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
35	35	1/4	1/4	3/4	2	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
35	35	5/8	5/8	3/4	2	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
36	36	0	0	3/4	2	1	V43	F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
36	36	1/2	1/2	3/4	2	1	viio6	F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
37	37	0	0	3/4	2	1	#viio65/ii	F	I		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
37	37	5/8	5/8	3/4	2	1	#viio43/ii	F	I		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
38	38	0	0	3/4	2	1	ii6	F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
39	39	0	0	3/4	2	1	V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
39	39	1/4	1/4	3/4	2	1	V\\	F	I		V	V						\\	M	0	0	1, 5, 2		1	1
39	39	5/16	5/16	3/4	2	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
39	39	5/8	5/8	3/4	2	1	V2	F	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
40	40	0	0	3/4	2	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
40	40	1/4	1/4	3/4	2	1	V43	F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
40	40	1/2	1/2	3/4	2	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
41	41	0	0	3/4	2	1	V65	F	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
41	41	1/4	1/4	3/4	2	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
42	42	0	0	3/4	2	1	viio65/V	F	I		viio65/V	vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
42	42	1/4	1/4	3/4	2	1	V6	F	I		V6	V		6					M	0	0	5, 2, 1		1	5
42	42	7/16	7/16	3/4	2	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
43	43	0	0	3/4	2	1	#viio7/vi	F	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
43	43	1/4	1/4	3/4	2	1	vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
43	43	3/8	3/8	3/4	2	1	V+6/IV	F	I		V+6/IV	V	+	6		IV			+	0	0	4, 8, 0		0	4
43	43	1/2	1/2	3/4	2	1	IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
43	43	5/8	5/8	3/4	2	1	V+6/IV	F	I		V+6/IV	V	+	6		IV			+	0	0	4, 8, 0		0	4
44	44	0	0	3/4	2	1	IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
44	44	1/8	1/8	3/4	2	1	ii65	F	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
44	44	1/4	1/4	3/4	2	1	V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
44	44	1/2	1/2	3/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
45	45	0	0	3/4	2	1	I(974)	F	I		I(974)	I			974				M	0	0	0, -1, 1	2, 5	0	0
45	45	1/4	1/4	3/4	2	1	I\\	F	I		I	I						\\	M	0	0	0, 4, 1		0	0
45	45	3/8	3/8	3/4	2	1	V+6/IV	F	I		V+6/IV	V	+	6		IV			+	0	0	4, 8, 0		0	4
45	45	1/2	1/2	3/4	2	1	IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
45	45	5/8	5/8	3/4	2	1	V+6/IV	F	I		V+6/IV	V	+	6		IV			+	0	0	4, 8, 0		0	4
46	46	0	0	3/4	2	1	IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
46	46	1/8	1/8	3/4	2	1	ii65	F	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
46	46	1/4	1/4	3/4	2	1	V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
46	46	1/2	1/2	3/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	47	0	0	3/4	2	1	I[I	F	I	I	I	I							M	0	0	0, 4, 1		0	0
47	47	3/8	3/8	3/4	2	1	V7/IV	F	I	I	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
47	47	1/2	1/2	3/4	2	1	IV6	F	I	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
47	47	5/8	5/8	3/4	2	1	ii65	F	I	I	ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
48	48	0	0	3/4	2	1	I	F	I	I	I	I							M	0	0	0, 4, 1		0	0
48	48	3/8	3/8	3/4	2	1	IV6	F	I	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
48	48	1/2	1/2	3/4	2	1	ii65	F	I	I	ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
48	48	5/8	5/8	3/4	2	1	V	F	I	I	V	V							M	0	0	1, 5, 2		1	1
49	49	0	0	3/4	2	1	I	F	I	I	I	I							M	0	0	0, 4, 1		0	0
49	49	3/8	3/8	3/4	2	1	V7/IV	F	I	I	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
49	49	1/2	1/2	3/4	2	1	IV6	F	I	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
49	49	5/8	5/8	3/4	2	1	ii65	F	I	I	ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
50	50	0	0	3/4	2	1	I	F	I	I	I	I							M	0	0	0, 4, 1		0	0
50	50	3/8	3/8	3/4	2	1	IV6	F	I	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
50	50	1/2	1/2	3/4	2	1	ii65	F	I	I	ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
50	50	5/8	5/8	3/4	2	1	V	F	I	I	V	V							M	0	0	1, 5, 2		1	1
51	51	0	0	3/4	2	1	V7	F	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	51	1/4	1/4	3/4	2	1	I]\\	F	I	I	I	I						\\	M	0	0	0, 4, 1		0	0
