mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
132	132	1/2	1/2	4/4	2	1	III6(2)		f	i		III6(2)		III		6	2				M	1	1	1, -2, -1		-3	1
132	132	3/4	3/4	4/4	2	1	III6		f	i		III6		III		6					M	1	1	1, -2, -3		-3	1
133	133	0	0	4/4	2	1	iio6(2)		f	i		iio6(2)		ii	o	6	2				o	1	1	-1, -4, -3		2	-1
133	133	1/4	1/4	4/4	2	1	iio6		f	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
133	133	1/2	1/2	4/4	2	1	i6(2)		f	i		i6(2)		i		6	2				m	1	1	-3, 1, 2		0	-3
133	133	3/4	3/4	4/4	2	1	i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
134	134	0	0	4/4	2	1	#viio6(2)		f	i		#viio6(2)		#vii	o	6	2				o	1	1	2, -1, 0		5	2
134	134	1/8	1/8	4/4	2	1	#viio6		f	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
134	134	1/2	1/2	4/4	2	1	iv64		f	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
135	135	0	0	4/4	2	1	#viio7		f	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
135	135	1/4	1/4	4/4	2	1	V65		f	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
135	135	1/2	1/2	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
136	136	0	0	4/4	2	1	It6		f	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
136	136	1/2	1/2	4/4	2	1	Ger6		f	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
137	137	0	0	4/4	2	1	V[V\\		f	i	V	V		V						\\	M	1	1	1, 5, 2		1	1
137	137	3/8	3/8	4/4	2	1	V		f	i	V	V		V							M	1	1	1, 5, 2		1	1
137	137	3/4	3/4	4/4	2	1	V7		f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
138	138	0	0	4/4	2	1	i		f	i	V	i		i							m	1	1	0, -3, 1		0	0
138	138	3/8	3/8	4/4	2	1	V		f	i	V	V		V							M	1	1	1, 5, 2		1	1
138	138	3/4	3/4	4/4	2	1	i		f	i	V	i		i							m	1	1	0, -3, 1		0	0
139	139	0	0	4/4	2	1	V7		f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
139	139	3/8	3/8	4/4	2	1	V		f	i	V	V		V							M	1	1	1, 5, 2		1	1
139	139	3/4	3/4	4/4	2	1	V7		f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
140	140	0	0	4/4	2	1	i		f	i	V	i		i							m	1	1	0, -3, 1		0	0
140	140	3/8	3/8	4/4	2	1	V		f	i	V	V		V							M	1	1	1, 5, 2		1	1
140	140	3/4	3/4	4/4	2	1	i		f	i	V	i		i							m	1	1	0, -3, 1		0	0
141	141	0	0	4/4	2	1	V7		f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
141	141	1/4	1/4	4/4	2	1	i		f	i	V	i		i							m	1	1	0, -3, 1		0	0
141	141	1/2	1/2	4/4	2	1	V7		f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
141	141	3/4	3/4	4/4	2	1	i		f	i	V	i		i							m	1	1	0, -3, 1		0	0
142	142	0	0	4/4	2	1	V7(4)		f	i	V	V7(4)		V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
142	142	1/2	1/2	4/4	2	1	V7]\\		f	i	V	V7		V		7				\\	Mm7	1	1	1, 5, 2, -1		1	1
142	142	7/8	7/8	4/4	2	1	#viio7		f	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
145	145	1/4	1/4	4/4	2	1	V65		f	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
145	145	1/2	1/2	4/4	2	1	#viio7		f	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
145	145	3/4	3/4	4/4	2	1	V65		f	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
146	146	0	0	4/4	2	1	#viio7		f	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
146	146	1/2	1/2	4/4	2	1	V7\\		f	i		V7		V		7				\\	Mm7	1	1	1, 5, 2, -1		1	1
147	147	0	0	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
149	149	0	0	4/4	2	1	i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
151	151	0	0	4/4	2	1	#viio65(#4)		f	i		#viio65(#4)		#vii	o	65	#4				o7	1	1	2, 4, -4, 5		5	2
151	151	1/2	1/2	4/4	2	1	#viio65		f	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
153	153	0	0	4/4	2	1	#viio43(2)		f	i		#viio43(2)		#vii	o	43	2				o7	1	1	-1, -4, 0, 2		5	-1
153	153	1/2	1/2	4/4	2	1	#viio43		f	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
155	155	0	0	4/4	2	1	i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
156	156	0	0	4/4	2	1	#viio43		f	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
157	157	0	0	4/4	2	1	i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
158	158	0	0	4/4	2	1	#viio43		f	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
159	159	0	0	4/4	2	1	i6\\		f	i		i6		i		6				\\	m	1	1	-3, 1, 0		0	-3
159	159	1/16	1/16	4/4	2	1	i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
160	160	0	0	4/4	2	1	#viio65\\		f	i		#viio65		#vii	o	65				\\	o7	1	1	2, -1, -4, 5		5	2
162	162	0	0	4/4	2	1	V65		f	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
162	162	1/2	1/2	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
163	163	0	0	4/4	2	1	iv.V2\\		f	iv		V2		V		2				\\	Mm7	1	1	-1, 1, 5, 2		1	-1
164	164	0	0	4/4	2	1	i6		f	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
164	164	3/8	3/8	4/4	2	1	iio	#viio6	f	iv		iio		ii	o						o	1	1	2, -1, -4		2	2
164	164	1/2	1/2	4/4	2	1	i		f	iv		i		i							m	1	1	0, -3, 1		0	0
164	164	7/8	7/8	4/4	2	1	#viio6		f	iv		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
165	165	0	0	4/4	2	1	i6		f	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
165	165	3/8	3/8	4/4	2	1	iio	#viio6	f	iv		iio		ii	o						o	1	1	2, -1, -4		2	2
165	165	1/2	1/2	4/4	2	1	i		f	iv		i		i							m	1	1	0, -3, 1		0	0
165	165	7/8	7/8	4/4	2	1	i.#viio43		f	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
166	166	0	0	4/4	2	1	i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
166	166	3/8	3/8	4/4	2	1	iio	#viio6	f	i		iio		ii	o						o	1	1	2, -1, -4		2	2
166	166	1/2	1/2	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
166	166	7/8	7/8	4/4	2	1	#viio6		f	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
167	167	0	0	4/4	2	1	i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
167	167	3/8	3/8	4/4	2	1	iio	#viio6	f	i		iio		ii	o						o	1	1	2, -1, -4		2	2
167	167	1/2	1/2	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
167	167	7/8	7/8	4/4	2	1	viio43/V		f	i		viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
168	168	0	0	4/4	2	1	V6		f	i		V6		V		6					M	1	1	5, 2, 1		1	5
168	168	3/4	3/4	4/4	2	1	viio		f	i		viio		vii	o						o	1	1	-2, -5, -8		-2	-2
169	169	0	0	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
169	169	1/2	1/2	4/4	2	1	iv		f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
170	170	0	0	4/4	2	1	V[V\\		f	i	V	V		V						\\	M	1	1	1, 5, 2		1	1
170	170	1/2	1/2	4/4	2	1	V7		f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
171	171	0	0	4/4	2	1	i6		f	i	V	i6		i		6					m	1	1	-3, 1, 0		0	-3
171	171	1/4	1/4	4/4	2	1	V7		f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
171	171	1/2	1/2	4/4	2	1	i		f	i	V	i		i							m	1	1	0, -3, 1		0	0
171	171	3/4	3/4	4/4	2	1	viio6/V		f	i	V	viio6/V		vii	o	6		V			o	1	1	3, 0, 6		6	3
172	172	0	0	4/4	2	1	V		f	i	V	V		V							M	1	1	1, 5, 2		1	1
172	172	3/4	3/4	4/4	2	1	V7		f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
173	173	0	0	4/4	2	1	i6		f	i	V	i6		i		6					m	1	1	-3, 1, 0		0	-3
173	173	1/4	1/4	4/4	2	1	V7		f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
173	173	1/2	1/2	4/4	2	1	i		f	i	V	i		i							m	1	1	0, -3, 1		0	0
173	173	3/4	3/4	4/4	2	1	viio6/V		f	i	V	viio6/V		vii	o	6		V			o	1	1	3, 0, 6		6	3
174	174	0	0	4/4	2	1	V7]		f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
176	176	0	0	4/4	2	1	i[i\\		f	i	i	i		i						\\	m	1	1	0, -3, 1		0	0
176	176	1/2	1/2	4/4	2	1	iv.V7		f	iv	v	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
177	177	0	0	4/4	2	1	i6		f	iv	v	i6		i		6					m	1	1	-3, 1, 0		0	-3
177	177	1/4	1/4	4/4	2	1	V7		f	iv	v	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
177	177	1/2	1/2	4/4	2	1	i		f	iv	v	i		i							m	1	1	0, -3, 1		0	0
177	177	3/4	3/4	4/4	2	1	viio6/V		f	iv	v	viio6/V		vii	o	6		V			o	1	1	3, 0, 6		6	3
178	178	0	0	4/4	2	1	V		f	iv	v	V		V							M	1	1	1, 5, 2		1	1
178	178	3/4	3/4	4/4	2	1	V7		f	iv	v	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
179	179	0	0	4/4	2	1	i6		f	iv	v	i6		i		6					m	1	1	-3, 1, 0		0	-3
179	179	1/4	1/4	4/4	2	1	V7		f	iv	v	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
179	179	1/2	1/2	4/4	2	1	i		f	iv	v	i		i							m	1	1	0, -3, 1		0	0
179	179	3/4	3/4	4/4	2	1	i.#viio6		f	i	i	#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
180	180	0	0	4/4	2	1	i		f	i	i	i		i							m	1	1	0, -3, 1		0	0
180	180	1/4	1/4	4/4	2	1	#viio43		f	i	i	#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
180	180	1/2	1/2	4/4	2	1	i		f	i	i	i		i							m	1	1	0, -3, 1		0	0
180	180	3/4	3/4	4/4	2	1	#viio43		f	i	i	#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
181	181	0	0	4/4	2	1	i]		f	i	i	i		i							m	1	1	0, -3, 1		0	0
181	181	1/2	1/2	4/4	2	1	Ger6		f	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
182	182	0	0	4/4	2	1	V(#74)		f	i		V(#74)		V			#74				M	1	1	1, 0, 2	6	1	1
182	182	1/2	1/2	4/4	2	1	V\\		f	i		V		V						\\	M	1	1	1, 5, 2		1	1
183	183	0	0	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
184	184	0	0	4/4	2	1	i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
185	185	0	0	4/4	2	1	V64		f	i		V64		V		64					M	1	1	2, 1, 5		1	2
185	185	1/2	1/2	4/4	2	1	V43		f	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
186	186	0	0	4/4	2	1	V2		f	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
187	187	0	0	4/4	2	1	i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
189	189	0	0	4/4	2	1	iio6(4)		f	i		iio6(4)		ii	o	6	4				o	1	1	1, -4, 2		2	1
189	189	1/2	1/2	4/4	2	1	iio6		f	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
190	190	0	0	4/4	2	1	#viio6/iv		f	i		#viio6/iv		#vii	o	6		iv			o	1	1	1, -2, 4		4	1
190	190	1/2	1/2	4/4	2	1	V43/iv		f	i		V43/iv		V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
191	191	0	0	4/4	2	1	iv6(2)		f	i		iv6(2)		iv		6	2				m	1	1	-4, 0, 1		-1	-4
191	191	1/2	1/2	4/4	2	1	iv6		f	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
192	192	0	0	4/4	2	1	Fr6		f	i		Fr6	Fr	V		7	b5	V			Fr	1	1	2, 6, -4, 0		2	2
192	192	3/4	3/4	4/4	2	1	Ger6		f	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
193	193	0	0	4/4	2	1	V[V7(4)		f	i	V	V7(4)		V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
193	193	1/2	1/2	4/4	2	1	V7		f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
194	194	0	0	4/4	2	1	i		f	i	V	i		i							m	1	1	0, -3, 1		0	0
195	195	0	0	4/4	2	1	V7(4)		f	i	V	V7(4)		V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
195	195	1/2	1/2	4/4	2	1	V7		f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
196	196	0	0	4/4	2	1	i		f	i	V	i		i							m	1	1	0, -3, 1		0	0
197	197	0	0	4/4	2	1	V7		f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
197	197	1/2	1/2	4/4	2	1	i		f	i	V	i		i							m	1	1	0, -3, 1		0	0
198	198	0	0	4/4	2	1	V7		f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
198	198	1/2	1/2	4/4	2	1	i]		f	i	V	i		i							m	1	1	0, -3, 1		0	0
199	199	0	0	4/4	2	1	#viio7\\		f	i		#viio7		#vii	o	7				\\	o7	1	1	5, 2, -1, -4		5	5
201	201	0	0	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
201	201	1/2	1/2	4/4	2	1	V7		f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
202	202	0	0	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
202	202	1/2	1/2	4/4	2	1	V7		f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
203	203	0	0	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
203	203	1/2	1/2	4/4	2	1	#viio7		f	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
204	204	0	0	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
204	204	1/2	1/2	4/4	2	1	vii%7/VI		f	i		vii%7/VI		vii	%	7		VI			%7	1	1	1, -2, -5, -1		1	1
205	205	0	0	4/4	2	1	VI		f	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
205	205	1/2	1/2	4/4	2	1	iv		f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
206	206	0	0	4/4	2	1	V65/III		f	i		V65/III		V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
206	206	1/2	1/2	4/4	2	1	III		f	i		III		III							M	1	1	-3, 1, -2		-3	-3
207	207	0	0	4/4	2	1	VIM65		f	i		VIM65		VI	M	65					MM7	1	1	0, -3, 1, -4		-4	0
207	207	1/2	1/2	4/4	2	1	iio		f	i		iio		ii	o						o	1	1	2, -1, -4		2	2
208	208	0	0	4/4	2	1	V65		f	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
208	208	1/2	1/2	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
209	209	0	0	4/4	2	1	iio6(42)		f	i		iio6(42)		ii	o	6	42				o	1	1	1, -4, -3		2	1
209	209	1/4	1/4	4/4	2	1	iio6		f	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
209	209	1/2	1/2	4/4	2	1	V(64)		f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
209	209	3/4	3/4	4/4	2	1	V		f	i		V		V							M	1	1	1, 5, 2		1	1
210	210	0	0	4/4	2	1	i\\		f	i		i		i						\\	m	1	1	0, -3, 1		0	0
210	210	1/2	1/2	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
211	211	0	0	4/4	2	1	V		f	i		V		V							M	1	1	1, 5, 2		1	1
211	211	1/4	1/4	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
211	211	1/2	1/2	4/4	2	1	V6		f	i		V6		V		6					M	1	1	5, 2, 1		1	5
211	211	3/4	3/4	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
212	212	0	0	4/4	2	1	V7		f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
212	212	1/2	1/2	4/4	2	1	VI		f	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
213	213	0	0	4/4	2	1	iio6		f	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
213	213	1/2	1/2	4/4	2	1	V7		f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
214	214	0	0	4/4	2	1	i\\		f	i		i		i						\\	m	1	1	0, -3, 1		0	0
214	214	1/2	1/2	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
215	215	0	0	4/4	2	1	V		f	i		V		V							M	1	1	1, 5, 2		1	1
215	215	1/4	1/4	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
215	215	1/2	1/2	4/4	2	1	V6		f	i		V6		V		6					M	1	1	5, 2, 1		1	5
215	215	3/4	3/4	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
216	216	0	0	4/4	2	1	V7		f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
216	216	1/2	1/2	4/4	2	1	VI		f	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
216	216	3/4	3/4	4/4	2	1	V43/iv		f	i		V43/iv		V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
217	217	0	0	4/4	2	1	iv6		f	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
217	217	3/4	3/4	4/4	2	1	viio43/V		f	i		viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
218	218	0	0	4/4	2	1	V6		f	i		V6		V		6					M	1	1	5, 2, 1		1	5
218	218	3/4	3/4	4/4	2	1	#viio43		f	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
219	219	0	0	4/4	2	1	i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
219	219	1/4	1/4	4/4	2	1	iio	#viio6	f	i		iio		ii	o						o	1	1	2, -1, -4		2	2
219	219	1/2	1/2	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
219	219	3/4	3/4	4/4	2	1	#viio43/iv		f	i		#viio43/iv		#vii	o	43		iv			o7	1	1	-2, -5, 4, 1		4	-2
220	220	0	0	4/4	2	1	iv6		f	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
220	220	1/4	1/4	4/4	2	1	iio/iv	#viio6/iv	f	i		iio/iv		ii	o			iv			o	1	1	1, -2, -5		1	1
220	220	1/2	1/2	4/4	2	1	iv		f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
220	220	3/4	3/4	4/4	2	1	i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
221	221	0	0	4/4	2	1	#viio6		f	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
221	221	3/4	3/4	4/4	2	1	#viio7		f	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
222	222	0	0	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
222	222	1/2	1/2	4/4	2	1	#viio7/iv		f	i		#viio7/iv		#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
223	223	0	0	4/4	2	1	iv		f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
223	223	1/4	1/4	4/4	2	1	VIM65		f	i		VIM65		VI	M	65					MM7	1	1	0, -3, 1, -4		-4	0
223	223	1/2	1/2	4/4	2	1	iio		f	i		iio		ii	o						o	1	1	2, -1, -4		2	2
224	224	0	0	4/4	2	1	III	i6	f	i		III		III							M	1	1	-3, 1, -2		-3	-3
224	224	1/4	1/4	4/4	2	1	V65		f	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
224	224	1/2	1/2	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
225	225	0	0	4/4	2	1	#viio6		f	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
225	225	1/2	1/2	4/4	2	1	iv64		f	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
226	226	0	0	4/4	2	1	V6		f	i		V6		V		6					M	1	1	5, 2, 1		1	5
226	226	1/2	1/2	4/4	2	1	#viio7		f	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
227	227	0	0	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
227	227	1/4	1/4	4/4	2	1	iio6		f	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
227	227	1/2	1/2	4/4	2	1	V(64)		f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
227	227	3/4	3/4	4/4	2	1	V		f	i		V		V							M	1	1	1, 5, 2		1	1
228	228	0	0	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
228	228	1/2	1/2	4/4	2	1	iv6		f	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
229	229	0	0	4/4	2	1	VII		f	i		VII		VII							M	1	1	-2, 2, -1		-2	-2
229	229	1/2	1/2	4/4	2	1	III6		f	i		III6		III		6					M	1	1	1, -2, -3		-3	1
230	230	0	0	4/4	2	1	VI		f	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
230	230	1/2	1/2	4/4	2	1	iio6		f	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
231	231	0	0	4/4	2	1	V		f	i		V		V							M	1	1	1, 5, 2		1	1
233	233	0	0	4/4	2	1	#viio7		f	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
233	233	1/2	1/2	4/4	2	1	V65		f	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
233	233	3/4	3/4	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
234	234	0	0	4/4	2	1	iio6(42)		f	i		iio6(42)		ii	o	6	42				o	1	1	1, -4, -3		2	1
234	234	1/4	1/4	4/4	2	1	iio6		f	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
234	234	1/2	1/2	4/4	2	1	V(64)		f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
234	234	3/4	3/4	4/4	2	1	V		f	i		V		V							M	1	1	1, 5, 2		1	1
235	235	0	0	4/4	2	1	i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
235	235	1/4	1/4	4/4	2	1	iio6		f	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
235	235	1/2	1/2	4/4	2	1	V(64)		f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
235	235	3/4	3/4	4/4	2	1	#viio64		f	i		#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
236	236	0	0	4/4	2	1	i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
236	236	1/4	1/4	4/4	2	1	iio6		f	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
236	236	1/2	1/2	4/4	2	1	V(64)		f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
236	236	3/4	3/4	4/4	2	1	#viio64		f	i		#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
237	237	0	0	4/4	2	1	i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
238	238	0	0	4/4	2	1	V64		f	i		V64		V		64					M	1	1	2, 1, 5		1	2
238	238	1/2	1/2	4/4	2	1	V43\\		f	i		V43		V		43				\\	Mm7	1	1	2, -1, 1, 5		1	2
239	239	0	0	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
239	239	1/2	1/2	4/4	2	1	iio6		f	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
240	240	0	0	4/4	2	1	V(64)		f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
240	240	1/2	1/2	4/4	2	1	V7		f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
241	241	0	0	4/4	2	1	i[i		f	i	i	i		i							m	1	1	0, -3, 1		0	0
241	241	1/4	1/4	4/4	2	1	#viio43		f	i	i	#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
241	241	1/2	1/2	4/4	2	1	i		f	i	i	i		i							m	1	1	0, -3, 1		0	0
241	241	3/4	3/4	4/4	2	1	#viio43		f	i	i	#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
242	242	0	0	4/4	2	1	i		f	i	i	i		i							m	1	1	0, -3, 1		0	0
243	243	1/4	1/4	4/4	2	1	#viio43		f	i	i	#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
243	243	1/2	1/2	4/4	2	1	i		f	i	i	i		i							m	1	1	0, -3, 1		0	0
243	243	3/4	3/4	4/4	2	1	#viio43		f	i	i	#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
244	244	0	0	4/4	2	1	i]		f	i	i	i		i							m	1	1	0, -3, 1		0	0
244	244	1/2	1/2	4/4	2	1	V7		f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
245	245	0	0	4/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
245	245	1/2	1/2	4/4	2	1	V7		f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
246	246	0	0	4/4	2	1	i[i		f	i	i	i		i							m	1	1	0, -3, 1		0	0
246	246	3/4	3/4	4/4	2	1	V65/V		f	i	i	V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
247	247	0	0	4/4	2	1	i		f	i	i	i		i							m	1	1	0, -3, 1		0	0
247	247	1/4	1/4	4/4	2	1	V65/V		f	i	i	V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
247	247	1/2	1/2	4/4	2	1	i		f	i	i	i		i							m	1	1	0, -3, 1		0	0
247	247	3/4	3/4	4/4	2	1	V/iv		f	i	i	V/iv		V				iv			M	1	1	0, 4, 1		0	0
