mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
160	160	3	6/8	3/4	0	3						161
161	161	3	6/8	3/4	0	3						162
162	162	3	6/8	3/4	0	2						163
163	163	3	6/8	3/4	0	2						164
164	164	3	6/8	3/4	0	2						165
165	165	3	6/8	3/4	0	2						166
166	166	3	6/8	3/4	0	2						167
167	167	3	6/8	3/4	0	2						168
168	168	3	6/8	3/4	0	2						169
169	169	3	6/8	3/4	0	2						170
170	170	3	6/8	3/4	0	2						171
171	171	3	6/8	3/4	0	2						172
172	172	3	6/8	3/4	0	2						173
173	173	3	6/8	3/4	0	2						174
174	174	3	6/8	3/4	0	2						175
175	175	3	6/8	3/4	0	3						176
176	176	3	6/8	3/4	0	3						177
177	177	3	6/8	3/4	0	3						178
178	178	3	6/8	3/4	0	3						179
179	179	3	6/8	3/4	0	3						180
180	180	3	6/8	3/4	0	3						181
181	181	3	6/8	3/4	0	3						182
182	182	3	6/8	3/4	0	2						183
183	183	3	6/8	3/4	0	2						184
184	184	3	6/8	3/4	0	2						185
185	185	3	6/8	3/4	0	2						186
186	186	3	6/8	3/4	0	2						187
187	187	3	6/8	3/4	0	2						188
188	188	3	6/8	3/4	0	3						189
189	189	3	6/8	3/4	0	2						190
190	190	3	6/8	3/4	0	2						191
191	191	3	6/8	3/4	0	2						192
192	192	3	6/8	3/4	0	3						193
193	193	3	6/8	3/4	0	2						194
194	194	3	6/8	3/4	0	2						195
195	195	3	6/8	3/4	0	2						196
196	196	3	6/8	3/4	0	2						197
197	197	3	6/8	3/4	0	2						198
198	198	3	6/8	3/4	0	2						199
199	199	3	6/8	3/4	0	2						200
200	200	3	6/8	3/4	0	2						201
201	201	3	6/8	3/4	0	2						202
202	202	3	6/8	3/4	0	2						203
203	203	3	6/8	3/4	0	3						204
204	204	3	6/8	3/4	0	2						205
205	205	3	6/8	3/4	0	2						206
206	206	3	6/8	3/4	0	2						207
207	207	3	6/8	3/4	0	2						208
208	208	3	6/8	3/4	0	2						209
209	209	3	6/8	3/4	0	2						210
210	210	3	6/8	3/4	0	2						211
211	211	3	6/8	3/4	0	2						212
212	212	3	6/8	3/4	0	3						213
213	213	3	6/8	3/4	0	4						214
214	214	3	6/8	3/4	0	4						215
215	215	3	6/8	3/4	0	4						216
216	216	3	6/8	3/4	0	4						217
217	217	3	6/8	3/4	0	5						218
218	218	3	6/8	3/4	0	5						219
219	219	3	6/8	3/4	0	5						220
220	220	3	6/8	3/4	0	5						221
221	221	3	6/8	3/4	0	6						222
222	222	3	6/8	3/4	0	6						223
223	223	3	6/8	3/4	0	2						224
224	224	3	6/8	3/4	0	2						225
225	225	3	6/8	3/4	0	2						226
226	226	3	6/8	3/4	0	2	endRepeat					93
